index,state,year,name,type,city,county,enroll,mmr,overall,xmed,lat,lng
1800,Ohio,2018-19,Legacy Christian Academy,Private,Xenia,Greene,20,75,75,15,39.669969,-83.923418
1801,Ohio,2018-19,Montessori Children's,Private,Westlake,Cuyahoga,16,75,68.75,6.25,41.4526341,-81.9360229
1802,Ohio,2018-19,St Matthew Parish,Private,Akron,Summit,24,75,70.83,0,41.053233,-81.436211
1803,Ohio,2018-19,Stevan Dohanos Elementary,Public,Lorain,Lorain,40,75,75,0,41.4416553,-82.1449696
1804,Ohio,2018-19,Mayfield Elementary,Public,Middletown,Butler,67,74.63,70.15,0,39.4960472,-84.3708091
1805,Ohio,2018-19,Harris/Jackson Community Learning Center,Public,Akron,Summit,114,74.56,57.89,0,41.1152615,-81.4978886
1806,Ohio,2018-19,Bataan Memorial Primary,Public,Port Clinton,Ottawa,86,74.42,72.09,0,41.5062766,-82.9495572
1807,Ohio,2018-19,Fairmoor Elementary,Public,Columbus,Franklin,78,74.36,73.08,0,39.9617193,-82.9121363
1808,Ohio,2018-19,United Preparatory Academy East,Public,Columbus,Franklin,58,74.14,72.41,0,39.9568865,-82.9595235
1809,Ohio,2018-19,Trinity Lutheran,Private,Marysville,Union,27,74.07,70.37,18.52,40.2346919,-83.3642752
1810,Ohio,2018-19,Wilson,Public,Youngstown,Mahoning,27,74.07,74.07,0,41.071732,-80.641627
1811,Ohio,2018-19,Nathan Hale,Public,Cleveland,Cuyahoga,46,73.91,63.04,0,41.460873,-81.607845
1812,Ohio,2018-19,Village Preparatory School:: Woodland Hills Campus,Public,Cleveland,Cuyahoga,92,73.91,68.48,0,41.4633064,-81.6221995
1813,Ohio,2018-19,Sidney Fenn Elementary,Public,Medina,Medina,65,73.85,61.54,4.62,41.1428058,-81.8535637
1814,Ohio,2018-19,Zenith Academy,Public,Columbus,Franklin,65,73.85,72.31,0,40.062163,-82.9667465
1815,Ohio,2018-19,Fredericksburg Elementary,Public,Fredericksburg,Wayne,19,73.68,52.63,26.32,40.6756208,-81.8714539
1816,Ohio,2018-19,The Lippman,Private,Akron,Summit,19,73.68,73.68,10.53,41.0970507,-81.5915148
1817,Ohio,2018-19,Menlo Park Academy,Public,Cleveland,Cuyahoga,68,73.53,73.53,0,41.4731676,-81.7206429
1818,Ohio,2018-19,St William,Private,Cincinnati,Hamilton,34,73.53,67.65,0,39.108145,-84.5863239
1819,Ohio,2018-19,Michael R. White,Public,Cleveland,Cuyahoga,15,73.33,66.67,0,41.5291782,-81.6244008
1820,Ohio,2018-19,Summit Academy Akron Elementary,Public,Akron,Summit,15,73.33,73.33,0,41.048727,-81.439705
1821,Ohio,2018-19,The Montessori School Of The Mahoning Valley,Private,Youngstown,Mahoning,15,73.33,66.67,13.33,41.0525426,-80.6178515
1822,Ohio,2018-19,Denison,Public,Cleveland,Cuyahoga,41,73.17,63.41,0,41.451638,-81.7041749
1823,Ohio,2018-19,Campus International,Public,Cleveland,Cuyahoga,78,73.08,64.1,0,41.505541,-81.675887
1824,Ohio,2018-19,Ritzman Community Learning Center,Public,Akron,Summit,63,73.02,52.38,0,41.0469414,-81.4360698
1825,Ohio,2018-19,Mansfield Christian,Private,Mansfield,Richland,37,72.97,72.97,10.81,40.722068,-82.530288
1826,Ohio,2018-19,Voris Community Learning Center,Public,Akron,Summit,133,72.93,72.18,0,41.0298698,-81.5135648
1827,Ohio,2018-19,Oyler,Public,Cincinnati,Hamilton,48,72.92,72.92,0,39.1041584,-84.5510091
1828,Ohio,2018-19,Christian Academy Schools,Private,Sidney,Shelby,11,72.73,72.73,27.27,40.3009487,-84.1861575
1829,Ohio,2018-19,Green Inspiration Academy,Public,Highland Hills,Cuyahoga,22,72.73,72.73,0,41.4443291,-81.5276298
1830,Ohio,2018-19,Harvey Rice Elementary,Public,Cleveland,Cuyahoga,58,72.41,72.41,0,41.4853298,-81.6042351
1831,Ohio,2018-19,Archbishop Lyke-St Henry Campus,Private,Cleveland,Cuyahoga,18,72.22,66.67,0,41.448621,-81.551634
1832,Ohio,2018-19,Venice Heights Elementary,Public,Sandusky,Erie,36,72.22,63.89,0,41.4403978,-82.7664896
1833,Ohio,2018-19,Danbury Elementary,Public,Lakeside Marblehead,Ottawa,32,71.88,71.88,12.5,41.536096,-82.756038
1834,Ohio,2018-19,Lowellville Elementary,Public,Lowellville,Mahoning,32,71.88,65.63,3.13,41.044909,-80.553015
1835,Ohio,2018-19,Herberich Primary Elementary,Public,Fairlawn,Summit,53,71.7,69.81,1.89,41.1374387,-81.6051706
1836,Ohio,2018-19,Baltic Elementary,Public,Baltic,Tuscarawas,21,71.43,71.43,28.57,40.4392592,-81.7003709
1837,Ohio,2018-19,Bethel Christian Academy,Private,Parma,Cuyahoga,21,71.43,61.9,14.29,41.3629398,-81.7795103
1838,Ohio,2018-19,Jacob Sapirstein Campus - Hebrew Academy Of Cleveland,Private,Cleveland,Cuyahoga,105,71.43,61.9,1.9,41.5172827,-81.5384416
1839,Ohio,2018-19,Laurelville Elementary,Public,Laurelville,Hocking,42,71.43,71.43,2.38,39.4717795,-82.7364843
1840,Ohio,2018-19,Miller Avenue Elementary,Public,Sugarcreek,Tuscarawas,28,71.43,67.86,21.43,40.506705,-81.6517092
1841,Ohio,2018-19,Willo-Hill Christian,Private,Willoughby,Lake,14,71.43,64.29,7.14,41.6362741,-81.3689262
1842,Ohio,2018-19,Horizon Science Academy-Denison Middle,Public,Cleveland,Cuyahoga,38,71.05,65.79,0,41.4515863,-81.6931431
1843,Ohio,2018-19,Dundee Elementary,Public,Dundee,Tuscarawas,24,70.83,66.67,25,40.5852994,-81.6083806
1844,Ohio,2018-19,St John Lutheran,Private,Marysville,Union,24,70.83,70.83,4.17,40.1882325,-83.3515388
1845,Ohio,2018-19,Fort Island Primary Elementary,Public,Fairlawn,Summit,85,70.59,67.06,1.18,41.1206842,-81.6251714
1846,Ohio,2018-19,Marion C Seltzer Elementary,Public,Cleveland,Cuyahoga,51,70.59,64.71,0,41.4780693,-81.7515345
1847,Ohio,2018-19,Winesburg Elementary,Public,Winesburg,Holmes,34,70.59,52.94,26.47,40.615299,-81.6973703
1848,Ohio,2018-19,Sunbeam,Public,Cleveland,Cuyahoga,61,70.49,63.93,0,41.489989,-81.600838
1849,Ohio,2018-19,Portage Path Community Learning Center,Public,Akron,Summit,47,70.21,61.7,0,41.0957039,-81.544759
1850,Ohio,2018-19,Citizens Academy Southeast,Public,Cleveland,Cuyahoga,87,70.11,63.22,0,41.4456554,-81.5706538
1851,Ohio,2018-19,Mills Elementary,Public,Sandusky,Erie,40,70,57.5,0,41.4373244,-82.7269084
1852,Ohio,2018-19,Chestnut Ridge Elementary,Public,Berlin,Holmes,33,69.7,66.67,27.27,40.5472334,-81.7514899
1853,Ohio,2018-19,Russia Elementary,Public,Russia,Shelby,33,69.7,66.67,30.3,40.2325484,-84.4083627
1854,Ohio,2018-19,Westside Christian Academy,Private,Westlake,Cuyahoga,33,69.7,63.64,30.3,41.457093,-81.875998
1855,Ohio,2018-19,South Avondale Elementary,Public,Cincinnati,Hamilton,56,69.64,62.5,0,39.143798,-84.492645
1856,Ohio,2018-19,Holmesville Elementary,Public,Holmesville,Holmes,23,69.57,69.57,30.43,40.6311613,-81.9228316
1857,Ohio,2018-19,Sands Montessori Elementary,Public,Cincinnati,Hamilton,115,69.57,53.04,0.87,39.09314,-84.378764
1858,Ohio,2018-19,Tooba Academy,Private,Columbus,Franklin,23,69.57,65.22,0,40.060303,-82.9666
1859,Ohio,2018-19,Trinity Lutheran,Private,Toledo,Lucas,23,69.57,69.57,0,41.609683,-83.649334
1860,Ohio,2018-19,Gloria Dei Montessori,Private,Dayton,Montgomery,13,69.23,61.54,7.69,39.8219156,-84.2267609
1861,Ohio,2018-19,Smart Academy,Public,Garfield Hts.,Cuyahoga,13,69.23,38.46,0,41.4412567,-81.5898128
1862,Ohio,2018-19,St Vincent Ferrer,Private,Cincinnati,Hamilton,13,69.23,69.23,0,39.1967588,-84.3831387
1863,Ohio,2018-19,Village Preparatory School Willard,Public,Cleveland,Cuyahoga,71,69.01,66.2,0,41.4711522,-81.7479911
1864,Ohio,2018-19,Douglas Macarthur,Public,Cleveland,Cuyahoga,41,68.29,48.78,0,41.43512,-81.833189
1865,Ohio,2018-19,Lincoln Park Academy,Public,Cleveland,Cuyahoga,47,68.09,68.09,2.13,41.467426,-81.712685
1866,Ohio,2018-19,Parma Heights Christian Acad,Private,Parma Heights,Cuyahoga,25,68,64,32,41.382022,-81.7481975
1867,Ohio,2018-19,Louis Agassiz,Public,Cleveland,Cuyahoga,28,67.86,64.29,0,41.4543027,-81.7639189
1868,Ohio,2018-19,Miami View Elementary,Public,South Charleston,Clark,59,67.8,67.8,1.69,39.829202,-83.6399139
1869,Ohio,2018-19,Louise Troy Prek-6,Public,Dayton,Montgomery,62,67.74,54.84,0,39.7369595,-84.2251625
1870,Ohio,2018-19,Noble Academy-Columbus,Public,Columbus,Franklin,34,67.65,64.71,2.94,40.0632889,-83.055388
1871,Ohio,2018-19,Bristol Elementary,Public,Bristolville,Trumbull,40,67.5,67.5,15,41.3863741,-80.8669388
1872,Ohio,2018-19,Canton College Preparatory,Public,Canton,Stark,43,67.44,58.14,2.33,40.7989689,-81.3767334
1873,Ohio,2018-19,North Dayton School Of Science & Discovery,Public,Dayton,Montgomery,94,67.02,59.57,1.06,39.815165,-84.251791
1874,Ohio,2018-19,Kids Care Elementary,Public,Columbus,Franklin,39,66.67,64.1,0,40.0385594,-82.945979
1875,Ohio,2018-19,Northeast Ohio College Preparatory,Public,Cleveland,Cuyahoga,15,66.67,46.67,0,41.4809191,-81.686279
1876,Ohio,2018-19,Summit Academy Community School-Warren,Public,Warren,Trumbull,12,66.67,66.67,16.67,41.220384,-80.7862977
1877,Ohio,2018-19,Toledo Islamic Academy,Private,Sylvania,Lucas,24,66.67,66.67,0,41.7170238,-83.6686486
1878,Ohio,2018-19,Troy Christian Elementary,Private,Troy,Miami,39,66.67,66.67,33.33,40.0351305,-84.2294298
1879,Ohio,2018-19,University Of Cleveland Preparatory,Public,Cleveland,Cuyahoga,51,66.67,66.67,0,41.5056885,-81.6585604
1880,Ohio,2018-19,King Elementary,Public,Akron,Summit,80,66.25,56.25,0,41.1062356,-81.5412008
1881,Ohio,2018-19,Brookpark Middle,Public,Grove City,Franklin,74,66.22,62.16,0,39.8897539,-83.0769626
1882,Ohio,2018-19,Covedale Elementary,Public,Cincinnati,Hamilton,65,66.15,60,0,39.124261,-84.6073608
1883,Ohio,2018-19,Horizon Science Academy-Dayton,Public,Dayton,Montgomery,23,65.22,56.52,0,39.812256,-84.2232859
1884,Ohio,2018-19,Treca Digital Academy,Public,Marion,Marion,43,65.12,65.12,34.88,40.5715036,-83.1249142
1885,Ohio,2018-19,Amanda Elementary,Public,Middletown,Butler,85,64.71,64.71,2.35,39.4789856,-84.4079922
1886,Ohio,2018-19,Discovery Express,Private,Holland,Lucas,14,64.29,57.14,0,41.6110123,-83.7278
1887,Ohio,2018-19,Southside Academy,Public,Youngstown,Mahoning,14,64.29,50,0,41.0865781,-80.65988
1888,Ohio,2018-19,Summit Academy-Youngstown,Public,Youngstown,Mahoning,14,64.29,64.29,0,41.1058568,-80.7003863
1889,Ohio,2018-19,Walton,Public,Cleveland,Cuyahoga,25,64,64,0,41.470658,-81.705636
1890,Ohio,2018-19,Paul C Bunn Elementary,Public,Youngstown,Mahoning,36,63.89,61.11,5.56,41.047691,-80.623403
1891,Ohio,2018-19,Lake Center Christian,Private,Hartville,Stark,47,63.83,59.57,36.17,40.9766036,-81.3701733
1892,Ohio,2018-19,Franklin D. Roosevelt,Public,Cleveland,Cuyahoga,44,63.64,54.55,0,41.5352632,-81.6104739
1893,Ohio,2018-19,South Columbus Preparatory Academy,Public,Columbus,Franklin,57,63.16,57.89,8.77,39.900718,-82.962531
1894,Ohio,2018-19,Lake Erie College Preparatory,Public,Cleveland,Cuyahoga,27,62.96,62.96,0,41.552363,-81.5811
1895,Ohio,2018-19,Bennett Venture Academy,Public,Toledo,Lucas,94,62.77,60.64,2.13,41.709658,-83.555271
1896,Ohio,2018-19,Dayton Smart Elementary,Public,Dayton,Montgomery,24,62.5,45.83,0,39.7532066,-84.1766878
1897,Ohio,2018-19,Hyde Park,Public,Cincinnati,Hamilton,106,62.26,55.66,0.94,39.1380217,-84.4442273
1898,Ohio,2018-19,Steam Academy Of Warrensville Heights,Public,Warrensville Heights,Cuyahoga,45,62.22,57.78,2.22,41.4321382,-81.4989026
1899,Ohio,2018-19,Fishcreek Elementary,Public,Stow,Summit,68,61.76,60.29,2.94,41.1878567,-81.4270982
1900,Ohio,2018-19,Highland Park Elementary,Public,Grove City,Franklin,94,61.7,51.06,1.06,39.898043,-83.07108
1901,Ohio,2018-19,Haugland Learning Center-Dublin,Private,Columbus,Franklin,13,61.54,53.85,0,40.1120922,-83.0878396
1902,Ohio,2018-19,Richard Avenue Elementary,Public,Grove City,Franklin,78,61.54,53.85,0,39.8895482,-83.0798077
1903,Ohio,2018-19,Riverside Academy,Public,Cincinnati,Hamilton,26,61.54,61.54,3.85,39.0860173,-84.5783125
1904,Ohio,2018-19,Euclid Preparatory,Public,Euclid,Cuyahoga,44,61.36,54.55,0,41.5742693,-81.5212455
1905,Ohio,2018-19,St Aloysius Gonzaga,Private,Cincinnati,Hamilton,18,61.11,61.11,0,39.1582567,-84.6238285
1906,Ohio,2018-19,William Holmes Mcguffey Elementary,Public,Youngstown,Mahoning,82,60.98,51.22,0,41.0963757,-80.701534
1907,Ohio,2018-19,Dater Montessori Elementary,Public,Cincinnati,Hamilton,120,60.83,49.17,3.33,39.134664,-84.602851
1908,Ohio,2018-19,Bolton Crossing Elementary,Public,Grove,Franklin,104,60.58,55.77,0,39.8969537,-83.1209899
1909,Ohio,2018-19,Academy For Multilingual Immersion Studies,Public,Cincinnati,Hamilton,63,60.32,55.56,1.59,39.187939,-84.458455
1910,Ohio,2018-19,Heir Force Community,Public,Lima,Allen,35,60,60,0,40.751287,-84.106328
1911,Ohio,2018-19,Solon Creative Playrooms,Private,Solon,Cuyahoga,15,60,60,0,41.388102,-81.4465283
1912,Ohio,2018-19,Monterey Elementary,Public,Grove City,Franklin,74,59.46,63.51,0,39.8856005,-83.0702107
1913,Ohio,2018-19,Monroe Preparatory Academy,Public,Sandusky,Erie,49,59.18,48.98,2.04,41.4514519,-82.703806
1914,Ohio,2018-19,Ohio College Preparatory,Public,Maple Heights,Cuyahoga,44,59.09,54.55,0,41.4140088,-81.5307975
1915,Ohio,2018-19,Berlin Elementary,Public,Berlin,Holmes,51,58.82,50.98,27.45,40.5611814,-81.8014584
1916,Ohio,2018-19,Celeryville Christian,Private,Willard,Huron,17,58.82,58.82,0,41.0281607,-82.7300252
1917,Ohio,2018-19,Akron Preparatory,Public,Akron,Summit,31,58.06,48.39,3.23,41.0658073,-81.483828
1918,Ohio,2018-19,Hope Academy Northcoast,Public,Cleveland,Cuyahoga,31,58.06,48.39,0,41.4415513,-81.6397684
1919,Ohio,2018-19,Canton Country Day,Private,Canton,Stark,14,57.14,50,0,40.8342616,-81.4031531
1920,Ohio,2018-19,Case Elementary,Public,Akron,Summit,62,56.45,41.94,0,41.1158647,-81.5649918
1921,Ohio,2018-19,Firelands Montessori Academy,Private,Huron,Erie,16,56.25,50,25,41.395001,-82.5594776
1922,Ohio,2018-19,Schumacher Community Learning Cent,Public,Akron,Summit,64,56.25,46.88,0,41.0796594,-81.5655515
1923,Ohio,2018-19,Valley View Elementary,Public,Cleveland,Cuyahoga,27,55.56,40.74,0,41.4415053,-81.8169985
1924,Ohio,2018-19,Stambaugh Charter Academy,Public,Youngstown,Mahoning,67,55.22,52.24,0,41.1160025,-80.6967642
1925,Ohio,2018-19,Buckeye On-Line School For Success,Public,East Liverpool,Columbiana,20,55,50,25,40.6191963,-80.5778462
1926,Ohio,2018-19,Our Lady Of Angels,Private,Cleveland,Cuyahoga,33,54.55,51.52,0,41.4542071,-81.8170805
1927,Ohio,2018-19,Alternative Education Academy,Public,Toledo,Lucas,68,54.41,54.41,45.59,41.6592142,-83.5469095
1928,Ohio,2018-19,Lorain Preparatory Academy,Public,Lorain,Lorain,72,54.17,50,0,41.4332267,-82.2024494
1929,Ohio,2018-19,Brice Christian Academy,Private,Brice,Franklin,45,53.33,48.89,2.22,39.914343,-82.832119
1930,Ohio,2018-19,Clark Preparatory Academy,Public,Springfield,Clark,15,53.33,53.33,0,39.9164952,-83.813422
1931,Ohio,2018-19,St Adalbert,Private,Cleveland,Cuyahoga,47,53.19,53.19,0,41.4952634,-81.6291707
1932,Ohio,2018-19,Steam Academy Of Warren,Public,Warren,Trumbull,34,52.94,50,0,41.2385949,-80.812039
1933,Ohio,2018-19,St Mary Byzantine,Private,Cleveland,Cuyahoga,19,52.63,42.11,0,41.4291932,-81.7086886
1934,Ohio,2018-19,Imagine Woodbury Academy,Public,Dayton,Montgomery,61,52.46,45.9,0,39.827521,-84.243077
1935,Ohio,2018-19,Cleveland Arts And Social Sciences Academy,Public,Cleveland,Cuyahoga,42,52.38,50,2.38,41.4838234,-81.6106938
1936,Ohio,2018-19,Leap Academy At North Fairmont,Public,Cincinnati,Hamilton,50,52,38,0,39.1393904,-84.5610814
1937,Ohio,2018-19,Parker Woods Montessori,Public,Cincinnati,Hamilton,101,51.49,27.72,4.95,39.1681312,-84.5361512
1938,Ohio,2018-19,Roselawn Condon Elementary,Public,Cincinnati,Hamilton,50,50,42,0,39.203892,-84.460992
1939,Ohio,2018-19,Spring Garden,Private,Copley,Summit,20,50,45,45,41.0838204,-81.6169783
1940,Ohio,2018-19,Evanston Academy Elementary,Public,Cincinnati,Hamilton,55,49.09,43.64,3.64,39.1348001,-84.470587
1941,Ohio,2018-19,Luis Munoz Marin,Public,Cleveland,Cuyahoga,53,49.06,35.85,0,41.471016,-81.694711
1942,Ohio,2018-19,Bond Hill Academy Elementary,Public,Cincinnati,Hamilton,47,48.94,42.55,0,39.1770901,-84.4714061
1943,Ohio,2018-19,George Hays-Jennie Porter Elementary,Public,Cincinnati,Hamilton,41,48.78,43.9,4.88,39.106613,-84.525002
1944,Ohio,2018-19,Taft Elementary,Public,Youngstown,Mahoning,39,48.72,46.15,5.13,41.0680574,-80.6417561
1945,Ohio,2018-19,Broadway Academy,Public,Cleveland,Cuyahoga,37,48.65,45.95,0,41.4656044,-81.6522654
1946,Ohio,2018-19,Academy Of World Languages Elementary,Public,Cincinnati,Hamilton,64,48.44,42.19,1.56,39.135631,-84.461895
1947,Ohio,2018-19,Frederick Douglass Elementary,Public,Cincinnati,Hamilton,44,47.73,36.36,0,39.128409,-84.486425
1948,Ohio,2018-19,Summit Christian,Private,Cuyahoga Falls,Summit,15,46.67,46.67,6.67,41.1725173,-81.5356001
1949,Ohio,2018-19,Flat Ridge Elementary,Public,Charm,Holmes,24,45.83,29.17,29.17,40.48081,-81.784458
1950,Ohio,2018-19,Ramah Junior Academy,Private,Cleveland,Cuyahoga,22,45.45,45.45,0,41.4298299,-81.5654497
1951,Ohio,2018-19,Sayler Park Elementary,Public,Cincinnati,Hamilton,47,44.68,38.3,0,39.116166,-84.690321
1952,Ohio,2018-19,Global Village Academy,Public,Parma,Cuyahoga,18,44.44,33.33,22.22,41.406589,-81.711048
1953,Ohio,2018-19,Cincinnati Waldorf,Private,Cincinnati,Hamilton,30,43.33,23.33,40,39.146433,-84.380298
1954,Ohio,2018-19,Rees E. Price Elementary,Public,Cincinnati,Hamilton,90,43.33,33.33,0,39.114786,-84.562047
1955,Ohio,2018-19,Imagine Akron Academy,Public,Akron,Summit,49,42.86,42.86,6.12,41.0492024,-81.5781319
1956,Ohio,2018-19,Medina Christian Academy,Private,Medina,Medina,19,42.11,42.11,15.79,41.1359255,-81.818907
1957,Ohio,2018-19,Pleasant Ridge Montessori,Public,Cincinnati,Hamilton,114,42.11,33.33,0,39.181289,-84.4319548
1958,Ohio,2018-19,Woodford Paideia Elementary,Public,Cincinnati,Hamilton,55,41.82,30.91,1.82,39.181248,-84.410783
1959,Ohio,2018-19,North Avondale Montessori Elementary,Public,Cincinnati,Hamilton,96,41.67,29.17,1.04,39.1560888,-84.4923992
1960,Ohio,2018-19,Westwood Elementary,Public,Cincinnati,Hamilton,53,41.51,28.3,0,39.147805,-84.598764
1961,Ohio,2018-19,Charles A Mooney,Public,Cleveland,Cuyahoga,46,41.3,41.3,2.17,41.4351661,-81.7052155
1962,Ohio,2018-19,Lebanon Christian,Private,Lebanon,Warren,42,40.48,38.1,4.76,39.413336,-84.205271
1963,Ohio,2018-19,Mt. Washington Elementary,Public,Cincinnati,Hamilton,35,40,34.29,2.86,39.0855228,-84.3856621
1964,Ohio,2018-19,West Preparatory Academy,Public,Cleveland,Cuyahoga,15,40,33.33,0,41.424784,-81.7813429
1965,Ohio,2018-19,Winton Hills Academy Elementary,Public,Cincinnati,Hamilton,75,38.67,32,0,39.185581,-84.513272
1966,Ohio,2018-19,Chase Elementary,Public,Cincinnati,Hamilton,50,38,32,4,39.1620482,-84.5429737
1967,Ohio,2018-19,Cleveland College Preparatory,Public,Cleveland,Cuyahoga,29,37.93,37.93,0,41.455503,-81.655704
1968,Ohio,2018-19,East Branch Preparatory Academydbawright Preparatory Academy,Public,Canton,Stark,19,36.84,26.32,5.26,40.812888,-81.342578
1969,Ohio,2018-19,John P Parker Elementary,Public,Cincinnati,Hamilton,54,35.19,27.78,1.85,39.162621,-84.400769
1970,Ohio,2018-19,Midway Elementary,Public,Cincinnati,Hamilton,86,33.72,31.4,0,39.143199,-84.611362
1971,Ohio,2018-19,Orchard Park Academy,Public,Cleveland,Cuyahoga,21,33.33,19.05,0,41.4612753,-81.7955303
1972,Ohio,2018-19,Seiberling Clc,Public,Akron,Summit,46,32.61,32.61,0,41.073931,-81.468696
1973,Ohio,2018-19,Crouse Community Learning Center,Public,Akron,Summit,67,31.34,23.88,0,41.0769038,-81.5529063
1974,Ohio,2018-19,Rockdale Academy Elementary,Public,Cincinnati,Hamilton,45,31.11,26.67,2.22,39.144723,-84.501065
1975,Ohio,2018-19,Kilgour Elementary,Public,Cincinnati,Hamilton,100,31,27,0,39.133594,-84.422285
1976,Ohio,2018-19,Our Lady Of Peace,Private,Canton,Stark,33,30.3,30.3,0,40.842814,-81.380343
1977,Ohio,2018-19,Riverview East Academy,Public,Cincinnati,Hamilton,27,29.63,22.22,0,39.114107,-84.441232
1978,Ohio,2018-19,Rise & Shine Academy,Public,Toledo,Lucas,17,29.41,29.41,0,41.6819123,-83.5432754
1979,Ohio,2018-19,Pathway School Of Discovery,Public,Dayton,Montgomery,26,23.08,0,0,39.795542,-84.156353
1980,Ohio,2018-19,William H Taft Elementary,Public,Cincinnati,Hamilton,35,22.86,20,0,39.1200662,-84.5056868
1981,Ohio,2018-19,Xavier University Montessori,Private,Cincinnati,Hamilton,18,22.22,11.11,11.11,39.1489126,-84.4795637
1982,Ohio,2018-19,William Rainey Harper,Public,Cleveland,Cuyahoga,50,20,12,0,41.427597,-81.724744
1983,Ohio,2018-19,Roberts Academy: A Paideia Learning Community,Public,Cincinnati,Hamilton,71,19.72,16.9,0,39.117531,-84.555994
1984,Ohio,2018-19,Silverton Paideia Elementary,Public,Cincinnati,Hamilton,53,18.87,15.09,0,39.1955856,-84.3942632
1985,Ohio,2018-19,College Hill Fundamental Academy,Public,Cincinnati,Hamilton,69,18.84,15.94,0,39.1979161,-84.5483679
1986,Ohio,2018-19,Riverside,Public,Cleveland,Cuyahoga,48,16.67,16.67,0,41.464161,-81.796668
1987,Ohio,2018-19,Gilead Christian,Private,Mount Gilead,Morrow,14,14.29,14.29,0,40.5550489,-82.826891
1988,Ohio,2018-19,Emerson Academy,Public,Dayton,Montgomery,36,2.78,0,5.56,39.751556,-84.181096
1989,Ohio,2018-19,Academy Of Junior Scholars,Public,Cincinnati,Hamilton,,,,,39.2059036,-84.555333
1990,Ohio,2018-19,Academy Of St Adalbert,Private,Berea,Cuyahoga,,,,,41.3746983,-81.8546162
1991,Ohio,2018-19,Academy Of St Bartholomew,Private,Cleveland,Cuyahoga,,,,,41.3661664,-81.8022324
1992,Ohio,2018-19,Adams County Christian,Private,West Union,Adams,,,,,38.778806,-83.561488
1993,Ohio,2018-19,Akron First Academy And Preschool,Private,Akron,Summit,,,,,41.1019341,-81.5525685
1994,Ohio,2018-19,Akron Montessori,Private,Fairlawn,Summit,,,,,41.1312544,-81.639047
1995,Ohio,2018-19,Allen County Board Of Dd,Public,Lima,Allen,,,,,40.7573894,-84.0585985
1996,Ohio,2018-19,Ashland County Board Of Dd,Public,Ashland,Ashland,,,,,40.857003,-82.3115524
1997,Ohio,2018-19,Ashtabula County Esc,Public,Ashtabula,Ashtabula,,,,,41.8874692,-80.8207112
