index,state,year,name,type,city,county,mmr,xmed,xrel,lat,lng
238,Connecticut,2017-18,Flanders,Public,East Lyme,New London,98.25,0.00,1.75,41.367425,-72.215412
239,Connecticut,2017-18,Hebron Avenue,Public,Glastonbury,Hartford,98.25,1.75,0.00,41.718695,-72.55884
240,Connecticut,2017-18,Stepney Elementary,Public,Monroe,Fairfield,98.25,0.00,0.00,41.318103,-73.253402
241,Connecticut,2017-18,Tashua,Public,Trumbull,Fairfield,98.25,0.00,1.75,41.274809,-73.243044
242,Connecticut,2017-18,East,Public,Torrington,Litchfield,98.21,0.00,1.79,41.807839,-73.089391
243,Connecticut,2017-18,Ledyard Center,Public,Ledyard,New London,98.21,0.00,0.00,41.442008,-72.016309
244,Connecticut,2017-18,Curiale,Public,Bridgeport,Fairfield,98.18,0.00,0.00,41.1760354,-73.2047375
245,Connecticut,2017-18,Highland Park,Public,Manchester,Hartford,98.18,0.00,0.00,41.772809,-72.494579
246,Connecticut,2017-18,Tracey,Public,Norwalk,Fairfield,98.18,0.00,1.82,41.124445,-73.41327
247,Connecticut,2017-18,Wakelee,Public,Wolcott,New Haven,98.18,0.00,1.82,41.609736,-73.009971
248,Connecticut,2017-18,Anna H. Rockwell,Public,Bethel,Fairfield,98.17,0.00,1.83,41.383013,-73.395034
249,Connecticut,2017-18,Green's Farms,Public,Westport,Fairfield,98.15,0.00,1.85,41.137306,-73.324814
250,Connecticut,2017-18,Hawley Elementary,Public,Newtown,Fairfield,98.15,0.00,1.85,41.414766,-73.302394
251,Connecticut,2017-18,Mauro-Sheridan Magnet,Public,New Haven,New Haven,98.15,0.00,1.85,41.327406,-72.965725
252,Connecticut,2017-18,Jerome Harrison,Public,North Branford,New Haven,98.13,0.93,0.93,41.32727,-72.811543
253,Connecticut,2017-18,Mill Hill,Public,Fairfield,Fairfield,98.11,0.00,1.89,41.1451016,-73.282108
254,Connecticut,2017-18,West District,Public,Farmington,Hartford,98.11,0.00,1.89,41.7631275,-72.7254152
255,Connecticut,2017-18,Edgewood,Public,New Haven,New Haven,98.08,0.00,0.00,41.318076,-72.960692
256,Connecticut,2017-18,Julian Curtiss,Public,Greenwich,Fairfield,98.08,0.00,1.92,41.031904,-73.619132
257,Connecticut,2017-18,Stafford,Public,Bristol,Hartford,98.08,1.92,0.00,41.688515,-72.917488
258,Connecticut,2017-18,Wendell L. Cross,Public,Waterbury,New Haven,98.08,1.92,0.00,41.533403,-73.01214
259,Connecticut,2017-18,Oliver Ellsworth,Public,Windsor,Hartford,98.06,0.97,0.97,41.882693,-72.639032
260,Connecticut,2017-18,King/Robinson Magnet,Public,New Haven,New Haven,98.04,0.00,1.96,41.333863,-72.940094
261,Connecticut,2017-18,Roberto Clemente Leadership Academy For Global Awareness,Public,New Haven,New Haven,98.04,0.00,0.00,41.297562,-72.935355
262,Connecticut,2017-18,Island Avenue Elementary,Public,Madison,New Haven,98.00,0.00,2.00,41.275995,-72.601683
263,Connecticut,2017-18,Mohegan,Public,Montville,New London,98.00,0.00,2.00,41.3788405,-72.104025
264,Connecticut,2017-18,Norfeldt,Public,West Hartford,Hartford,98.00,0.00,2.00,41.794465,-72.763704
265,Connecticut,2017-18,Chapman,Public,Cheshire,New Haven,97.96,0.00,2.04,41.520138,-72.896487
266,Connecticut,2017-18,Grove J. Tuttle,Public,East Haven,New Haven,97.96,0.00,2.04,41.273408,-72.873599
267,Connecticut,2017-18,Horace W. Porter,Public,Columbia,Tolland,97.96,0.00,2.04,41.704471,-72.301287
268,Connecticut,2017-18,Silver Lane,Public,East Hartford,Hartford,97.96,0.00,0.00,41.76056,-72.635049
269,Connecticut,2017-18,Waltersville,Public,Bridgeport,Fairfield,97.96,0.00,0.00,41.18217,-73.175991
270,Connecticut,2017-18,Geraldine Claytor Magnet Academy,Public,Bridgeport,Fairfield,97.92,0.00,2.08,41.162461,-73.217724
271,Connecticut,2017-18,Great Neck Elementary,Public,Waterford,New London,97.92,0.00,2.08,41.313305,-72.133585
272,Connecticut,2017-18,Smith,Public,West Hartford,Hartford,97.92,0.00,0.00,41.751822,-72.724525
273,Connecticut,2017-18,Lincoln Elementary,Public,New Britain,Hartford,97.89,0.00,2.11,41.65924,-72.80485
274,Connecticut,2017-18,Somers Elementary,Public,Somers,Tolland,97.89,0.00,2.11,41.977048,-72.461775
275,Connecticut,2017-18,Stillmeadow,Public,Stamford,Fairfield,97.89,0.00,2.11,41.069324,-73.559022
276,Connecticut,2017-18,Gallup Hill,Public,Ledyard,New London,97.87,0.00,0.00,41.427884,-71.975562
277,Connecticut,2017-18,Montowese Elementary,Public,North Haven,New Haven,97.87,2.13,0.00,41.355629,-72.850762
278,Connecticut,2017-18,Rowayton,Public,Norwalk,Fairfield,97.85,0.00,2.15,41.06668,-73.438023
279,Connecticut,2017-18,Charles Wright,Public,Wethersfield,Hartford,97.83,0.00,2.17,41.717305,-72.668589
280,Connecticut,2017-18,Guilford Lakes,Public,Guilford,New Haven,97.83,2.17,0.00,41.328187,-72.688645
281,Connecticut,2017-18,Sand,Public,Hartford,Hartford,97.83,0.00,2.17,41.778935,-72.675819
282,Connecticut,2017-18,Shepherd Glen,Public,Hamden,New Haven,97.83,2.17,0.00,41.379,-72.921472
283,Connecticut,2017-18,Snow,Public,Middletown,Middlesex,97.83,0.00,2.17,41.540645,-72.6724
284,Connecticut,2017-18,Urbin T. Kelley,Public,Southington,Hartford,97.83,0.00,2.17,41.608652,-72.893981
285,Connecticut,2017-18,Middlebrook,Public,Trumbull,Fairfield,97.80,1.10,1.10,41.249397,-73.211102
286,Connecticut,2017-18,Anna E. Norris,Public,East Hartford,Hartford,97.78,0.00,0.00,41.785283,-72.630171
287,Connecticut,2017-18,Beardsley,Public,Bridgeport,Fairfield,97.78,0.00,2.22,41.199656,-73.181716
288,Connecticut,2017-18,Myrtle H. Stevens,Public,Rocky Hill,Hartford,97.75,0.00,1.12,41.669024,-72.656173
289,Connecticut,2017-18,Rotella Interdistrict Magnet,Public,Waterbury,New Haven,97.75,1.12,1.12,41.548876,-72.969761
290,Connecticut,2017-18,Haddam Elementary,Public,Haddam,Middlesex,97.73,0.00,2.27,41.4981194,-72.5611039
291,Connecticut,2017-18,Highland,Public,Cheshire,New Haven,97.73,0.00,2.27,41.510723,-72.895656
292,Connecticut,2017-18,Keeney,Public,Manchester,Hartford,97.73,2.27,0.00,41.75665,-72.538655
293,Connecticut,2017-18,Natchaug,Public,Windham,Windham,97.73,0.00,0.00,41.7137729,-72.2066669
294,Connecticut,2017-18,Shelter Rock,Public,Danbury,Fairfield,97.73,0.00,0.00,41.39309,-73.418211
295,Connecticut,2017-18,Smith Elementary,Public,New Britain,Hartford,97.73,0.00,1.14,41.660506,-72.758161
296,Connecticut,2017-18,Tootin' Hills,Public,Simsbury,Hartford,97.73,0.00,2.27,41.8600696,-72.8615174
297,Connecticut,2017-18,Whiting Lane,Public,West Hartford,Hartford,97.73,0.00,2.27,41.763169,-72.725054
298,Connecticut,2017-18,Cranbury Elementary,Public,Norwalk,Fairfield,97.70,0.00,2.30,41.157156,-73.402215
299,Connecticut,2017-18,Deans Mill,Public,Stonington,New London,97.67,0.00,2.33,41.362049,-71.925008
300,Connecticut,2017-18,Miller-Driscoll,Public,Wilton,Fairfield,97.67,0.00,2.33,41.176114,-73.435248
301,Connecticut,2017-18,North Elementary,Public,North Canaan,Litchfield,97.67,0.00,0.00,42.0325924,-73.3323389
302,Connecticut,2017-18,West Middle,Public,Hartford,Hartford,97.67,0.00,0.00,41.770102,-72.696458
303,Connecticut,2017-18,Mary Morrisson,Public,Groton,New London,97.65,0.00,2.35,41.374001,-72.066451
304,Connecticut,2017-18,Poquonock Elementary,Public,Windsor,Hartford,97.65,0.00,2.35,41.9043,-72.677727
305,Connecticut,2017-18,Alcott,Public,Wolcott,New Haven,97.62,0.00,2.38,41.62429,-72.958797
306,Connecticut,2017-18,Dr. Charles E. Murphy,Public,Montville,New London,97.62,0.00,2.38,41.446954,-72.196311
307,Connecticut,2017-18,Hallen,Public,Bridgeport,Fairfield,97.62,0.00,2.38,41.217345,-73.191062
308,Connecticut,2017-18,Hill Central Music Academy,Public,New Haven,New Haven,97.62,0.00,0.00,41.29519,-72.936271
309,Connecticut,2017-18,Maple Hill,Public,Naugatuck,New Haven,97.62,0.00,2.38,41.488957,-73.017639
310,Connecticut,2017-18,Montessori Magnet,Public,Hartford,Hartford,97.62,0.00,2.38,41.749257,-72.686535
311,Connecticut,2017-18,Davenport Ridge,Public,Stamford,Fairfield,97.59,0.00,0.00,41.104155,-73.533001
312,Connecticut,2017-18,King Street Primary,Public,Danbury,Fairfield,97.56,0.81,1.63,41.425248,-73.500746
313,Connecticut,2017-18,Duffy,Public,West Hartford,Hartford,97.53,0.00,2.47,41.747304,-72.752263
314,Connecticut,2017-18,Regional Multicultural Magnet,Public,New London,New London,97.53,0.00,1.23,41.358761,-72.099807
315,Connecticut,2017-18,Stratford Academy - Victoria Soto,Public,Stratford,Fairfield,97.47,0.00,2.53,41.178778,-73.137898
316,Connecticut,2017-18,Highville Charter,Public,New Haven,New Haven,97.44,0.00,2.56,41.323444,-72.92617
317,Connecticut,2017-18,Pumpkin Delight,Public,Milford,New Haven,97.44,0.00,2.56,41.20432,-73.077499
318,Connecticut,2017-18,Birch Grove Primary,Public,Tolland,Tolland,97.42,0.00,2.58,41.861042,-72.333836
319,Connecticut,2017-18,Barnum,Public,Bridgeport,Fairfield,97.40,0.00,0.00,41.188922,-73.184869
320,Connecticut,2017-18,Buckley,Public,Manchester,Hartford,97.40,0.00,0.00,41.79318,-72.493572
321,Connecticut,2017-18,Bakerville Consolidated,Public,New Hartford,Litchfield,97.37,0.00,2.63,41.833476,-73.035377
322,Connecticut,2017-18,Deer Run,Public,East Haven,New Haven,97.37,1.32,1.32,41.326685,-72.835491
323,Connecticut,2017-18,Great Plain,Public,Danbury,Fairfield,97.37,0.00,2.63,41.420658,-73.434237
324,Connecticut,2017-18,Jennings,Public,Fairfield,Fairfield,97.37,0.00,2.63,41.187732,-73.246455
325,Connecticut,2017-18,Luis Munoz Marin,Public,Bridgeport,Fairfield,97.33,0.00,0.00,41.193167,-73.175153
326,Connecticut,2017-18,Dwight Elementary,Public,Fairfield,Fairfield,97.30,0.00,2.70,41.182863,-73.302996
327,Connecticut,2017-18,Franklin,Public,Stratford,Fairfield,97.30,0.00,2.70,41.193032,-73.145727
328,Connecticut,2017-18,Lisbon Central,Public,Lisbon,New London,97.30,0.00,2.70,41.604339,-72.01544
329,Connecticut,2017-18,M. D. Fox,Public,Hartford,Hartford,97.30,0.00,0.00,41.746413,-72.680539
330,Connecticut,2017-18,Toquam Magnet,Public,Stamford,Fairfield,97.30,0.00,0.90,41.080151,-73.523971
331,Connecticut,2017-18,Waterside,Nonpublic,Stamford,Fairfield,97.30,2.70,0.00,41.04061,-73.538406
332,Connecticut,2017-18,Wesley,Public,Middletown,Middlesex,97.30,0.00,0.00,41.525145,-72.668344
333,Connecticut,2017-18,Pine Grove,Public,Avon,Hartford,97.27,0.00,2.73,41.774945,-72.854888
334,Connecticut,2017-18,Center,Public,Willington,Tolland,97.22,0.00,2.78,41.8731622,-72.2628452
335,Connecticut,2017-18,Frank T. Wheeler,Public,Plainville,Hartford,97.22,0.00,2.78,41.685104,-72.851817
336,Connecticut,2017-18,Greenwich Country Day,Nonpublic,Greenwich,Fairfield,97.22,0.00,2.78,41.04927,-73.614551
337,Connecticut,2017-18,Northend Elementary,Public,New Britain,Hartford,97.22,0.00,2.78,41.656417,-72.779433
338,Connecticut,2017-18,Edith E. Mackrille,Public,West Haven,New Haven,97.18,1.41,1.41,41.259355,-72.967704
339,Connecticut,2017-18,Tokeneke Elementary,Public,Darien,Fairfield,97.18,0.00,2.82,41.072987,-73.458319
340,Connecticut,2017-18,Cherry Brook Primary,Public,Canton,Hartford,97.17,0.00,1.89,41.859849,-72.91507
341,Connecticut,2017-18,Conte/West Hills Magnet,Public,New Haven,New Haven,97.14,0.00,1.43,41.304682,-72.915001
342,Connecticut,2017-18,Essex Elementary,Public,Essex,Middlesex,97.14,0.00,0.00,41.348111,-72.4420033
343,Connecticut,2017-18,Osborn Hill,Public,Fairfield,Fairfield,97.14,0.00,2.86,41.177239,-73.256651
344,Connecticut,2017-18,Strong Elementary,Public,Southington,Hartford,97.14,0.00,2.86,41.572451,-72.918599
345,Connecticut,2017-18,Tariffville,Public,Simsbury,Hartford,97.14,0.00,0.00,41.9104274,-72.7679915
346,Connecticut,2017-18,Northeast Academy Elementary,Public,Groton,New London,97.10,0.00,2.90,41.3826832,-71.9850915
347,Connecticut,2017-18,Margaret M. Generali Elementary,Public,Waterbury,New Haven,97.09,0.00,2.91,41.54587,-72.98201
348,Connecticut,2017-18,Barkhamsted Elementary,Public,Barkhamsted,Litchfield,97.06,0.00,2.94,41.911421,-72.990151
349,Connecticut,2017-18,Julia A. Stark,Public,Stamford,Fairfield,97.06,0.98,0.98,41.067629,-73.522722
350,Connecticut,2017-18,Scotland Elementary,Public,Ridgefield,Fairfield,97.06,0.98,0.98,41.321604,-73.512099
351,Connecticut,2017-18,Dr. Thomas S. O'Connell,Public,East Hartford,Hartford,97.00,1.00,2.00,41.735365,-72.592216
352,Connecticut,2017-18,Burr District Elementary,Public,Haddam,Middlesex,96.97,0.00,3.03,41.4440278,-72.5540337
353,Connecticut,2017-18,Niantic Center,Public,East Lyme,New London,96.97,0.00,3.03,41.3229554,-72.2034296
354,Connecticut,2017-18,Philip R. Smith,Public,South Windsor,Hartford,96.97,0.00,3.03,41.84108,-72.513443
355,Connecticut,2017-18,Salem Elementary,Public,Salem,New London,96.97,3.03,0.00,41.487545,-72.273702
356,Connecticut,2017-18,Putnam Elementary,Public,Putnam,Windham,96.91,2.06,0.00,41.92487,-71.922543
357,Connecticut,2017-18,Corpus Christi,Nonpublic,Wethersfield,Hartford,96.88,3.13,0.00,41.709026,-72.663666
358,Connecticut,2017-18,Spring Glen,Public,Hamden,New Haven,96.88,0.00,1.56,41.368842,-72.908116
359,Connecticut,2017-18,Squadron Line,Public,Simsbury,Hartford,96.88,0.00,3.13,41.901245,-72.805432
360,Connecticut,2017-18,Northville Elementary,Public,New Milford,Litchfield,96.85,0.79,0.79,41.618504,-73.394185
361,Connecticut,2017-18,Prospect Elementary,Public,Prospect,New Haven,96.84,0.00,3.16,41.49175,-72.971841
362,Connecticut,2017-18,Bugbee,Public,West Hartford,Hartford,96.83,0.00,3.17,41.777842,-72.7536
363,Connecticut,2017-18,Chester Elementary,Public,Chester,Middlesex,96.77,0.00,3.23,41.403111,-72.457751
364,Connecticut,2017-18,Dr. Franklin H. Mayberry,Public,East Hartford,Hartford,96.77,0.00,1.61,41.775577,-72.595015
365,Connecticut,2017-18,Evarts C. Stevens,Public,Wallingford,New Haven,96.77,0.00,3.23,41.4337,-72.816874
366,Connecticut,2017-18,Lake Street,Public,Vernon,Tolland,96.77,0.00,3.23,41.810892,-72.470292
367,Connecticut,2017-18,Latimer Lane,Public,Simsbury,Hartford,96.72,0.00,3.28,41.8409209,-72.8235375
368,Connecticut,2017-18,Robert J. O'Brien,Public,East Hartford,Hartford,96.72,1.64,0.00,41.794031,-72.610022
369,Connecticut,2017-18,Stratfield,Public,Fairfield,Fairfield,96.72,1.64,0.00,41.195099,-73.237226
370,Connecticut,2017-18,Waddell,Public,Manchester,Hartford,96.72,0.00,1.64,41.76603,-72.519311
371,Connecticut,2017-18,West Vine Street,Public,Stonington,New London,96.72,0.00,3.28,41.3862789,-71.8419515
372,Connecticut,2017-18,Broad Brook Elementary,Public,East Windsor,Hartford,96.70,0.00,3.30,41.910867,-72.5464
373,Connecticut,2017-18,Bear Path,Public,Hamden,New Haven,96.67,1.67,1.67,41.389277,-72.927411
374,Connecticut,2017-18,Emma Hart Willard,Public,Berlin,Hartford,96.67,1.67,1.67,41.616174,-72.755899
375,Connecticut,2017-18,Hamilton Avenue,Public,Greenwich,Fairfield,96.67,0.00,3.33,41.01821,-73.640431
376,Connecticut,2017-18,Center Elementary,Public,Brookfield,Fairfield,96.64,0.67,2.68,41.467493,-73.386179
377,Connecticut,2017-18,John B. Stanton Network,Public,Norwich,New London,96.61,1.69,1.69,41.5225324,-72.1020755
378,Connecticut,2017-18,West Hill,Public,Rocky Hill,Hartford,96.61,1.69,1.69,41.662825,-72.682205
379,Connecticut,2017-18,East Haddam Elementary,Public,East Haddam,Middlesex,96.59,0.00,3.41,41.500559,-72.439594
380,Connecticut,2017-18,Environmental Sciences Magnet At Hooker,Public,Hartford,Hartford,96.55,0.00,3.45,41.74154,-72.702611
381,Connecticut,2017-18,Gilmartin,Public,Waterbury,New Haven,96.55,0.00,3.45,41.524787,-73.029416
382,Connecticut,2017-18,Jefferson Elementary,Public,New Britain,Hartford,96.55,0.00,3.45,41.695878,-72.799736
383,Connecticut,2017-18,Kathleen E. Goodwin,Public,Old Saybrook,Middlesex,96.55,0.00,3.45,41.286093,-72.381555
384,Connecticut,2017-18,Skinner Road,Public,Vernon,Tolland,96.55,0.00,3.45,41.855933,-72.491466
385,Connecticut,2017-18,Forest,Public,West Haven,New Haven,96.51,0.00,0.00,41.299056,-72.969126
386,Connecticut,2017-18,Burr Elementary,Public,Fairfield,Fairfield,96.49,0.00,3.51,41.198071,-73.286845
387,Connecticut,2017-18,Lebanon Elementary,Public,Lebanon,New London,96.49,0.00,3.51,41.639942,-72.20509
388,Connecticut,2017-18,Naubuc,Public,Glastonbury,Hartford,96.49,1.75,1.75,41.721855,-72.611066
