index,state,year,name,type,county,district,enroll,mmr,overall,xmed,xper,xrel,lat,lng
643,Colorado,2017-18,Adams Elementary,Kindergarten,Jefferson,Denver County 1,60,98.33,96.67,1.67,0,0,39.869833,-105.065511
644,Colorado,2017-18,Vanguard Classical School - West,Kindergarten,Arapahoe,Jefferson County R-1,60,98.33,98.33,0,0,0,39.7295056,-104.8884381
645,Colorado,2017-18,Coyote Creek Elementary,Kindergarten,Douglas,St Vrain Valley Re 1J,58,98.28,94.83,0,3.45,0,39.527706,-105.02177
646,Colorado,2017-18,Sarah Milner Elementary,Kindergarten,Larimer,St Vrain Valley Re 1J,58,98.28,98.28,0,0,0,40.384915,-105.108215
647,Colorado,2017-18,York International,Kindergarten,Adams,Denver County 1,58,98.28,98.28,0,0,0,39.865259,-104.95846
648,Colorado,2017-18,Douglass Elementary,Kindergarten,Boulder,Jefferson County R-1,57,98.25,94.74,0,3.51,0,40.002636,-105.177651
649,Colorado,2017-18,Clear Sky Elementary,Kindergarten,Douglas,Greeley 6,113,98.23,93.81,0.88,2.65,0.88,39.38264,-104.90439
650,Colorado,2017-18,Sunset Ridge Elementary,Kindergarten,Adams,Durango 9-R,56,98.21,98.21,0,0,0,39.869059,-105.02894
651,Colorado,2017-18,Asbury Elementary,Kindergarten,Denver,Cherry Creek 5,55,98.18,98.18,0,0,0,39.680075,-104.971676
652,Colorado,2017-18,Montclair Elementary,Kindergarten,Denver,Buffalo RE-4J,55,98.18,96.36,0,1.82,0,39.733598,-104.909797
653,Colorado,2017-18,North Mesa Elementary,Kindergarten,Pueblo,Delta County 50(J),55,98.18,92.73,0,5.45,0,38.2496146,-104.5163279
654,Colorado,2017-18,Stott Elementary,Kindergarten,Jefferson,Charter School Institute,55,98.18,92.73,0,5.45,0,39.816045,-105.142345
655,Colorado,2017-18,Explore Elementary,Kindergarten,Adams,Jefferson County R-1,54,98.15,98.15,0,0,0,39.862753,-104.957806
656,Colorado,2017-18,Palmer Lake Elementary,Kindergarten,El Paso,St Vrain Valley Re 1J,54,98.15,85.19,0,12.96,0,39.121625,-104.918577
657,Colorado,2017-18,Aurora Academy Charter,Kindergarten,Arapahoe,Jefferson County R-1,53,98.11,98.11,0,0,0,39.718567,-104.868957
658,Colorado,2017-18,Flynn Elementary,Kindergarten,Adams,Douglas County RE 1,53,98.11,98.11,0,0,0,39.854977,-105.034908
659,Colorado,2017-18,Ivy Stockwell Elementary,Kindergarten,Larimer,Douglas County,53,98.11,92.45,0,3.77,0,40.301825,-105.082295
660,Colorado,2017-18,Northside Elementary,Kindergarten,Montrose,Thompson R2-J,53,98.11,94.34,0,0,0,38.4844,-107.880798
661,Colorado,2017-18,Saddle Ranch Elementary,Kindergarten,Douglas,Expeditionary Boces,53,98.11,94.34,0,3.77,0,39.532222,-104.996462
662,Colorado,2017-18,Meridian Elementary,Kindergarten,Adams,Greeley 6,105,98.1,94.29,0,3.81,0,39.954589,-105.021836
663,Colorado,2017-18,Summit View Elementary,Kindergarten,Douglas,Summit RE-1,52,98.08,96.15,0,1.92,0,39.53126,-104.961811
664,Colorado,2017-18,Woodmen Hills Elementary,Kindergarten,El Paso,Eagle County RE 50,103,98.06,91.26,0,6.8,0,38.951896,-104.598786
665,Colorado,2017-18,Downtown Denver Expeditionary,Kindergarten,Denver,Denver County 1,51,98.04,94.12,0,3.92,0,39.74575,-104.985751
666,Colorado,2017-18,Aurora Quest K-8,Kindergarten,Arapahoe,Colorado Springs 11,50,98,94,0,4,0,39.703649,-104.833258
667,Colorado,2017-18,Pagosa Springs Elementary,Kindergarten,Archuleta,Poudre R-1,100,98,81,0,10,4,37.266231,-107.021107
668,Colorado,2017-18,Westerly Creek Elementary,Kindergarten,Denver,Douglas County RE 1,100,98,96,0,2,0,39.755896,-104.885241
669,Colorado,2017-18,Avon Elementary,Kindergarten,Eagle,Academy 20,49,97.96,89.8,0,0,0,39.638407,-106.533827
670,Colorado,2017-18,Clyde Miller K-8,Kindergarten,Adams,Mesa County Valley 51,49,97.96,97.96,0,0,0,39.74598,-104.757799
671,Colorado,2017-18,Longmont Estates Elementary,Kindergarten,Boulder,Bennett 29J,49,97.96,81.63,0,14.29,2.04,40.185567,-105.148256
672,Colorado,2017-18,Belmar Elementary,Kindergarten,Jefferson,Jefferson County R-1,48,97.92,93.75,2.08,2.08,0,39.701212,-105.101356
673,Colorado,2017-18,Dual Immersion Academy,Kindergarten,Mesa,Adams 12 Five Star Schools,48,97.92,93.75,0,4.17,0,39.067737,-108.57842
674,Colorado,2017-18,Maple Grove Elementary,Kindergarten,Jefferson,Greeley 6,48,97.92,91.67,2.08,4.17,0,39.759222,-105.14829
675,Colorado,2017-18,New Vision Charter,Kindergarten,Larimer,Charter School Institute,48,97.92,93.75,0,4.17,0,40.392449,-105.042268
676,Colorado,2017-18,Pinon Valley Elementary,Kindergarten,El Paso,Colorado Springs 11,48,97.92,91.67,0,6.25,0,38.757003,-104.814235
677,Colorado,2017-18,Lewis-Palmer Elementary,Kindergarten,El Paso,Poudre R-1,47,97.87,89.36,0,8.51,0,39.098222,-104.850278
678,Colorado,2017-18,Madison Elementary,Kindergarten,El Paso,Jefferson County R-1,47,97.87,93.62,0,4.26,0,38.862466,-104.749336
679,Colorado,2017-18,Columbine Hills Elementary,Kindergarten,Jefferson,Douglas County RE 1,46,97.83,93.48,0,2.17,2.17,39.576168,-105.062039
680,Colorado,2017-18,Edwards Elementary,Kindergarten,Eagle,Lewis-Palmer 38,46,97.83,97.83,0,0,0,39.643426,-106.605266
681,Colorado,2017-18,Glennon Heights Elementary,Kindergarten,Jefferson,Jefferson County R-1,46,97.83,95.65,0,2.17,0,39.706835,-105.122081
682,Colorado,2017-18,Liberty Point Elementary,Kindergarten,Pueblo,Montezuma-Cortez RE-1,46,97.83,86.96,0,4.35,0,38.318698,-104.727158
683,Colorado,2017-18,Meadow Community,Kindergarten,Adams,Cherry Creek 5,46,97.83,97.83,0,0,0,39.860795,-104.943584
684,Colorado,2017-18,Bear Creek Elementary,Kindergarten,El Paso,Douglas County RE 1,91,97.8,95.6,0,2.2,0,39.067079,-104.841562
685,Colorado,2017-18,Mountain View Elementary,Kindergarten,Broomfield,Academy 20,91,97.8,96.7,0,1.1,0,39.923155,-105.040268
686,Colorado,2017-18,Lincoln Elementary,Kindergarten,Delta,Pueblo County 70,90,97.78,91.11,0,6.67,0,38.73228,-108.060724
687,Colorado,2017-18,T.R. Paul Academy Of Arts & Knowledge,Kindergarten,Larimer,Alamosa Re-11J,45,97.78,88.89,0,8.89,0,40.51986,-105.052841
688,Colorado,2017-18,Scott Elementary,Kindergarten,Weld,Canon City RE-1,89,97.75,95.51,0,2.25,0,40.417676,-104.729102
689,Colorado,2017-18,Cotton Creek Elementary,Kindergarten,Adams,Jefferson County R-1,88,97.73,97.73,0,0,0,39.897909,-105.045312
690,Colorado,2017-18,John W Thimmig Elementary,Kindergarten,Adams,Logan County,88,97.73,93.18,0,4.55,0,39.904876,-104.850445
691,Colorado,2017-18,Sherrelwood Elementary,Kindergarten,Adams,Adams 12 Five Star Schools,43,97.67,97.67,0,0,0,39.843745,-105.001274
692,Colorado,2017-18,Carbon Valley Academy,Kindergarten,Boulder,Academy 20,42,97.62,92.86,0,4.76,0,40.1132102,-104.9778313
693,Colorado,2017-18,Harris Park Elementary,Kindergarten,Adams,Adams-Arapahoe 28J,42,97.62,95.24,0,2.38,0,39.832047,-105.04627
694,Colorado,2017-18,Vassar Elementary,Kindergarten,Arapahoe,Denver County 1,84,97.62,94.05,0,2.38,1.19,39.669507,-104.777131
695,Colorado,2017-18,Walnut Hills Community Elementary,Kindergarten,Arapahoe,Jefferson County R-1,42,97.62,92.86,0,2.38,2.38,39.590129,-104.896204
696,Colorado,2017-18,Steele Elementary,Kindergarten,Denver,Brighton School District,83,97.59,95.18,0,2.41,0,39.710214,-104.971678
697,Colorado,2017-18,Knapp Elementary,Kindergarten,Denver,Kit Carson R-1,81,97.53,95.06,0,2.47,0,39.708097,-105.045723
698,Colorado,2017-18,Ridgeview Elementary,Kindergarten,El Paso,Jefferson County R-1,121,97.52,93.39,0,4.13,0,38.921574,-104.699605
699,Colorado,2017-18,Community Montessori,Kindergarten,Boulder,Westminster Public Schools,40,97.5,62.5,0,35,0,39.98132,-105.251699
700,Colorado,2017-18,Plum Creek Academy,Kindergarten,Douglas,Douglas County RE 1,40,97.5,95,0,0,2.5,39.546727,-105.0336662
701,Colorado,2017-18,Stober Elementary,Kindergarten,Jefferson,Adams 12 Five Star Schools,40,97.5,90,0,7.5,0,39.751615,-105.13232
702,Colorado,2017-18,High Tech Elementary,Kindergarten,Denver,Westminster Public Schools,79,97.47,97.47,0,0,0,39.789362,-104.889005
703,Colorado,2017-18,North Mor Elementary,Kindergarten,Adams,Douglas County RE 1,79,97.47,94.94,0,2.53,0,39.870538,-104.990729
704,Colorado,2017-18,Carson Elementary,Kindergarten,Denver,Valley RE-1,78,97.44,97.44,0,0,0,39.717377,-104.924159
705,Colorado,2017-18,Powderhorn Elementary,Kindergarten,Jefferson,Denver County 1,78,97.44,93.59,0,3.85,0,39.603406,-105.134644
706,Colorado,2017-18,St. Vrain Community Montessori,Kindergarten,Boulder,Denver County 1,39,97.44,56.41,0,41.03,0,40.147549,-105.132714
707,Colorado,2017-18,Dalton Elementary,Kindergarten,Arapahoe,Douglas County RE 1,76,97.37,94.74,0,2.63,0,39.65956,-104.7855
708,Colorado,2017-18,Kullerstrand Elementary,Kindergarten,Jefferson,Johnstown-milliken RE-5J,38,97.37,81.58,0,13.16,2.63,39.768678,-105.136166
709,Colorado,2017-18,Milliken Elementary,Kindergarten,Weld,Meeker RE1,75,97.33,97.33,0,0,0,40.329585,-104.866015
710,Colorado,2017-18,Bella Romero Academy Of Applied Technology,Kindergarten,Weld,Poudre R-1,112,97.32,94.64,0,2.68,0,40.405648,-104.656318
711,Colorado,2017-18,Columbian Elementary,Kindergarten,Denver,Englewood 1,37,97.3,97.3,0,0,0,39.772622,-105.023595
712,Colorado,2017-18,Welby Communityi,Kindergarten,Adams,Boulder Valley RE 2,37,97.3,97.3,0,0,0,39.8375206,-104.974585
713,Colorado,2017-18,Clara E. Metz Elementary,Kindergarten,Adams,Denver County 1,36,97.22,97.22,0,0,0,39.844653,-105.014597
714,Colorado,2017-18,Louisville Elementary,Kindergarten,Boulder,St Vrain Valley Re 1J,72,97.22,91.67,0,5.56,0,39.975056,-105.138334
715,Colorado,2017-18,Penrose Elementary,Kindergarten,Fremont,Summit RE-1,36,97.22,88.89,0,8.33,0,38.421076,-105.018967
716,Colorado,2017-18,Putnam Elementary,Kindergarten,Larimer,Poudre R-1,72,97.22,94.44,0,2.78,0,40.591835,-105.101892
717,Colorado,2017-18,Bradley International,Kindergarten,Denver,St Vrain Valley Re 1J,71,97.18,97.18,0,0,0,39.663362,-104.929823
718,Colorado,2017-18,Dillon Valley Elementary,Kindergarten,Summit,Denver County 1,71,97.18,88.73,0,4.23,0,39.639423,-106.039473
719,Colorado,2017-18,Akron K-12 Schools,Kindergarten,Washington,Brighton School District,35,97.14,94.29,0,2.86,0,40.1645421,-103.2044978
720,Colorado,2017-18,Alamosa Elementary,Kindergarten,Alamosa,Mapleton 1,175,97.14,82.29,0,0,0,37.463035,-105.885503
721,Colorado,2017-18,Ben Franklin Academy,Kindergarten,Douglas,Cherry Creek 5,104,97.12,91.35,0,5.77,0,39.559125,-105.016445
722,Colorado,2017-18,Sabin World,Kindergarten,Denver,Colorado Springs 11,104,97.12,94.23,0,2.88,0,39.659477,-105.045967
723,Colorado,2017-18,Birch Elementary,Kindergarten,Boulder,Pueblo County 70,69,97.1,94.2,0,2.9,0,39.93037,-105.059395
724,Colorado,2017-18,King Elementary,Kindergarten,El Paso,St Vrain Valley Re 1J,69,97.1,95.65,0,1.45,0,38.920368,-104.769959
725,Colorado,2017-18,Farrell B. Howell Ece-8,Kindergarten,Denver,Colorado School For The Deaf And Blind,68,97.06,95.59,0,1.47,0,39.776524,-104.832618
726,Colorado,2017-18,Lois Lenski Elementary,Kindergarten,Arapahoe,Poudre R-1,101,97.03,92.08,0,3.96,0.99,39.601693,-104.930654
727,Colorado,2017-18,Belleview Elementary,Kindergarten,Arapahoe,Poudre R-1,67,97.01,97.01,0,0,0,39.628417,-104.877141
728,Colorado,2017-18,Cottonwood Plains Elementary,Kindergarten,Larimer,Canon City RE-1,67,97.01,94.03,0,2.99,0,40.473337,-105.069138
729,Colorado,2017-18,Lansing Elementary Community,Kindergarten,Arapahoe,Hinsdale County RE 1,66,96.97,93.94,0,3.03,0,39.72393,-104.859862
730,Colorado,2017-18,Brush Creek Elementary,Kindergarten,Eagle,Boulder Valley RE 2,64,96.88,93.75,0,3.13,0,39.638282,-106.830893
731,Colorado,2017-18,Chappelow K-8 Magnet,Kindergarten,Weld,Englewood 1,63,96.83,93.65,0,3.17,0,40.381947,-104.709318
732,Colorado,2017-18,Gold Camp Elementary,Kindergarten,El Paso,Adams County,62,96.77,91.94,0,4.84,0,38.807918,-104.859724
733,Colorado,2017-18,Ridgeview Classical Charter Schools,Kindergarten,Larimer,Charter School Institute,62,96.77,87.1,0,9.68,0,40.562824,-105.057344
734,Colorado,2017-18,Newlon Elementary,Kindergarten,Denver,Greeley 6,61,96.72,95.08,0,1.64,0,39.721658,-105.04626
735,Colorado,2017-18,Whittier Elementary,Kindergarten,Boulder,Thompson R2-J,61,96.72,81.97,0,13.11,0,40.021697,-105.269548
736,Colorado,2017-18,Molholm Elementary,Kindergarten,Jefferson,Pueblo City 60,60,96.67,95,0,0,1.67,39.731038,-105.063572
737,Colorado,2017-18,Pear Park Elementary,Kindergarten,Mesa,Pueblo City 60,60,96.67,91.67,0,3.33,0,39.067713,-108.490538
738,Colorado,2017-18,American Academy,Kindergarten,Douglas,Douglas County RE 1,298,96.64,94.97,0.34,1.01,0.34,39.46365,-104.88762
739,Colorado,2017-18,Salida Del Sol Academy,Kindergarten,Weld,Denver County 1,89,96.63,95.51,0,1.12,0,40.395926,-104.676906
740,Colorado,2017-18,Marshdale Elementary,Kindergarten,Jefferson,Manzanola 3J,59,96.61,93.22,0,3.39,0,39.588623,-105.303253
741,Colorado,2017-18,Munroe Elementary,Kindergarten,Denver,Jefferson County R-1,59,96.61,96.61,0,0,0,39.70742,-105.03162
742,Colorado,2017-18,Union Colony Elementary,Kindergarten,Weld,Littleton 6,59,96.61,91.53,0,3.39,0,40.389721,-104.696101
743,Colorado,2017-18,Alice Terry Elementary,Kindergarten,Arapahoe,Alamosa Re-11J,88,96.59,93.18,0,1.14,0,39.645138,-105.033714
744,Colorado,2017-18,Chipeta Elementary,Kindergarten,Mesa,Cheyenne County RE-5,58,96.55,94.83,0,1.72,0,39.072733,-108.556713
745,Colorado,2017-18,Hopkins Elementary,Kindergarten,Arapahoe,Trinidad 1,58,96.55,94.83,0,0,0,39.588016,-104.981374
746,Colorado,2017-18,Littleton Prep Charter,Kindergarten,Arapahoe,Mesa County Valley 51,58,96.55,94.83,0,1.72,0,39.619336,-104.991618
747,Colorado,2017-18,Needham Elementary,Kindergarten,La Plata,Denver County 1,58,96.55,91.38,0,5.17,0,37.290702,-107.878509
748,Colorado,2017-18,Pioneer Elementary,Kindergarten,Douglas,Jefferson County R-1,58,96.55,93.1,1.72,0,1.72,39.515443,-104.740467
749,Colorado,2017-18,Steck Elementary,Kindergarten,Denver,St Vrain Valley Re 1J,58,96.55,93.1,0,1.72,1.72,39.72401,-104.939001
750,Colorado,2017-18,Pine Ridge Elementary,Kindergarten,Arapahoe,Fremont RE-2,143,96.5,91.61,0,2.1,0,39.598972,-104.692827
751,Colorado,2017-18,Josephine Hodgkins Elementary,Kindergarten,Adams,Littleton 6,114,96.49,95.61,0,0.88,0,39.82432,-105.0421
752,Colorado,2017-18,Mount Carbon Elementary,Kindergarten,Jefferson,Thompson R2-J,57,96.49,92.98,1.75,1.75,0,39.614064,-105.142005
753,Colorado,2017-18,Deer Creek Elementary,Kindergarten,Park,Cotopaxi RE-3,56,96.43,91.07,0,5.36,0,39.455389,-105.472917
754,Colorado,2017-18,Rooney Ranch Elementary,Kindergarten,Jefferson,Adams 12 Five Star Schools,84,96.43,90.48,0,5.95,0,39.677319,-105.151709
755,Colorado,2017-18,North Star Elementary,Kindergarten,Adams,Steamboat Springs RE-2,55,96.36,90.91,0,5.45,0,39.85522,-104.992496
756,Colorado,2017-18,University Prep - Arapaho,Kindergarten,Denver,Brighton School District,55,96.36,96.36,0,0,0,39.7559997,-104.9856983
757,Colorado,2017-18,Mead Elementary,Kindergarten,Boulder,Greeley 6,82,96.34,93.9,0,2.44,0,40.2324986,-105.0021415
758,Colorado,2017-18,Parker Performing Arts,Kindergarten,Douglas,Cherry Creek 5,82,96.34,90.24,0,6.1,0,39.5598939,-104.8136623
759,Colorado,2017-18,Sable Elementary,Kindergarten,Arapahoe,St Vrain Valley Re 1J,82,96.34,95.12,0,1.22,0,39.7538947,-104.820036
760,Colorado,2017-18,Eastridge Community Elementary,Kindergarten,Arapahoe,Denver County 1,109,96.33,94.5,0,0,0.92,39.673168,-104.851344
761,Colorado,2017-18,Chatfield Elementary,Kindergarten,Mesa,Brighton School District,54,96.3,92.59,0,3.7,0,39.070967,-108.461524
762,Colorado,2017-18,Christa Mcauliffe Stem Academy,Kindergarten,Weld,St Vrain Valley Re 1J,108,96.3,92.59,0,2.78,0,40.4282548,-104.7654334
763,Colorado,2017-18,Free Horizon Montessori Charter,Kindergarten,Jefferson,Garfield RE-2,54,96.3,85.19,0,11.11,0,39.720048,-105.190523
764,Colorado,2017-18,Mc Kinley-Thatcher Elementary,Kindergarten,Denver,Denver County 1,27,96.3,85.19,3.7,7.41,0,39.693817,-104.983631
765,Colorado,2017-18,Odyssey School Of Denver,Kindergarten,Denver,Delta County 50(J),27,96.3,88.89,0,7.41,0,39.748172,-104.911752
766,Colorado,2017-18,Stony Creek Elementary,Kindergarten,Jefferson,Douglas County RE 1,54,96.3,94.44,0,1.85,0,39.585776,-105.097623
767,Colorado,2017-18,Kohl Elementary,Kindergarten,Boulder,Douglas County RE 1,53,96.23,92.45,0,3.77,0,39.9278407,-105.0821525
768,Colorado,2017-18,Dos Rios Elementary,Kindergarten,Weld,Littleton 6,79,96.2,96.2,0,0,0,40.382048,-104.71269
769,Colorado,2017-18,Foundations Academy,Kindergarten,Adams,Frenchman RE-3,79,96.2,84.81,0,10.13,1.27,39.982704,-104.760175
770,Colorado,2017-18,Renaissance Secondary,Kindergarten,Douglas,Brighton School District,341,96.19,92.38,0.29,3.52,0,39.401102,-104.856405
771,Colorado,2017-18,Stetson Elementary,Kindergarten,El Paso,Poudre R-1,105,96.19,89.52,0,6.67,0,38.9059,-104.700978
772,Colorado,2017-18,Johnson Elementary,Kindergarten,Denver,Adams 12 Five Star Schools,52,96.15,96.15,0,0,0,39.683652,-105.029259
773,Colorado,2017-18,Mc Elwain Elementary,Kindergarten,Adams,St Vrain Valley Re 1J,78,96.15,93.59,0,1.28,1.28,39.851231,-104.973428
774,Colorado,2017-18,Sand Creek Elementary,Kindergarten,El Paso,Greeley 6,77,96.1,92.21,0,3.9,0,38.824377,-104.74037
775,Colorado,2017-18,William (Bill) Roberts K-8,Kindergarten,Denver,St Vrain Valley Re 1J,128,96.09,94.53,0,1.56,0,39.748099,-104.882834
776,Colorado,2017-18,Mesa Elementary,Kindergarten,Adams,Boulder Valley RE 2,51,96.08,90.2,0,5.88,0,39.861067,-105.033795
777,Colorado,2017-18,Taylor Elementary,Kindergarten,Mesa,Cherry Creek 5,51,96.08,90.2,0,5.88,0,39.104545,-108.353212
778,Colorado,2017-18,Stem,Kindergarten,Douglas,Montrose County RE-1j,76,96.05,89.47,1.32,3.95,1.32,39.5558326,-104.9979225
779,Colorado,2017-18,Deane Elementary,Kindergarten,Jefferson,Creede School District,50,96,92,0,2,2,39.706683,-105.061828
780,Colorado,2017-18,Peakview Elementary,Kindergarten,Arapahoe,West End RE-2,75,96,89.33,0,2.67,1.33,39.622981,-104.762565
781,Colorado,2017-18,Sunrise Elementary,Kindergarten,Arapahoe,Denver County 1,75,96,92,0,1.33,0,39.643705,-104.757309
782,Colorado,2017-18,Thomson Elementary,Kindergarten,Jefferson,Douglas County RE 1,50,96,94,0,0,2,39.837413,-105.061514
783,Colorado,2017-18,Basalt Elementary,Kindergarten,Garfield,Adams-Arapahoe 28J,99,95.96,92.93,0,2.02,1.01,39.3656572,-107.0304775
784,Colorado,2017-18,Creativity Challenge Community,Kindergarten,Denver,Colorado Springs 11,49,95.92,87.76,0,8.16,0,39.68873,-104.945851
785,Colorado,2017-18,The Classical Academy Charter K-12 Schools,Kindergarten,El Paso,Denver County 1,368,95.92,82.07,0.54,11.96,1.36,38.9685361,-104.7958334
786,Colorado,2017-18,Prairie Ridge Elementary,Kindergarten,Boulder,Jefferson County R-1,73,95.89,89.04,0,6.85,0,40.1519335,-104.9309104
787,Colorado,2017-18,Southmoor Elementary,Kindergarten,Denver,Douglas County RE 1,73,95.89,94.52,0,1.37,0,39.648121,-104.911953
788,Colorado,2017-18,Eldorado K-8,Kindergarten,Boulder,Cherry Creek 5,48,95.83,91.67,0,2.08,0,39.921417,-105.161301
789,Colorado,2017-18,Haaff Elementary,Kindergarten,Pueblo,Broomfield County,48,95.83,89.58,0,6.25,0,38.297454,-104.599546
790,Colorado,2017-18,Jackson Elementary,Kindergarten,Weld,Adams 12 Five Star Schools,72,95.83,94.44,0,0,0,40.395701,-104.711266
791,Colorado,2017-18,Laurene Edmondson Elementary,Kindergarten,Larimer,La Veta RE-2,48,95.83,95.83,0,0,0,40.442893,-105.080178
792,Colorado,2017-18,Monterey Elementary,Kindergarten,El Paso,Denver County 1,72,95.83,94.44,0,1.39,0,38.799772,-104.767615
793,Colorado,2017-18,Stein Elementary,Kindergarten,Jefferson,Boulder Valley RE 2,48,95.83,91.67,0,4.17,0,39.71532,-105.0761233
794,Colorado,2017-18,Truscott Elementary,Kindergarten,Larimer,Adams 12 Five Star Schools,48,95.83,87.5,0,6.25,2.08,40.398064,-105.07894
795,Colorado,2017-18,Lincoln Elementary,Kindergarten,Denver,Jefferson County R-1,47,95.74,91.49,0,4.26,0,39.703577,-104.980723
796,Colorado,2017-18,Rim Rock Elementary,Kindergarten,Mesa,Poudre R-1,94,95.74,93.62,0,0,0,39.15992,-108.712137
797,Colorado,2017-18,Arapahoe Ridge Elementary,Kindergarten,Adams,Akron R-1,70,95.71,90,0,4.29,1.43,39.935259,-105.007164
798,Colorado,2017-18,Florida Pitt Waller Ece-8,Kindergarten,Denver,St Vrain Valley Re 1J,70,95.71,92.86,0,2.86,0,39.789911,-104.73657
799,Colorado,2017-18,Antelope Trails Elementary,Kindergarten,El Paso,Douglas County RE 1,69,95.65,68.12,0,5.8,0,39.054609,-104.826465
800,Colorado,2017-18,East Elementary,Kindergarten,Moffat,Summit RE-1,23,95.65,91.3,0,0,4.35,40.51689,-107.536919
801,Colorado,2017-18,Gilcrest Elementary,Kindergarten,Weld,Academy 20,23,95.65,95.65,0,0,0,40.287226,-104.778714
802,Colorado,2017-18,Ignacio Elementary,Kindergarten,La Plata,Cherry Creek 5,46,95.65,89.13,2.17,4.35,0,37.117593,-107.637854
803,Colorado,2017-18,Renaissance Expedition Learn Outward Bound,Kindergarten,Douglas,Falcon 49,46,95.65,93.48,0,2.17,0,39.402856,-104.857408
804,Colorado,2017-18,Semper Elementary,Kindergarten,Jefferson,Denver County 1,46,95.65,93.48,0,0,2.17,39.871999,-105.080116
805,Colorado,2017-18,Stargate Charter,Kindergarten,Adams,Thompson R2-J,92,95.65,94.57,0,1.09,0,39.95981,-104.977555
806,Colorado,2017-18,Twain Elementary,Kindergarten,El Paso,Poudre R-1,69,95.65,95.65,0,0,0,38.851125,-104.766774
807,Colorado,2017-18,Creekside Elementary,Kindergarten,Arapahoe,Academy 20,91,95.6,91.21,1.1,1.1,0,39.579041,-104.75696
808,Colorado,2017-18,Independence Elementary,Kindergarten,Arapahoe,Adams-Arapahoe 28J,91,95.6,86.81,0,7.69,0,39.631866,-104.797891
809,Colorado,2017-18,Cougar Run Elementary,Kindergarten,Douglas,Clear Creek RE-1,68,95.59,95.59,0,0,0,39.555743,-104.94781
810,Colorado,2017-18,Cenpatico,Kindergarten,Denver,Arapahoe County,22,95.45,95.45,0,0,0,39.7736464,-105.0034461
811,Colorado,2017-18,Journey Program(Expelled),Private,Larimer,Boulder Valley RE 2,22,95.45,95.45,0,0,0,40.6955572,-105.5943388
812,Colorado,2017-18,Lone Tree Elementary,Kindergarten,Douglas,Jefferson County R-1,66,95.45,92.42,0,3.03,0,39.538394,-104.879956
813,Colorado,2017-18,Mitchell Elementary,Kindergarten,Jefferson,Cherry Creek 5,88,95.45,93.18,0,2.27,0,39.761879,-105.231972
814,Colorado,2017-18,Monterey Community,Kindergarten,Adams,Greeley 6,44,95.45,95.45,0,0,0,39.852159,-104.960995
815,Colorado,2017-18,Goldrick Elementary,Kindergarten,Denver,Falcon 49,65,95.38,95.38,0,0,0,39.697605,-105.015321
816,Colorado,2017-18,Grand Valley Center For Family Learning,Kindergarten,Garfield,Jefferson County R-1,65,95.38,87.69,0,4.62,3.08,39.453424,-108.053514
817,Colorado,2017-18,Howbert Elementary,Kindergarten,El Paso,Boulder Valley RE 2,43,95.35,90.7,0,2.33,2.33,38.86556,-104.86742
818,Colorado,2017-18,Lukas Elementary,Kindergarten,Jefferson,Mesa County Valley 51,64,95.31,92.19,0,3.13,0,39.8732013,-105.1023248
819,Colorado,2017-18,Sandburg Elementary,Kindergarten,Arapahoe,Boulder Valley RE 2,85,95.29,91.76,0,2.35,1.18,39.590669,-104.954519
820,Colorado,2017-18,Cesar Chavez Academy Denver,Kindergarten,Denver,Greeley 6,21,95.24,95.24,0,0,0,39.768702,-105.043716
821,Colorado,2017-18,Pikes Peak School Expeditionary Learning,Kindergarten,El Paso,Charter School Institute,42,95.24,85.71,0,9.52,0,38.999458,-104.60506
822,Colorado,2017-18,Swansea Elementary,Kindergarten,Denver,Falcon 49,63,95.24,95.24,0,0,0,39.781344,-104.956703
823,Colorado,2017-18,Timberline Elementary,Kindergarten,Arapahoe,Jefferson County R-1,84,95.24,89.29,0,1.19,1.19,39.616737,-104.747939
824,Colorado,2017-18,Maplewood Elementary,Kindergarten,Weld,Manitou Springs 14,104,95.19,95.19,0,0,0,40.419818,-104.711937
825,Colorado,2017-18,Florida Mesa Elementary,Kindergarten,La Plata,St Vrain Valley Re 1J,62,95.16,91.94,0,3.23,0,37.225979,-107.794885
826,Colorado,2017-18,Foothills Elementary,Kindergarten,El Paso,Colorado Springs 11,62,95.16,70.97,0,6.45,0,38.930927,-104.843435
827,Colorado,2017-18,Tennyson Knolls Elementary,Kindergarten,Adams,Cherry Creek 5,62,95.16,95.16,0,0,0,39.811674,-105.043269
828,Colorado,2017-18,Cherry Drive Elementary,Kindergarten,Adams,Lamar RE-2,41,95.12,92.68,0,0,2.44,39.901947,-104.928873
829,Colorado,2017-18,Colorado Academy,Kindergarten,Jefferson,Douglas County RE 1,41,95.12,95.12,0,0,0,39.64781,-105.067551
830,Colorado,2017-18,Parr Elementary,Kindergarten,Jefferson,Denver County 1,41,95.12,90.24,0,4.88,0,39.849007,-105.061138
831,Colorado,2017-18,Silverthorne Elementary,Kindergarten,Summit,Denver County 1,41,95.12,75.61,0,4.88,0,39.660434,-106.082981
832,Colorado,2017-18,Centennial Academy Of Fine Arts Education,Kindergarten,Arapahoe,Denver County 1,102,95.1,93.14,0,1.96,0,39.616374,-105.030094
833,Colorado,2017-18,Denver Academy,Kindergarten,Denver,Douglas County,387,95.09,94.32,0.26,0.52,0,39.6736228,-104.9343983
