index,state,year,name,type,city,county,mmr,xmed,lat,lng
801,Massachusetts,2018-19,Sullivan Elementary,Public,Holyoke,Hampden,84,0,42.2056081,-72.6450665
802,Massachusetts,2018-19,Community Day Charter School - Prospect,Public,Lawrence,Essex,82,0,42.7111474,-71.1492386
803,Massachusetts,2018-19,Thomas Kenny,Public,Dorchester,Suffolk,82,0,42.2864958,-71.053233
804,Massachusetts,2018-19,Joyce Kilmer,Public,West Roxbury,Suffolk,81,0,42.270961,-71.1651973
805,Massachusetts,2018-19,Pauline A Shaw,Public,Dorchester,Suffolk,81,2.4,42.2821,-71.0868721
806,Massachusetts,2018-19,Trotter Innovation,Public,Dorchester,Suffolk,81,0,42.3157889,-71.0876813
807,Massachusetts,2018-19,King K-8,Public,Dorchester,Suffolk,80,0,42.3110873,-71.076426
808,Massachusetts,2018-19,Sarah Greenwood,Public,Dorchester,Suffolk,78,0,42.2969658,-71.0802312
809,Massachusetts,2018-19,South Boston Catholic Academy,Private,South Boston,Suffolk,78,0,42.3360002,-71.0296137
810,Massachusetts,2018-19,St Augustine Elementary,Private,Andover,Essex,77,3.3,42.654442,-71.141725
811,Massachusetts,2018-19,Henry Grew,Public,Hyde Park,Suffolk,76,0,42.2567995,-71.1270869
812,Massachusetts,2018-19,Mattahunt Elementary,Public,Mattapan,Suffolk,76,0.8,42.2763361,-71.1033748
813,Massachusetts,2018-19,Lexington Montessori,Private,Lexington,Middlesex,75,6.3,42.417602,-71.215011
814,Massachusetts,2018-19,Orchard Gardens,Public,Roxbury,Suffolk,75,0.6,42.3305588,-71.0775764
815,Massachusetts,2018-19,Waldorf,Private,Lexington,Middlesex,75,21.9,42.4298633,-71.2060915
816,Massachusetts,2018-19,Young Achievers Science & Math Sch,Public,Mattapan,Suffolk,74,0,42.2822899,-71.0949754
817,Massachusetts,2018-19,Jackson Mann,Public,Allston,Suffolk,73,0,42.3530757,-71.1376695
818,Massachusetts,2018-19,Sacred Heart Elementary,Private,Kingston,Plymouth,73,0,41.9512253,-70.737026
819,Massachusetts,2018-19,Match Community Charter,Public,Hyde Park,Suffolk,69,0,42.2623522,-71.1054228
820,Massachusetts,2018-19,Warren Prescott,Public,Charlestown,Suffolk,67,0,42.377963,-71.064306
821,Massachusetts,2018-19,Haynes Early Education Ctr,Public,Roxbury,Suffolk,65,0,42.3150654,-71.0788919
822,Massachusetts,2018-19,Harvard-Kent,Public,Charlestown,Suffolk,64,0,42.3765831,-71.0578957
823,Massachusetts,2018-19,O W Holmes,Public,Dorchester,Suffolk,63,0,42.2966783,-71.0749007
824,Massachusetts,2018-19,Mario Umana Academy,Public,East Boston,Suffolk,60,0,42.3895406,-71.0106588
825,Massachusetts,2018-19,Ellison/Parks Early Education,Public,Mattapan,Suffolk,59,0,42.2717653,-71.0916852
826,Massachusetts,2018-19,Cambridgeport,Public,Cambridge,Middlesex,48,0,42.3695218,-71.0975405
827,Massachusetts,2018-19,Rudolf Steiner,Private,Great Barrington,Berkshire,3,96.7,42.1896157,-73.4086531
828,Massachusetts,2018-19,Abbott Memorial,Public,Florida,Berkshire,,,42.6933919,-73.0374219
829,Massachusetts,2018-19,Abraham Lincoln,Public,Revere,Suffolk,,,42.4167881,-71.0097153
830,Massachusetts,2018-19,Abundant Life Christian,Private,Wilmington,Middlesex,,,42.5568808,-71.1646745
831,Massachusetts,2018-19,Academy Ave,Public,Weymouth,Norfolk,,,42.2198284,-70.9418405
832,Massachusetts,2018-19,Academy Hill,Private,Springfield,Hampden,,,42.135294,-72.5861621
833,Massachusetts,2018-19,Academy Of Early Learning,Private,Hyannis,Barnstable,,,41.6619272,-70.3050771
834,Massachusetts,2018-19,Academy Of Notre Dame,Private,Tyngsboro,Middlesex,,,42.670588,-71.4263409
835,Massachusetts,2018-19,Acera,Private,Winchester,Middlesex,,,42.4663534,-71.1341276
836,Massachusetts,2018-19,Advent,Private,Boston,Suffolk,,,42.35831,-71.072068
837,Massachusetts,2018-19,Al-Hamra Academy,Private,Shrewsbury,Worcester,,,42.2710909,-71.6825876
838,Massachusetts,2018-19,Alfred G Zanetti,Public,Springfield,Hampden,,,42.1210628,-72.5881504
839,Massachusetts,2018-19,Alhuda Academy,Private,Worcester,Worcester,,,42.3154222,-71.7738903
840,Massachusetts,2018-19,All Saints Catholic,Private,New Bedford,Bristol,,,41.683261,-70.931623
841,Massachusetts,2018-19,Amego,Private,Attleboro,Bristol,,,41.9498367,-71.2725955
842,Massachusetts,2018-19,Amesbury Montessori,Private,Amesbury,Essex,,,42.8547422,-70.9386201
843,Massachusetts,2018-19,Amherst Montessori,Private,Amherst,Hampshire,,,42.338925,-72.518322
844,Massachusetts,2018-19,Andover School Of Montessori,Private,Andover,Essex,,,42.621898,-71.124408
845,Massachusetts,2018-19,Anne T Dunphy,Public,Williamsburg,Hampshire,,,42.3916797,-72.7309198
846,Massachusetts,2018-19,Annie L Sargent,Public,North Andover,Essex,,,42.6712772,-71.0971889
847,Massachusetts,2018-19,Antioch,Private,Fall River,Bristol,,,41.7100575,-71.151279
848,Massachusetts,2018-19,Applewild,Private,Fitchburg,Worcester,,,42.592399,-71.808691
849,Massachusetts,2018-19,Argenziano School @ Lincoln Park,Public,Somerville,Middlesex,,,42.3792598,-71.0988921
850,Massachusetts,2018-19,Arlington Childrens Center,Private,Arlington,Middlesex,,,42.4124533,-71.1587629
851,Massachusetts,2018-19,Ashby Elementary,Public,Ashby,Middlesex,,,42.6789446,-71.8230189
852,Massachusetts,2018-19,Assumption,Private,Millbury,Worcester,,,42.1914645,-71.7632163
853,Massachusetts,2018-19,Athena Day,Private,Plymouth,Plymouth,,,41.9435775,-70.6514352
854,Massachusetts,2018-19,Atrium,Private,Watertown,Middlesex,,,42.3698245,-71.1529588
855,Massachusetts,2018-19,Bancroft,Private,Worcester,Worcester,,,42.3046978,-71.8148554
856,Massachusetts,2018-19,Barrett Russell,Public,Brockton,Plymouth,,,42.0895111,-71.0272244
857,Massachusetts,2018-19,Bay Farm Montessori,Private,Duxbury,Plymouth,,,42.008093,-70.718017
858,Massachusetts,2018-19,Beachmont,Public,Revere,Suffolk,,,42.3959305,-70.986994
859,Massachusetts,2018-19,Beacon Hill Nursery,Private,Boston,Suffolk,,,42.36075,-71.065367
860,Massachusetts,2018-19,Becket Washington,Public,Becket,Berkshire,,,42.3321152,-73.0830712
861,Massachusetts,2018-19,Bedford Montessori,Private,Bedford,Middlesex,,,42.4855425,-71.265844
862,Massachusetts,2018-19,Belmont Day,Private,Belmont,Middlesex,,,42.396129,-71.185706
863,Massachusetts,2018-19,Bement,Private,Deerfield,Franklin,,,42.5482827,-72.6037502
864,Massachusetts,2018-19,Benjamin Brown,Public,Somerville,Middlesex,,,42.3973541,-71.1141142
865,Massachusetts,2018-19,Bentley Academy Charter,Public,Salem,Essex,,,42.5279338,-70.8810211
866,Massachusetts,2018-19,Berea Sda Academy,Private,Mattapan,Suffolk,,,42.282674,-71.087868
867,Massachusetts,2018-19,Berkshire Christian,Private,Lenox,Berkshire,,,42.337802,-73.282819
868,Massachusetts,2018-19,Berkshire Country Day,Private,Lenox,Berkshire,,,42.345897,-73.326015
869,Massachusetts,2018-19,Berkshire Meadows (Jri),Private,Housatonic,Berkshire,,,42.2298533,-73.3694125
870,Massachusetts,2018-19,Berlin Memorial,Public,Berlin,Worcester,,,42.3773078,-71.6368741
871,Massachusetts,2018-19,Bernardston Elementary,Public,Bernardston,Franklin,,,42.6653739,-72.5609892
872,Massachusetts,2018-19,Bethany Christian Academy,Private,Mendon,Worcester,,,42.10033,-71.5038403
873,Massachusetts,2018-19,Bicounty Collaborative (Bico),Private,Franklin,Norfolk,,,42.0803115,-71.3794202
874,Massachusetts,2018-19,Birches,Private,Lincoln,Middlesex,,,42.4392838,-71.3001809
875,Massachusetts,2018-19,Blessed Sacrament,Private,Holyoke,Hampden,,,42.1953806,-72.6319617
876,Massachusetts,2018-19,Blue Hill Montessori,Private,Canton,Norfolk,,,42.1826166,-71.1146181
877,Massachusetts,2018-19,Boston Childrens School Annex,Private,Boston,Suffolk,,,42.365588,-71.067547
878,Massachusetts,2018-19,Boston Teachers Union,Public,Jamaica Plain,Suffolk,,,42.2946217,-71.1159852
879,Massachusetts,2018-19,Brayton Elementary,Public,North Adams,Berkshire,,,42.6966083,-73.1366893
880,Massachusetts,2018-19,Bridgeview Montessori,Private,Sagamore,Barnstable,,,41.7735228,-70.5387632
881,Massachusetts,2018-19,Briggs Elementary,Public,Ashburnham,Worcester,,,42.614985,-71.9271666
882,Massachusetts,2018-19,Bright Horizons Teele Square,Private,Somerville,Middlesex,,,42.4010819,-71.1254734
883,Massachusetts,2018-19,Brighton,Private,Framingham,Middlesex,,,42.32603,-71.4162536
884,Massachusetts,2018-19,Brimfield Elementary,Public,Brimfield,Hampden,,,42.1191665,-72.2017709
885,Massachusetts,2018-19,Brimmer And May,Private,Brookline,Norfolk,,,42.3268543,-71.16249
886,Massachusetts,2018-19,British School Of Boston,Private,Jamaica Plain,Suffolk,,,42.3066032,-71.1301286
887,Massachusetts,2018-19,Brockton Sda Academy,Private,Brockton,Plymouth,,,42.0862043,-71.0105346
888,Massachusetts,2018-19,Brookwood,Private,Manchester,Essex,,,42.572336,-70.796751
889,Massachusetts,2018-19,Browning Elementary @ South Lancaster,Private,South Lancaster,Worcester,,,42.4465158,-71.6877919
890,Massachusetts,2018-19,Caleb Dustin Hunking,Public,Haverhill,Essex,,,42.7609029,-71.0865634
891,Massachusetts,2018-19,Calvary Chapel Academy,Private,Rockland,Plymouth,,,42.1199087,-70.912675
892,Massachusetts,2018-19,Cambridge Friends,Private,Cambridge,Middlesex,,,42.38787,-71.130456
893,Massachusetts,2018-19,Cambridge Montessori,Private,Cambridge,Middlesex,,,42.3857518,-71.1323749
894,Massachusetts,2018-19,Cape Cod Academy,Private,Osterville,Barnstable,,,41.6430575,-70.3905719
895,Massachusetts,2018-19,Cape Cod Collaborative,Private,Osterville,Barnstable,,,41.6437851,-70.3809699
896,Massachusetts,2018-19,Caps Collaborative,Private,Westminster,Worcester,,,42.5414298,-71.8972336
897,Massachusetts,2018-19,Cedar Brook Sda,Private,Rehoboth,Bristol,,,41.8651588,-71.2276522
898,Massachusetts,2018-19,Cedar Elementary,Public,Hanover,Plymouth,,,42.1320502,-70.8675693
899,Massachusetts,2018-19,Center Elementary,Public,Hanover,Plymouth,,,42.1189254,-70.8421896
900,Massachusetts,2018-19,Center For Applied Behavioral Instruction,Private,Worcester,Worcester,,,42.215361,-71.795142
901,Massachusetts,2018-19,Chandler Elem. Community,Public,Worcester,Worcester,,,42.2603917,-71.810756
902,Massachusetts,2018-19,Chandler Elementary,Public,Duxbury,Plymouth,,,42.0358072,-70.737355
903,Massachusetts,2018-19,Charles River,Private,Dover,Norfolk,,,42.2447725,-71.2786975
904,Massachusetts,2018-19,Charles Taylor Elem,Public,Mattapan,Suffolk,,,42.2774038,-71.0776114
905,Massachusetts,2018-19,Chatham Elementary,Public,Chatham,Barnstable,,,41.6864384,-69.9615558
906,Massachusetts,2018-19,Chester Elementary,Public,Chester,Hampden,,,42.2995096,-72.9854142
907,Massachusetts,2018-19,Children First Center,Private,Granby,Hampshire,,,42.2574014,-72.5190888
908,Massachusetts,2018-19,Childrens Castle Inc,Private,West Newbury,Essex,,,42.8086284,-70.961219
909,Massachusetts,2018-19,Childrens Ctr For Communication,Private,Beverly,Essex,,,42.565853,-70.865298
910,Massachusetts,2018-19,Childrens Own,Private,Winchester,Middlesex,,,42.4390245,-71.1331635
911,Massachusetts,2018-19,Childrens Workshop Montessori,Public,Marblehead,Essex,,,42.49539,-70.883563
912,Massachusetts,2018-19,Chilmark Elementary,Public,Chilmark,Dukes,,,41.34169,-70.743713
913,Massachusetts,2018-19,Clark Creative Learn,Private,Rowley,Essex,,,42.695329,-70.915405
914,Massachusetts,2018-19,Clarke,Private,Northampton,Hampshire,,,42.3224027,-72.6397266
915,Massachusetts,2018-19,Clarke School East,Private,Canton,Norfolk,,,42.1715266,-71.1056559
916,Massachusetts,2018-19,Clarksburg Elementary,Public,Clarksburg,Berkshire,,,42.7184893,-73.1037176
917,Massachusetts,2018-19,Codman Academy Charter,Public,Dorchester,Suffolk,,,42.2894145,-71.0720545
918,Massachusetts,2018-19,Colrain Central,Public,Colrain,Franklin,,,42.675501,-72.697485
919,Massachusetts,2018-19,Columbus Park Prep Academy,Public,Worcester,Worcester,,,42.2528149,-71.8328365
920,Massachusetts,2018-19,Common,Private,Amherst,Hampshire,,,42.359575,-72.52309
921,Massachusetts,2018-19,Community Christian Academy,Private,Lowell,Middlesex,,,42.6356733,-71.3352107
922,Massachusetts,2018-19,Community Christian,Private,Westfield,Hampden,,,42.1113079,-72.748056
923,Massachusetts,2018-19,Community Day Learning Ctr,Private,Lawrence,Essex,,,42.7093582,-71.1676044
924,Massachusetts,2018-19,Community Therapeutic,Private,Lexington,Middlesex,,,42.4207424,-71.2517603
925,Massachusetts,2018-19,Compass,Private,Dorchester,Suffolk,,,42.3076234,-71.0660664
926,Massachusetts,2018-19,Conservatory Lab Charter Lower,Public,Dorchester,Suffolk,,,42.3112364,-71.0636196
927,Massachusetts,2018-19,Conway Grammar,Public,Conway,Franklin,,,42.5093034,-72.6731014
928,Massachusetts,2018-19,Cornerstone Academy,Private,Northboro,Worcester,,,42.3149843,-71.6594358
929,Massachusetts,2018-19,Cotting,Private,Lexington,Middlesex,,,42.4199647,-71.2373977
930,Massachusetts,2018-19,Covenant Christian Academy,Private,Peabody,Essex,,,42.5433388,-71.0020322
931,Massachusetts,2018-19,Creative Corner,Private,Winchester,Middlesex,,,42.4646344,-71.146575
932,Massachusetts,2018-19,Crest Collaborative,Private,Methuen,Essex,,,42.7384171,-71.197393
933,Massachusetts,2018-19,Crossroads School For Children,Private,Marlboro,Middlesex,,,42.362304,-71.602199
934,Massachusetts,2018-19,Cutler,Public,South Hamilton,Essex,,,42.6211069,-70.8796247
935,Massachusetts,2018-19,Cuvilly Arts & Earth Center,Private,Ipswich,Essex,,,42.6874747,-70.8271823
936,Massachusetts,2018-19,Cyrus Dallin Elementary,Public,Arlington,Middlesex,,,42.41771,-71.187859
937,Massachusetts,2018-19,Daniel Butler,Public,Belmont,Middlesex,,,42.3860686,-71.1877857
938,Massachusetts,2018-19,Dante Alighieri,Public,East Boston,Suffolk,,,42.371392,-71.037903
939,Massachusetts,2018-19,Dartmouth Early Learning Ctr,Private,South Dartmouth,Bristol,,,41.581074,-70.970532
940,Massachusetts,2018-19,David A Ellis,Public,Roxbury,Suffolk,,,42.3169018,-71.0922888
941,Massachusetts,2018-19,Day Spring Christian Academy,Private,South Attleboro,Bristol,,,41.9053917,-71.3557146
942,Massachusetts,2018-19,Dedham Country Day,Private,Dedham,Norfolk,,,42.238795,-71.185705
943,Massachusetts,2018-19,Deerfield,Public,Westwood,Norfolk,,,42.2261767,-71.2195307
944,Massachusetts,2018-19,Delphi Academy,Private,Milton,Norfolk,,,42.246949,-71.1033764
945,Massachusetts,2018-19,Dennett Elementary,Public,Plympton,Plymouth,,,41.9724114,-70.7979395
946,Massachusetts,2018-19,Derby Academy,Private,Hingham,Plymouth,,,42.2484494,-70.8938867
947,Massachusetts,2018-19,Devens,Public,Everett,Middlesex,,,42.4083559,-71.0558201
948,Massachusetts,2018-19,Devereux,Private,Marblehead,Essex,,,42.4941322,-70.8667417
949,Massachusetts,2018-19,Donald Mckay,Public,East Boston,Suffolk,,,42.3693328,-71.0342229
950,Massachusetts,2018-19,Douglas Waybright Elementary,Public,Saugus,Essex,,,42.4624971,-71.0138657
951,Massachusetts,2018-19,Dr Franklin Perkins,Private,Lancaster,Worcester,,,42.4622692,-71.6718776
952,Massachusetts,2018-19,Dr William R Peck,Public,Holyoke,Hampden,,,42.198082,-72.6264685
953,Massachusetts,2018-19,Dr. Janice Aide Day,Public,Chelmsford,Middlesex,,,42.6081811,-71.304264
954,Massachusetts,2018-19,E Ethel Little,Public,North Reading,Middlesex,,,42.570409,-71.121038
955,Massachusetts,2018-19,Earnest F Upham Elementary,Public,Wellesley,Norfolk,,,42.3112122,-71.2997905
956,Massachusetts,2018-19,East Boston Central Catholic,Private,East Boston,Suffolk,,,42.3715433,-71.0399286
957,Massachusetts,2018-19,East Brookfield Elementary,Public,East Brookfield,Worcester,,,42.2325823,-72.0370742
958,Massachusetts,2018-19,East Gate Christian Academy,Private,Fall River,Bristol,,,41.6946579,-71.177999
959,Massachusetts,2018-19,Eastern Point Day,Private,Gloucester,Essex,,,42.596465,-70.6524268
960,Massachusetts,2018-19,Eastham Elementary,Public,Eastham,Barnstable,,,41.8410405,-69.973765
961,Massachusetts,2018-19,Edward Brooke Charter,Public,Roslindale,Suffolk,,,42.2819474,-71.1219476
962,Massachusetts,2018-19,Edward Everett,Public,Dorchester,Suffolk,,,42.3136515,-71.0597956
963,Massachusetts,2018-19,Edward P Boland Elementary,Public,Springfield,Hampden,,,42.1201523,-72.586977
964,Massachusetts,2018-19,Eliot-Pearson Children,Private,Medford,Middlesex,,,42.4102861,-71.1143721
965,Massachusetts,2018-19,Ellis Mendell,Public,Roxbury,Suffolk,,,42.316592,-71.1016609
966,Massachusetts,2018-19,Emma L Miller Elementary,Public,Savoy,Berkshire,,,42.5690908,-72.9955238
967,Massachusetts,2018-19,Epstein Hillel Academy,Private,Marblehead,Essex,,,42.485102,-70.875171
968,Massachusetts,2018-19,Erving Elementary,Public,Erving,Franklin,,,42.5895306,-72.4848097
969,Massachusetts,2018-19,Eugene C Vining,Public,Billerica,Middlesex,,,42.533805,-71.258837
970,Massachusetts,2018-19,Fair Acres Country Day,Private,Marstons Mills,Barnstable,,,41.669095,-70.394291
971,Massachusetts,2018-19,Faith Christian,Private,Gloucester,Essex,,,42.632607,-70.678602
972,Massachusetts,2018-19,Faith Christian,Private,Hyannis,Barnstable,,,41.6822841,-70.2959396
973,Massachusetts,2018-19,Fallon,Public,Lynn,Essex,,,42.4687739,-70.9705585
974,Massachusetts,2018-19,Falls Elementary,Public,North Attleboro,Bristol,,,41.9723592,-71.3145124
975,Massachusetts,2018-19,Farmington River Elementary,Public,Otis,Berkshire,,,42.2071672,-73.0960965
976,Massachusetts,2018-19,Faulkner Kindergarten,Private,Billerica,Middlesex,,,42.592806,-71.283433
977,Massachusetts,2018-19,Fayerweather Street,Private,Cambridge,Middlesex,,,42.3913761,-71.1541736
978,Massachusetts,2018-19,Federal Street,Public,Greenfield,Franklin,,,42.5913906,-72.5977391
979,Massachusetts,2018-19,Fellowship Christian Academy,Private,Methuen,Essex,,,42.7427003,-71.2238936
980,Massachusetts,2018-19,First Baptist Christian,Private,South Weymouth,Norfolk,,,42.1880267,-70.9586504
981,Massachusetts,2018-19,First Lutheran,Private,Holyoke,Hampden,,,42.201328,-72.630335
982,Massachusetts,2018-19,Fisher Hill,Public,Orange,Franklin,,,42.5972369,-72.3110756
983,Massachusetts,2018-19,Fort River Elementary,Public,Amherst,Hampshire,,,42.374791,-72.497669
984,Massachusetts,2018-19,Fox Hill,Public,Burlington,Middlesex,,,42.5293023,-71.1890244
985,Massachusetts,2018-19,Francis M Leahy,Public,Lawrence,Essex,,,42.7146216,-71.1614299
986,Massachusetts,2018-19,Frank M Silvia,Public,Fall River,Bristol,,,41.733566,-71.1111325
987,Massachusetts,2018-19,Franklin Roosevelt Lower Campus,Public,Hyde Park,Suffolk,,,42.233938,-71.132846
988,Massachusetts,2018-19,Franklin,Public,North Andover,Essex,,,42.6766189,-71.1195853
989,Massachusetts,2018-19,Frederick Murphy,Public,Weymouth,Norfolk,,,42.2055859,-70.9607635
990,Massachusetts,2018-19,Fredrick Harris,Public,Springfield,Hampden,,,42.0927543,-72.5353844
991,Massachusetts,2018-19,Friends Academy,Private,North Dartmouth,Bristol,,,41.6241127,-70.98222
992,Massachusetts,2018-19,Full Circle,Private,Bernardston,Franklin,,,42.6705249,-72.5233698
993,Massachusetts,2018-19,G.L.C.A.C. Child Care Center,Private,Lawrence,Essex,,,42.690006,-71.172113
994,Massachusetts,2018-19,George Conley,Public,Roslindale,Suffolk,,,42.274782,-71.1270732
995,Massachusetts,2018-19,George F Willett Elementary,Public,Norwood,Norfolk,,,42.1936767,-71.2218047
996,Massachusetts,2018-19,German International,Private,Allston,Suffolk,,,42.3603818,-71.1360804
997,Massachusetts,2018-19,Gerry,Public,Marblehead,Essex,,,42.5064538,-70.8502074
998,Massachusetts,2018-19,Gill Elementary,Public,Gill,Franklin,,,42.6489273,-72.4973664
999,Massachusetts,2018-19,Glen Urquhart,Private,Beverly,Essex,,,42.5696128,-70.8160195
1000,Massachusetts,2018-19,Golden Hill,Public,Haverhill,Essex,,,42.77266,-71.0604082
1001,Massachusetts,2018-19,Grace Baptist Christian Academy,Private,Attleboro,Bristol,,,41.9127584,-71.2649273
1002,Massachusetts,2018-19,Granville Village,Public,Southwick,Hampden,,,42.0664213,-72.8544751
1003,Massachusetts,2018-19,Greater Boston Academy,Private,Stoneham,Middlesex,,,42.4680702,-71.0959427
1004,Massachusetts,2018-19,Greenfield Center,Private,Greenfield,Franklin,,,42.5745754,-72.582752
1005,Massachusetts,2018-19,Greenhouse,Private,Salem,Essex,,,42.4976795,-70.8946662
1006,Massachusetts,2018-19,Gregg House,Private,Lynn,Essex,,,42.4631324,-70.9395101
1007,Massachusetts,2018-19,Greylock,Public,North Adams,Berkshire,,,42.6964702,-73.1514936
1008,Massachusetts,2018-19,Groton Community,Private,Groton,Middlesex,,,42.59593,-71.5610173
1009,Massachusetts,2018-19,Haggerty,Public,Cambridge,Middlesex,,,42.3781208,-71.1524555
1010,Massachusetts,2018-19,Hancock Elementary,Public,Hancock,Berkshire,,,42.5767904,-73.2991303
1011,Massachusetts,2018-19,Hands On Montessori,Private,Mansfield,Bristol,,,42.0291207,-71.2272345
1012,Massachusetts,2018-19,Harborlight-Stoneridge Montessori,Private,Beverly,Essex,,,42.5650112,-70.8636817
1013,Massachusetts,2018-19,Hardwick Elementary,Public,Gilbertville,Worcester,,,42.3169235,-72.1863231
1014,Massachusetts,2018-19,Hartsbrook,Private,Hadley,Hampshire,,,42.3286796,-72.5651581
1015,Massachusetts,2018-19,Hawlemont Regional,Public,Charlemont,Franklin,,,42.6273957,-72.8746323
1016,Massachusetts,2018-19,Hellenic American Academy,Private,Lowell,Middlesex,,,42.6442124,-71.3156729
1017,Massachusetts,2018-19,Hennessey,Public,Lawrence,Essex,,,42.6969773,-71.1770642
1018,Massachusetts,2018-19,Henry Buckner,Private,Cambridge,Middlesex,,,42.3657483,-71.1016572
1019,Massachusetts,2018-19,Higginson/Lewis K-8,Public,Roxbury,Suffolk,,,42.320959,-71.0868644
1020,Massachusetts,2018-19,Highlands,Public,Braintree,Norfolk,,,42.1792664,-71.0119914
1021,Massachusetts,2018-19,Hill Institute,Private,Florence,Hampshire,,,42.3324901,-72.6708839
1022,Massachusetts,2018-19,Hilltop Nursery & Kindergarten,Private,Haverhill,Essex,,,42.576428,-71.078792
1023,Massachusetts,2018-19,Hilltown Coop Charter,Public,Easthampton,Hampshire,,,42.286716,-72.66014
1024,Massachusetts,2018-19,Holden Christian Academy,Private,Holden,Worcester,,,42.3407041,-71.8674664
1025,Massachusetts,2018-19,Holland Elementary,Public,Holland,Hampden,,,42.0652705,-72.1600783
1026,Massachusetts,2018-19,Holy Family,Private,Gardner,Worcester,,,42.5740131,-71.9987584
1027,Massachusetts,2018-19,Holy Family - Holy Name,Private,New Bedford,Bristol,,,41.638093,-70.932658
1028,Massachusetts,2018-19,Holy Family,Private,Rockland,Plymouth,,,42.1337088,-70.9151584
1029,Massachusetts,2018-19,Holy Name,Private,Fall River,Bristol,,,41.71316,-71.139957
1030,Massachusetts,2018-19,Holy Trinity,Private,Fall River,Bristol,,,41.6761315,-71.1557825
1031,Massachusetts,2018-19,Homer Street,Public,Springfield,Hampden,,,42.112904,-72.5554846
1032,Massachusetts,2018-19,Hoosac Valley Elementary,Public,Adams,Berkshire,,,42.6185536,-73.1207065
1033,Massachusetts,2018-19,Hope Christian,Private,Hanson,Plymouth,,,42.0334044,-70.8438208
1034,Massachusetts,2018-19,Hopeful Journeys,Private,Beverly,Essex,,,42.5737954,-70.8841729
1035,Massachusetts,2018-19,Horace Mann School For The Deaf,Public,Allston,Suffolk,,,42.3521436,-71.1376479
1036,Massachusetts,2018-19,Houghton,Public,Sterling,Worcester,,,42.413428,-71.7779098
1037,Massachusetts,2018-19,Imago,Private,Maynard,Middlesex,,,42.4279251,-71.4603684
1038,Massachusetts,2018-19,Immaculate Conception,Private,Lowell,Middlesex,,,42.6452713,-71.3028518
1039,Massachusetts,2018-19,Immaculate Conception,Private,Marlboro,Middlesex,,,42.3471563,-71.551187
1040,Massachusetts,2018-19,Immaculate Conception,Private,Newburyport,Essex,,,42.8087817,-70.8741004
1041,Massachusetts,2018-19,Immaculate Conception,Private,Revere,Suffolk,,,42.4068297,-71.0099742
1042,Massachusetts,2018-19,Independence Academy,Private,Bourne,Barnstable,,,41.7412773,-70.5989325
1043,Massachusetts,2018-19,Inly,Private,Scituate,Plymouth,,,42.1720182,-70.7593348
1044,Massachusetts,2018-19,Integrated Learning Academy - Newton,Private,Newton,Middlesex,,,42.3370413,-71.2092214
1045,Massachusetts,2018-19,Islamic Academy Of New England,Private,Sharon,Norfolk,,,42.0965708,-71.1948641
1046,Massachusetts,2018-19,Italian Home For Children,Private,Jamaica Plain,Suffolk,,,42.3023407,-71.1266358
1047,Massachusetts,2018-19,Jackson St,Public,Northampton,Hampshire,,,42.3345354,-72.6450535
1048,Massachusetts,2018-19,James B Congdon,Public,New Bedford,Bristol,,,41.6217398,-70.9317366
1049,Massachusetts,2018-19,James Condon,Public,South Boston,Suffolk,,,42.3381606,-71.0525135
1050,Massachusetts,2018-19,James Otis,Public,East Boston,Suffolk,,,42.375254,-71.033871
1051,Massachusetts,2018-19,Jefferson Elementary,Public,Rockland,Plymouth,,,42.1238642,-70.9105604
1052,Massachusetts,2018-19,Jewish Community Day,Private,Watertown,Middlesex,,,42.3683171,-71.2095837
1053,Massachusetts,2018-19,Jireh Swift,Public,New Bedford,Bristol,,,41.634776,-70.9315526
1054,Massachusetts,2018-19,John Breen,Public,Lawrence,Essex,,,42.695947,-71.1481862
1055,Massachusetts,2018-19,John F Kennedy Elementary,Public,Somerville,Middlesex,,,42.3892942,-71.1154695
1056,Massachusetts,2018-19,John Philbrick,Public,Roslindale,Suffolk,,,42.2853974,-71.1177405
1057,Massachusetts,2018-19,John Winthrop,Public,Dorchester,Suffolk,,,42.3182801,-71.075562
1058,Massachusetts,2018-19,Johnson,Public,Nahant,Essex,,,42.4222968,-70.9339028
1059,Massachusetts,2018-19,Joseph Tynan,Public,South Boston,Suffolk,,,42.3345263,-71.0390073
1060,Massachusetts,2018-19,Judge Rotenberg,Private,Canton,Norfolk,,,42.1774117,-71.111986
1061,Massachusetts,2018-19,Kennedy Day,Private,Brighton,Suffolk,,,42.3496138,-71.1428331
1062,Massachusetts,2018-19,Kennedy Donovan Center,Private,New Bedford,Bristol,,,41.6299053,-70.9298283
1063,Massachusetts,2018-19,Keystone Montessori,Private,North Chelmsford,Middlesex,,,42.6375781,-71.3782694
1064,Massachusetts,2018-19,Kiddie Kampus,Private,North Dartmouth,Bristol,,,41.6378867,-70.98748
1065,Massachusetts,2018-19,Kids Are People,Private,Boston,Suffolk,,,42.3485511,-71.0961356
1066,Massachusetts,2018-19,Kinder Care #1485,Private,North Andover,Essex,,,42.6970402,-71.1193679
1067,Massachusetts,2018-19,Kinder Care Learning Ctr,Private,Braintree,Norfolk,,,42.2143675,-71.0222991
1068,Massachusetts,2018-19,Kings Wood Montessori,Private,Foxboro,Norfolk,,,42.0665051,-71.253681
