index,state,year,name,address,city,county,district,enroll,mmr,overall,xmed,xper,xrel,lat,lng
1400,North Carolina,2018-19,North Drive Elementary,,,Wayne,,217,,96.3,0,,0,35.3887701,-77.9615928
1401,North Carolina,2018-19,North Elementary,,,Cleveland,,54,,96.3,0,,0,35.255063,-81.340303
1402,North Carolina,2018-19,Princeville Elementary,,,Edgecombe,,27,,96.3,0,,0,35.90163,-77.532991
1403,North Carolina,2018-19,Badin Elementary,,,Stanly,,80,,96.2,0,,0,35.4019947,-80.1147462
1404,North Carolina,2018-19,"Bluford Science, Technology, Engineering, Math Academy",,,Guilford,,52,,96.2,0,,1.9,36.0576385,-79.7641415
1405,North Carolina,2018-19,Creekside Elementary,,,Durham,,158,,96.2,0,,0,35.928746,-78.994433
1406,North Carolina,2018-19,Davidson Charter Academy,,,Davidson,,79,,96.2,0,,2.5,35.8457638,-80.2690538
1407,North Carolina,2018-19,Fairview Elementary,,,Jackson,,79,,96.2,0,,5.1,35.355879,-83.19473
1408,North Carolina,2018-19,Hillandale Elementary,,,Durham,,80,,96.2,0,,1.3,36.052561,-78.93313
1409,North Carolina,2018-19,Iredell Charter Academy,,,Iredell,,78,,96.2,0,,3.8,35.664662,-80.847793
1410,North Carolina,2018-19,Kirkman Park Elementary,,,Guilford,,53,,96.2,0,,1.9,35.973671,-80.003043
1411,North Carolina,2018-19,Lake Wylie Elementary,,,Mecklenburg,,106,,96.2,1.9,,0.9,35.115218,-80.971669
1412,North Carolina,2018-19,Murphey Traditional Academy,,,Guilford,,52,,96.2,0,,0,36.04683,-79.829202
1413,North Carolina,2018-19,Oakwood,,,Pitt,,26,,96.2,0,,0,35.6223135,-77.4478276
1414,North Carolina,2018-19,Rocky River Elementary,,,Union,,78,,96.2,0,,1.3,34.994059,-80.609713
1415,North Carolina,2018-19,Sheep-Harney Elementary,,,Pasquotank,,79,,96.2,0,,0,36.303113,-76.224348
1416,North Carolina,2018-19,Spindale Elementary,,,Rutherford,,80,,96.2,0,,1.3,35.360169,-81.933499
1417,North Carolina,2018-19,Virginia Williamson Elementary,,,Brunswick,,80,,96.2,0,,0,33.9942346,-78.2369217
1418,North Carolina,2018-19,White Oak Elementary,,,Chowan,,160,,96.2,0,,0.6,36.164842,-76.652521
1419,North Carolina,2018-19,Zebulon Elementary,,,Wake,,80,,96.2,0,,0,35.839602,-78.319781
1420,North Carolina,2018-19,Benjamin J Martin Elementary,,,Cumberland,,103,,96.1,1,,1,35.0930787,-79.0095869
1421,North Carolina,2018-19,Brier Creek Elementary,,,Wake,,102,,96.1,0,,1,35.901538,-78.804873
1422,North Carolina,2018-19,McAlpine Elementary,,,Mecklenburg,,77,,96.1,0,,0,35.081844,-80.828071
1423,North Carolina,2018-19,North Brook Elementary,,,Lincoln,,76,,96.1,0,,2.6,35.494709,-81.453964
1424,North Carolina,2018-19,Perry W Harrison Elementary,,,Chatham,,128,,96.1,0,,0,35.808778,-79.159799
1425,North Carolina,2018-19,C Wayne Collier Elementary,,,Cumberland,,75,,96,0,,2.7,34.974264,-78.982845
1426,North Carolina,2018-19,Long Creek Elementary,,,Mecklenburg,,75,,96,0,,2.7,35.350911,-80.889591
1427,North Carolina,2018-19,Northside Christian Academy,,,Mecklenburg,,25,,96,0,,4,35.28441,-80.784491
1428,North Carolina,2018-19,Stoney Creek Elementary,,,Mecklenburg,,126,,96,0,,5.6,35.348296,-80.725308
1429,North Carolina,2018-19,Triad Baptist Christian Academy,,,Forsyth,,25,,96,0,,0,36.1051346,-80.1005598
1430,North Carolina,2018-19,Aycock Elementary,,,Vance,,74,,95.9,0,,0,36.3208051,-78.3614166
1431,North Carolina,2018-19,Central Elementary,,,Stanly,,98,,95.9,0,,0,35.3546094,-80.1956423
1432,North Carolina,2018-19,Clear Creek Elementary,,,Henderson,,74,,95.9,0,,2.7,35.373934,-82.441863
1433,North Carolina,2018-19,Fuquay-Varina Elementary,,,Wake,,123,,95.9,0,,0.8,35.6031,-78.75694
1434,North Carolina,2018-19,M B Hubbard Elementary,,,Nash,,73,,95.9,0,,1.4,36.038152,-77.820916
1435,North Carolina,2018-19,Monticello-Brown Summit Elementary,,,Guilford,,49,,95.9,0,,0,36.2183558,-79.6743804
1436,North Carolina,2018-19,Walter Bickett Elementary,,,Union,,74,,95.9,0,,0,34.970966,-80.582309
1437,North Carolina,2018-19,Will iam L Manning Elementary,,,Halifax,,74,,95.9,0,,0,36.4518913,-77.6434554
1438,North Carolina,2018-19,Carter G Woodson,,,Forsyth,,24,,95.8,0,,4.2,36.066544,-80.230982
1439,North Carolina,2018-19,Cherryvil le Elementary,,,Gaston,,95,,95.8,0,,0,35.378286,-81.370862
1440,North Carolina,2018-19,Club Boulevard Elementary,,,Durham,,72,,95.8,0,,0,36.019283,-78.896664
1441,North Carolina,2018-19,Fallston Elementary,,,Cleveland,,72,,95.8,1.4,,2.8,35.426464,-81.499769
1442,North Carolina,2018-19,Hemby Bridge Elementary,,,Union,,71,,95.8,0,,1.4,35.107104,-80.6180888
1443,North Carolina,2018-19,Lil l ian Black Elementary,,,Cumberland,,48,,95.8,0,,0,35.167431,-78.971122
1444,North Carolina,2018-19,Pink Hill  Elementary,,,Lenoir,,72,,95.8,0,,0,35.07851,-77.737038
1445,North Carolina,2018-19,West Lake Elementary,,,Wake,,120,,95.8,0,,0.8,35.661701,-78.761295
1446,North Carolina,2018-19,Westfield Elementary,,,Surry,,24,,95.8,0,,4.2,36.459477,-80.494905
1447,North Carolina,2018-19,Ashley Park PreK-8,,,Mecklenburg,,47,,95.7,0,,0,35.232655,-80.890678
1448,North Carolina,2018-19,Benton Heights Elementary School of the Arts,,,Union,,93,,95.7,0,,0,34.9935991,-80.5535798
1449,North Carolina,2018-19,Bladen Lakes Primary,,,Bladen,,47,,95.7,0,,0,34.711301,-78.595306
1450,North Carolina,2018-19,Cape Fear Elementary,,,Pender,,69,,95.7,0,,1.4,34.40664,-77.9166447
1451,North Carolina,2018-19,Coleridge Elementary,,,Randolph,,47,,95.7,0,,0,35.6451922,-79.6171383
1452,North Carolina,2018-19,Edward D Sadler Jr Elementary,,,Gaston,,70,,95.7,0,,0,35.258836,-81.259748
1453,North Carolina,2018-19,J W McLauchlin Elementary,,,Hoke,,46,,95.7,0,,0,34.981977,-79.222801
1454,North Carolina,2018-19,Lockhart Elementary,,,Wake,,93,,95.7,0,,0,35.803192,-78.485495
1455,North Carolina,2018-19,Montessori Children's,,,Onslow,,23,,95.7,4.3,,4.3,34.7714656,-77.4094317
1456,North Carolina,2018-19,New Hope Elementary,,,Vance,,23,,95.7,0,,0,36.4643118,-78.4420959
1457,North Carolina,2018-19,Barringer Academic Center,,,Mecklenburg,,68,,95.6,0,,0,35.210389,-80.888822
1458,North Carolina,2018-19,Rosman Elementary,,,Transylvania,,45,,95.6,4.4,,6.7,35.141805,-82.826416
1459,North Carolina,2018-19,Falkland Elementary,,,Pitt,,44,,95.5,0,,0,35.6696631,-77.4867227
1460,North Carolina,2018-19,Hardin Park Elementary,,,Watauga,,88,,95.5,1.1,,2.3,36.222432,-81.66197
1461,North Carolina,2018-19,Joe Toler-Oak Hill  Elementary,,,Granville,,22,,95.5,0,,0,36.46339,-78.732029
1462,North Carolina,2018-19,Nashville Elementary,,,Nash,,112,,95.5,0,,0,35.970519,-77.964197
1463,North Carolina,2018-19,Roseboro Elementary,,,Sampson,,66,,95.5,0,,0,34.9440988,-78.5216157
1464,North Carolina,2018-19,United Community,,,Mecklenburg,,22,,95.5,0,,4.5,35.30007,-80.727958
1465,North Carolina,2018-19,Weatherstone Elementary,,,Wake,,132,,95.5,0.8,,1.5,35.792398,-78.811465
1466,North Carolina,2018-19,Will iams Township,,,Columbus,,67,,95.5,0,,0,34.204412,-78.763742
1467,North Carolina,2018-19,Blue Creek Elementary,,,Onslow,,87,,95.4,0,,0,34.752169,-77.477658
1468,North Carolina,2018-19,Pleasant Union Elementary,,,Wake,,109,,95.4,0.9,,0.9,35.950269,-78.673305
1469,North Carolina,2018-19,Drexel Elementary,,,Burke,,64,,95.3,0,,0,35.749674,-81.608688
1470,North Carolina,2018-19,John J Blair Elementary,,,New Hanover,,86,,95.3,0,,7,34.286913,-77.774051
1471,North Carolina,2018-19,McDougle Elementary,,,Orange,,85,,95.3,0,,0,35.9294231,-79.099009
1472,North Carolina,2018-19,South End Elementary,,,Rockingham,,64,,95.3,0,,0,36.343652,-79.667948
1473,North Carolina,2018-19,Bruns Academy,,,Mecklenburg,,63,,95.2,0,,1.6,35.239101,-80.864943
1474,North Carolina,2018-19,Clearmont Elementary,,,Yancey,,21,,95.2,0,,9.5,35.976375,-82.297449
1475,North Carolina,2018-19,J.V. Washam Elementary,,,Mecklenburg,,168,,95.2,0,,0.6,35.466507,-80.868005
1476,North Carolina,2018-19,Morton Elementary,,,Onslow,,126,,95.2,0,,3.2,34.769791,-77.309458
1477,North Carolina,2018-19,Moss Street Partnership,,,Rockingham,,63,,95.2,0,,0,36.36561,-79.679381
1478,North Carolina,2018-19,Pinewood Elementary,,,Gaston,,63,,95.2,0,,3.2,35.3289038,-80.9991778
1479,North Carolina,2018-19,Warrenwood Elementary,,,Cumberland,,63,,95.2,0,,1.6,35.120638,-78.909012
1480,North Carolina,2018-19,Clear Creek Elementary,,,Northampton,,81,,95.1,0,,3.7,35.373795,-82.441615
1481,North Carolina,2018-19,Lucile Souders Elementary,,,Cumberland,,81,,95.1,0,,0,35.09968,-78.881428
1482,North Carolina,2018-19,Union Chapel Elementary,,,Robeson,,82,,95.1,0,,0,34.71238,-79.134166
1483,North Carolina,2018-19,Castle Hayne Elementary,,,New Hanover,,80,,95,0,,2.5,34.35154,-77.89181
1484,North Carolina,2018-19,Creswell Elementary,,,Washington,,20,,95,0,,0,35.870016,-76.396762
1485,North Carolina,2018-19,Fayettevil le Street Elementary,,,Durham,,40,,95,0,,0,35.964511,-78.905646
1486,North Carolina,2018-19,Glen Alpine Elementary,,,Burke,,40,,95,0,,0,35.724866,-81.779557
1487,North Carolina,2018-19,Green Grove Elementary,,,Robeson,,60,,95,0,,0,34.557578,-79.142584
1488,North Carolina,2018-19,Highland Elementary,,,Alamance,,140,,95,0,,1.4,36.0583315,-79.5179248
1489,North Carolina,2018-19,Marion Elementary,,,McDowell,,60,,95,0,,1.7,35.6209016,-82.0604747
1490,North Carolina,2018-19,T C Henderson School of Science & Technology,,,Transylvania,,20,,95,0,,0,35.1286801,-82.8874606
1491,North Carolina,2018-19,The Children's Vil lage Academy,,,Lenoir,,20,,95,0,,0,35.2667229,-77.5671434
1492,North Carolina,2018-19,The Expedition,,,Orange,,40,,95,0,,0,36.07067,-79.113701
1493,North Carolina,2018-19,The Mountain Community Sch,,,Henderson,,20,,95,0,,5,35.313672,-82.441779
1494,North Carolina,2018-19,Graham Elementary,,,Cleveland,,39,,94.9,0,,2.6,35.288557,-81.558819
1495,North Carolina,2018-19,North Graham Elementary,,,Alamance,,59,,94.9,0,,1.7,36.07626,-79.37767
1496,North Carolina,2018-19,Northeast Elementary,,,Bertie,,39,,94.9,0,,0,35.5382576,-76.7093004
1497,North Carolina,2018-19,Oakley Elementary,,,Buncombe,,78,,94.9,0,,2.6,35.564242,-82.512452
1498,North Carolina,2018-19,Rowland Norment Elementary,,,Robeson,,117,,94.9,0,,0,34.622887,-78.996091
1499,North Carolina,2018-19,Sparta Elementary,,,Alleghany,,59,,94.9,0,,1.7,36.513846,-81.12295
1500,North Carolina,2018-19,Elizabeth Lane Elem,,,Mecklenburg,,173,,94.8,0.6,,0.6,35.112579,-80.747406
1501,North Carolina,2018-19,Surf City Elementary,,,Pender,,77,,94.8,0,,0,34.4628382,-77.575153
1502,North Carolina,2018-19,Bradford Academy,,,Alamance,,19,,94.7,0,,10.5,36.084078,-79.27748
1503,North Carolina,2018-19,Two Rivers Community,,,Watauga,,19,,94.7,0,,0,36.22702,-81.614491
1504,North Carolina,2018-19,Wilmington Preparatory Academy,,,New Hanover,,19,,94.7,0,,0,34.23879,-77.891871
1505,North Carolina,2018-19,Crown Point Elementary,,,Mecklenburg,,74,,94.6,0,,1.4,35.159931,-80.715017
1506,North Carolina,2018-19,East Elementary,,,Union,,56,,94.6,0,,0,34.978134,-80.532519
1507,North Carolina,2018-19,Matthews Charter Academy,,,Mecklenburg,,92,,94.6,0,,3.3,35.109514,-80.678875
1508,North Carolina,2018-19,North Belmont Elementary,,,Gaston,,56,,94.6,0,,0,35.2726962,-81.0506148
1509,North Carolina,2018-19,Wilburn Elementary,,,Wake,,92,,94.6,0,,0,35.821491,-78.574919
1510,North Carolina,2018-19,Butner-Stem Elementary,,,Granville,,55,,94.5,0,,0,36.13734,-78.758266
1511,North Carolina,2018-19,Edward Best Elementary,,,Franklin,,91,,94.5,0,,0,36.094154,-78.167348
1512,North Carolina,2018-19,Northwest Elementary,,,Lenoir,,73,,94.5,0,,0,35.278395,-77.603292
1513,North Carolina,2018-19,Boomer-Ferguson Elementary,,,Wilkes,,18,,94.4,0,,0,36.101184,-81.29776
1514,North Carolina,2018-19,Covenant Day,,,Mecklenburg,,54,,94.4,0,,1.9,35.11869,-80.731771
1515,North Carolina,2018-19,Holt Elementary,,,Durham,,126,,94.4,0,,0.8,36.055933,-78.905962
1516,North Carolina,2018-19,Invest Collegiate Transform,,,Mecklenburg,,18,,94.4,0,,16.7,35.225632,-80.870974
1517,North Carolina,2018-19,North Elementary,,,Person,,36,,94.4,2.8,,0,36.406998,-78.966224
1518,North Carolina,2018-19,Briarwood Academy,,,Mecklenburg,,123,,94.3,0,,1.6,35.2521105,-80.7661267
1519,North Carolina,2018-19,Hornets Nest Elementary,,,Mecklenburg,,105,,94.3,0,,1,35.324705,-80.865231
1520,North Carolina,2018-19,Inborden Elementary S.T.E.A.M. Academy,,,Halifax,,35,,94.3,0,,0,36.177034,-77.696612
1521,North Carolina,2018-19,The Experiential School of Greensboro,,,Guilford,,35,,94.3,0,,8.6,36.13679,-79.810441
1522,North Carolina,2018-19,Yadkinvil le Elementary,,,Yadkin,,87,,94.3,0,,0,36.13648,-80.661209
1523,North Carolina,2018-19,Bath Elementary,,,Beaufort,,52,,94.2,0,,0,35.475394,-76.810854
1524,North Carolina,2018-19,Bethel Elementary,,,Haywood,,86,,94.2,0,,0,35.473659,-82.8957
1525,North Carolina,2018-19,Boiling Springs Elementary,,,Cleveland,,86,,94.2,1.2,,1.2,35.2395384,-81.6544717
1526,North Carolina,2018-19,Johnson Street Global Studies,,,Guilford,,52,,94.2,0,,0,35.978045,-80.017522
1527,North Carolina,2018-19,New Century International Elementary,,,Cumberland,,86,,94.2,0,,0,35.011755,-79.044104
1528,North Carolina,2018-19,Zeb Vance Elementary,,,Vance,,52,,94.2,0,,0,36.2648732,-78.4104114
1529,North Carolina,2018-19,Albemarle Road Elementary,,,Mecklenburg,,136,,94.1,0,,0,35.197057,-80.729512
1530,North Carolina,2018-19,Cooper Academy,,,Johnston,,101,,94.1,0,,0,35.656249,-78.451207
1531,North Carolina,2018-19,Sharon Elementary,,,Mecklenburg,,170,,94.1,0,,0,35.152964,-80.817467
1532,North Carolina,2018-19,Smokey Mountain Elementary,,,Jackson,,34,,94.1,0,,0,35.429034,-83.324101
1533,North Carolina,2018-19,Trinity Christian,,,Pitt,,17,,94.1,0,,5.9,35.59603,-77.340781
1534,North Carolina,2018-19,R B Dean Elementary,,,Robeson,,50,,94,0,,0,34.732967,-79.344872
1535,North Carolina,2018-19,Rolesvil le Charter Academy,,,Wake,,100,,94,0,,0,35.908942,-78.479842
1536,North Carolina,2018-19,Bald Creek Elementary,,,Yancey,,33,,93.9,0,,3,35.91286,-82.423632
1537,North Carolina,2018-19,Love Memorial Elementary,,,Lincoln,,49,,93.9,0,,2,35.449491,-81.275557
1538,North Carolina,2018-19,Knotts Island Elementary,,,Currituck,,16,,93.7,0,,0,36.513644,-75.919977
1539,North Carolina,2018-19,Quality Education Academy,,,Forsyth,,64,,93.7,1.6,,1.6,36.150321,-80.205805
1540,North Carolina,2018-19,Reynolds Mountain Christ. Acad.,,,Buncombe,,16,,93.7,0,,6.3,35.646917,-82.577097
1541,North Carolina,2018-19,Westarea Elementary,,,Cumberland,,79,,93.7,0,,0,35.09843,-78.912679
1542,North Carolina,2018-19,Woodhill  Elementary,,,Gaston,,96,,93.7,0,,1,35.278935,-81.180546
1543,North Carolina,2018-19,Clarke Elementary,,,Vance,,78,,93.6,0,,0,36.3019642,-78.3669322
1544,North Carolina,2018-19,Fremont STARS Elementary,,,Wayne,,47,,93.6,0,,0,35.551715,-77.968959
1545,North Carolina,2018-19,Montlieu Elementary Academy of Technology,,,Guilford,,94,,93.6,0,,0,35.9766361,-79.9852139
1546,North Carolina,2018-19,Mountain Island Lake Academy,,,Mecklenburg,,78,,93.6,0,,1.3,35.308039,-80.928453
1547,North Carolina,2018-19,Richfield Elementary,,,Stanly,,47,,93.6,0,,0,35.468403,-80.255735
1548,North Carolina,2018-19,Devonshire Elementary,,,Mecklenburg,,92,,93.5,0,,0,35.245108,-80.745969
1549,North Carolina,2018-19,Glendale Acres Elementary,,,Cumberland,,62,,93.5,0,,4.8,35.034781,-78.927871
1550,North Carolina,2018-19,Dana Elementary,,,Henderson,,61,,93.4,0,,1.6,35.338508,-82.373539
1551,North Carolina,2018-19,W Jesse Gurganus Elementary,,,Craven,,61,,93.4,0,,1.6,34.910354,-76.941518
1552,North Carolina,2018-19,Henderson Collegiate,,,Vance,,105,,93.3,0,,0,36.309808,-78.39641
1553,North Carolina,2018-19,Lincoln Elementary,,,Brunswick,,89,,93.3,0,,2.2,34.26176,-78.042934
1554,North Carolina,2018-19,Morven Elementary,,,Anson,,30,,93.3,0,,0,34.879199,-80.00664
1555,North Carolina,2018-19,Mountain Park Elementary,,,Surry,,30,,93.3,0,,0,36.373496,-80.852001
1556,North Carolina,2018-19,North Hills Christian,,,Rowan,,30,,93.3,6.7,,0,35.70274,-80.481371
1557,North Carolina,2018-19,St. Mary Catholic,,,New Hanover,,15,,93.3,0,,0,34.23244,-77.944061
1558,North Carolina,2018-19,Faith Elementary,,,Rowan,,59,,93.2,0,,0,35.5896714,-80.4622023
1559,North Carolina,2018-19,Kannapolis Charter Academy,,,Cabarrus,,73,,93.2,0,,2.7,35.45943,-80.598481
1560,North Carolina,2018-19,East Bend Elementary,,,Yadkin,,29,,93.1,0,,0,36.213681,-80.507328
1561,North Carolina,2018-19,Oakdale Elementary,,,Mecklenburg,,102,,93.1,0,,2.9,35.300692,-80.896938
1562,North Carolina,2018-19,Johnsonville Elementary,,,Harnett,,86,,93,0,,2.3,35.300328,-79.098429
1563,North Carolina,2018-19,Greenville Christian Academy,,,Pitt,,14,,92.9,0,,0,35.5734,-77.424681
1564,North Carolina,2018-19,New Garden Friends,,,Guilford,,14,,92.9,0,,0,36.14469,-79.942611
1565,North Carolina,2018-19,Pilot Elementary,,,Guilford,,97,,92.8,0,,0,36.0261646,-79.8918642
1566,North Carolina,2018-19,Eastern Wayne Elementary,,,Wayne,,109,,92.7,0,,1.8,35.3734403,-77.8768005
1567,North Carolina,2018-19,Middle Creek Elementary,,,Wake,,110,,92.7,0,,1.8,35.670325,-78.759233
1568,North Carolina,2018-19,Trinity School of Durham & CH,,,Durham,,41,,92.7,0,,2.4,35.9756852,-78.9944873
1569,North Carolina,2018-19,Grace Christian,,,Wake,,40,,92.5,0,,7.5,35.76946,-78.739281
1570,North Carolina,2018-19,Davis Drive Elementary,,,Wake,,118,,92.4,0,,2.5,35.780177,-78.850497
1571,North Carolina,2018-19,PAVE Southeast Raleigh Charter,,,Wake,,79,,92.4,0,,0,35.736869,-78.619384
1572,North Carolina,2018-19,Rand Road Elementary,,,Wake,,79,,92.4,0,,2.5,35.655523,-78.616404
1573,North Carolina,2018-19,Greensboro Islamic Academy,,,Guilford,,13,,92.3,0,,7.7,36.1084344,-79.7779331
1574,North Carolina,2018-19,Moncure,,,Chatham,,26,,92.3,0,,0,35.631708,-79.077783
1575,North Carolina,2018-19,Locust Elementary,,,Stanly,,64,,92.2,0,,1.6,35.2627194,-80.4189599
1576,North Carolina,2018-19,Will iam H Owen Elementary,,,Cumberland,,76,,92.1,0,,1.3,35.041965,-78.954134
1577,North Carolina,2018-19,Bill  Hefner Elementary,,,Cumberland,,138,,92,0,,0.7,35.068535,-79.04504
1578,North Carolina,2018-19,Bill ingsville Elementary,,,Mecklenburg,,138,,92,0,,3.6,35.19641,-80.809579
1579,North Carolina,2018-19,C. G. Credle Elementary,,,Granville,,50,,92,0,,2,36.316658,-78.586083
1580,North Carolina,2018-19,Hall Fletcher Elementary,,,Buncombe,,50,,92,0,,4,35.574571,-82.574089
1581,North Carolina,2018-19,J W Coon Elementary,,,Cumberland,,37,,91.9,0,,0,35.032548,-78.959857
1582,North Carolina,2018-19,Lingerfeldt Elementary,,,Gaston,,74,,91.9,0,,2.7,35.2407278,-81.1923648
1583,North Carolina,2018-19,Newport Elementary,,,Carteret,,123,,91.9,0,,0.8,34.7908704,-76.8603058
1584,North Carolina,2018-19,Queen City STEM,,,Mecklenburg,,74,,91.9,0,,1.4,35.32318,-80.775761
1585,North Carolina,2018-19,Sallie B Howard School for the Arts and Education,,,Wilson,,123,,91.9,0,,0,35.7308237,-77.8933537
1586,North Carolina,2018-19,Thales Academy - Knightdale,,,Wake,,62,,91.9,0,,0,35.7987895,-78.4673783
1587,North Carolina,2018-19,Brookside Elementary,,,Gaston,,85,,91.8,0,,2.4,35.2937124,-81.1512062
1588,North Carolina,2018-19,The Covenant,,,Guilford,,24,,91.7,0,,8.3,36.0370346,-79.980616
1589,North Carolina,2018-19,Lower Creek Elementary,,,Caldwell,,59,,91.5,0,,0,35.922506,-81.511662
1590,North Carolina,2018-19,Immaculata Catholic,,,Durham,,35,,91.4,0,,0,35.997693,-78.913845
1591,North Carolina,2018-19,Langtree Charter Academy,,,Iredell,,114,,91.2,0,,3.5,35.54131,-80.86524
1592,North Carolina,2018-19,Matthews Elementary,,,Mecklenburg,,205,,91.2,0,,1.5,35.113195,-80.723443
1593,North Carolina,2018-19,Westchester Country Day,,,Davidson,,34,,91.2,0,,0,35.97292,-80.085901
1594,North Carolina,2018-19,Manchester Elementary,,,Cumberland,,79,,91.1,0,,0,35.170516,-78.967018
1595,North Carolina,2018-19,Supply Elementary,,,Brunswick,,78,,91,0,,0,34.024653,-78.25849
1596,North Carolina,2018-19,Asheville Christian Academy,,,Buncombe,,44,,90.9,0,,11.4,35.60388,-82.410291
1597,North Carolina,2018-19,Traphill  Elementary,,,Wilkes,,11,,90.9,0,,0,36.34625,-81.029508
1598,North Carolina,2018-19,Vanceboro-Farm Life Elementary,,,Craven,,66,,90.9,0,,0,35.307321,-77.146684
1599,North Carolina,2018-19,Lakeforest Elementary,,,Pitt,,131,,90.8,0,,0,35.5923311,-77.4213407
1600,North Carolina,2018-19,Renaissance West STEAM Academy,,,Mecklenburg,,87,,90.8,0,,4.6,35.207655,-80.920803
1601,North Carolina,2018-19,Joyner Elementary,,,Wake,,106,,90.6,0.9,,0,35.814853,-78.633275
1602,North Carolina,2018-19,Winston Salem Christian,,,Forsyth,,32,,90.6,0,,0,36.141635,-80.2774249
1603,North Carolina,2018-19,Forest View Elementary,,,Durham,,136,,90.4,0,,0.7,35.989016,-78.992121
1604,North Carolina,2018-19,Richlands Elementary,,,Onslow,,144,,90.3,0,,1.4,34.899079,-77.540386
1605,North Carolina,2018-19,Saint Pauls Elementary,,,Robeson,,155,,90.3,0,,0,34.8075,-78.962082
1606,North Carolina,2018-19,GE Massey Elementary,,,Lincoln,,51,,90.2,0,,2,35.478298,-81.237283
1607,North Carolina,2018-19,Salemburg Elementary,,,Sampson,,81,,90.1,0,,0,35.020509,-78.501804
1608,North Carolina,2018-19,Aurelian Springs Institute of Global Learning,,,Halifax,,30,,90,0,,0,36.3635829,-77.8067654
1609,North Carolina,2018-19,Covington Street Elementary,,,Scotland,,20,,90,0,,0,34.772992,-79.47123
1610,North Carolina,2018-19,Fellowship Baptist Academy,,,Durham,,10,,90,0,,10,36.000265,-78.861085
1611,North Carolina,2018-19,Francine Delany New School for Children,,,Buncombe,,20,,90,0,,40,35.5736255,-82.5937116
1612,North Carolina,2018-19,Kids R Kids School - Clayton,,,Johnston,,30,,90,0,,0,35.6635133,-78.4912359
1613,North Carolina,2018-19,St. Ann Catholic,,,Cumberland,,20,,90,0,,0,35.05589,-78.874391
1614,North Carolina,2018-19,Idlewild Elementary,,,Mecklenburg,,149,,89.9,0,,1.3,35.187135,-80.744159
1615,North Carolina,2018-19,Will iford Elementary,,,Nash,,59,,89.8,0,,0,35.928147,-77.818254
1616,North Carolina,2018-19,Alpha Academy,,,Cumberland,,97,,89.7,0,,0,35.03437,-79.067401
1617,North Carolina,2018-19,Follow the Child Montessori,,,Wake,,29,,89.7,0,,0,35.81242,-78.701351
1618,North Carolina,2018-19,Barwell Road Elementary,,,Wake,,125,,89.6,0,,1.6,35.731973,-78.551376
1619,North Carolina,2018-19,Carmel Christian,,,Mecklenburg,,48,,89.6,0,,4.2,35.1126494,-80.7542651
1620,North Carolina,2018-19,Piney Creek Elementary,,,Alleghany,,19,,89.5,0,,0,36.54818,-81.303936
1621,North Carolina,2018-19,Southeast Elementary,,,Lenoir,,38,,89.5,0,,0,35.257794,-77.570858
1622,North Carolina,2018-19,Peak Charter Academy,,,Wake,,94,,89.4,0,,2.1,35.747858,-78.866894
1623,North Carolina,2018-19,Rosenwald Elementary,,,Robeson,,85,,89.4,0,,0,34.502098,-79.119017
1624,North Carolina,2018-19,"Carter Community Charter, Inc.",,,Durham,,28,,89.3,0,,0,35.9813835,-78.9551702
1625,North Carolina,2018-19,Lake Rim Elementary,,,Cumberland,,131,,89.3,0,,2.3,35.049476,-79.076275
1626,North Carolina,2018-19,Harnett Primary,,,Harnett,,120,,89.2,0,,0,35.315924,-78.617644
1627,North Carolina,2018-19,Morganton Road Elementary,,,Cumberland,,93,,89.2,0,,2.2,35.079612,-78.987388
1628,North Carolina,2018-19,Raleigh Road Elementary,,,Cumberland,,120,,89.2,0,,2.5,35.217446,-78.840873
1629,North Carolina,2018-19,Brentwood Elementary,,,Cumberland,,64,,89.1,0,,0,35.038178,-78.9832
1630,North Carolina,2018-19,Croft Community,,,Mecklenburg,,81,,88.9,1.2,,1.2,35.3465234,-80.8046271
1631,North Carolina,2018-19,Brush Creek Elementary,,,Madison,,62,,88.7,0,,0,,
1632,North Carolina,2018-19,Brentwood Elementary,,,Wake,,70,,88.6,0,,0,35.830012,-78.596747
1633,North Carolina,2018-19,Friends,,,New Hanover,,17,,88.2,0,,5.9,34.203452,-77.846242
1634,North Carolina,2018-19,West Oxford Elementary,,,Granville,,67,,88.1,0,,0,36.322269,-78.612588
1635,North Carolina,2018-19,Omni Montessori,,,Mecklenburg,,25,,88,0,,24,35.03654,-80.812851
1636,North Carolina,2018-19,Y E Smith Elementary,,,Durham,,50,,88,0,,4,35.985633,-78.872973
1637,North Carolina,2018-19,Swansboro Elementary,,,Onslow,,98,,87.8,0,,3.1,34.694824,-77.139692
1638,North Carolina,2018-19,Edwin A Alderman Elementary,,,New Hanover,,56,,87.5,0,,1.8,34.206114,-77.907399
1639,North Carolina,2018-19,Heartwood Montessori,,,Wake,,16,,87.5,0,,6.3,35.78104,-78.780201
1640,North Carolina,2018-19,Kids R Kids,,,Mecklenburg,,16,,87.5,0,,0,35.0690167,-80.6978709
1641,North Carolina,2018-19,Lerner,,,Durham,,16,,87.5,0,,0,35.980233,-78.954863
1642,North Carolina,2018-19,Tri-City Christian,,,Catawba,,8,,87.5,0,,0,35.728141,-81.206258
1643,North Carolina,2018-19,Aversboro Elementary,,,Wake,,71,,87.3,0,,2.8,35.688764,-78.616158
