index,state,year,name,district,enroll,mmr,overall,xmed,xper,xrel,lat,lng
1750,Florida,2018-19,Cypress K-8 Center,Dade,32,,90.63,3.125,,0,25.716522,-80.376796
1751,Florida,2018-19,Glendale Elementary,Indian River,85,,90.59,0,,2.352941176,27.617914,-80.437243
1752,Florida,2018-19,Harbordale Elementary,Broward,85,,90.59,1.176470588,,3.529411765,26.102161,-80.133447
1753,Florida,2018-19,Riverside Elementary,Orange,85,,90.59,0,,2.352941176,28.633743,-81.42005
1754,Florida,2018-19,Tatum Ridge Elementary,Sarasota,85,,90.59,2.352941176,,5.882352941,27.326273,-82.419521
1755,Florida,2018-19,Freedom Elementary,Volusia,138,,90.58,4.347826087,,2.898550725,28.994055,-81.271384
1756,Florida,2018-19,A.D. Henderson University School & Fau High,Fau Lab Sch,53,,90.57,1.886792453,,5.660377358,26.3734,-80.109041
1757,Florida,2018-19,James B. Sanderlin Pk-8,Pinellas,53,,90.57,0,,7.547169811,27.747672,-82.665849
1758,Florida,2018-19,North County Charter,Indian River,53,,90.57,0,,9.433962264,27.714486,-80.420353
1759,Florida,2018-19,Ocps Academic Center For Excellence,Orange,106,,90.57,0,,5.660377358,28.547979,-81.390323
1760,Florida,2018-19,Lena Vista Elementary,Polk,127,,90.55,0,,2.362204724,28.070179,-81.81828
1761,Florida,2018-19,Triangle Elementary,Lake,127,,90.55,0,,3.149606299,28.812459,-81.676597
1762,Florida,2018-19,Northport K-8,St. Lucie,74,,90.54,0,,2.702702703,27.324399,-80.352394
1763,Florida,2018-19,Claywell Elementary,Hillsborough,95,,90.53,0,,3.157894737,28.098698,-82.522485
1764,Florida,2018-19,Curlew Creek Elementary,Pinellas,95,,90.53,1.052631579,,6.315789474,28.049966,-82.711984
1765,Florida,2018-19,N. B. Cook Elementary,Escambia,95,,90.53,0,,8.421052632,30.42907,-87.202701
1766,Florida,2018-19,The Pembroke Pines Florida,Fsu Lab Sch,95,,90.53,0,,5.263157895,26.003618,-80.37595
1767,Florida,2018-19,Deep Creek Elementary,Charlotte,116,,90.52,0,,4.310344828,26.985393,-82.010665
1768,Florida,2018-19,Winston Park K-8 Center,Dade,116,,90.52,3.448275862,,1.724137931,25.695719,-80.406329
1769,Florida,2018-19,Hellen Caro Elementary,Escambia,137,,90.51,0,,3.649635036,30.345519,-87.408072
1770,Florida,2018-19,Hartridge Academy,Polk,42,,90.48,0,,4.761904762,28.070439,-81.746734
1771,Florida,2018-19,Riverhills Elementary Magnet,Hillsborough,84,,90.48,0,,3.571428571,28.021255,-82.386066
1772,Florida,2018-19,William Frangus Elementary,Orange,63,,90.48,0,,3.174603175,28.545634,-81.49537
1773,Florida,2018-19,Cranberry Elementary,Sarasota,115,,90.43,0,,8.695652174,27.056637,-82.188646
1774,Florida,2018-19,Henry M. Flagler Elementary,Dade,94,,90.43,4.255319149,,0,25.772048,-80.280834
1775,Florida,2018-19,J. Colin English Elementary,Lee,73,,90.41,0,,2.739726027,26.682993,-81.888434
1776,Florida,2018-19,Campbell Drive K-8 Center,Dade,104,,90.38,5.769230769,,0,25.481197,-80.446131
1777,Florida,2018-19,Plato Academy Pinellas Park Charter,Pinellas,52,,90.38,0,,7.692307692,27.855857,-82.700792
1778,Florida,2018-19,Pinellas Academy Of Math And Science,Pinellas,135,,90.37,0,,8.148148148,27.932652,-82.774656
1779,Florida,2018-19,Dunedin Elementary,Pinellas,83,,90.36,0,,4.819277108,27.997987,-82.776497
1780,Florida,2018-19,Country Oaks Elementary,Hendry,114,,90.35,0,,0,26.751982,-81.412668
1781,Florida,2018-19,Lakeview Elementary,Osceola,114,,90.35,0,,7.894736842,28.254733,-81.302557
1782,Florida,2018-19,Riverside Elementary Community,Dade,145,,90.34,0.6896551724,,0,25.77118,-80.213831
1783,Florida,2018-19,Bryceville Elementary,Nassau,31,,90.32,0,,0,30.386078,-81.940018
1784,Florida,2018-19,Independence Elementary,Orange,237,,90.3,0,,0.8438818565,28.467328,-81.606503
1785,Florida,2018-19,Eagle Creek Elementary,Orange,144,,90.28,0.6944444444,,4.861111111,28.360359,-81.239465
1786,Florida,2018-19,Mendenhall Elementary,Hillsborough,72,,90.28,0,,0,27.993324,-82.479405
1787,Florida,2018-19,Morrow Elementary,Broward,72,,90.28,0,,9.722222222,26.224838,-80.228137
1788,Florida,2018-19,Pasadena Fundamental Elementary,Pinellas,72,,90.28,0,,5.555555556,27.771423,-82.737653
1789,Florida,2018-19,Tommie Barfield Elementary,Collier,72,,90.28,0,,1.388888889,25.939478,-81.711765
1790,Florida,2018-19,William H. Lehman Elementary,Dade,72,,90.28,0,,2.777777778,25.667299,-80.380266
1791,Florida,2018-19,Imagine School At Town Center,Flagler,113,,90.27,0,,4.424778761,29.488772,-81.196984
1792,Florida,2018-19,Grady Elementary,Hillsborough,82,,90.24,0,,1.219512195,27.933007,-82.508287
1793,Florida,2018-19,Rosewood Magnet,Indian River,92,,90.22,1.086956522,,6.52173913,27.631975,-80.424975
1794,Florida,2018-19,Sunset Hills Elementary,Pinellas,92,,90.22,0,,6.52173913,28.143832,-82.775016
1795,Florida,2018-19,Shadowlawn Elementary,Collier,51,,90.2,0,,3.921568627,26.13356,-81.769559
1796,Florida,2018-19,Bagdad Elementary,Santa Rosa,71,,90.14,0,,1.408450704,30.598405,-87.029736
1797,Florida,2018-19,Dover Shores Elementary,Orange,71,,90.14,0,,4.225352113,28.527152,-81.326016
1798,Florida,2018-19,Lutz Elementary,Hillsborough,71,,90.14,0,,2.816901408,28.147609,-82.460154
1799,Florida,2018-19,North Shore Elementary,Pinellas,71,,90.14,0,,5.633802817,27.80363,-82.63233
1800,Florida,2018-19,Pinecrest Collegiate Academy Charter,Orange,71,,90.14,1.408450704,,5.633802817,28.501896,-81.151924
1801,Florida,2018-19,Cutler Ridge Elementary,Dade,81,,90.12,1.234567901,,2.469135802,25.579622,-80.354219
1802,Florida,2018-19,Deerwood Elementary,Osceola,81,,90.12,0,,2.469135802,28.181641,-81.486487
1803,Florida,2018-19,Lake George Elementary,Orange,81,,90.12,0,,1.234567901,28.496256,-81.31597
1804,Florida,2018-19,Village Green Environmental Studies,St. Lucie,81,,90.12,0,,7.407407407,27.28969,-80.285598
1805,Florida,2018-19,Bridgeprep Academy Of Greater Miami,Dade,91,,90.11,1.098901099,,3.296703297,25.79498,-80.191611
1806,Florida,2018-19,Felix A Williams Elementary,Martin,91,,90.11,2.197802198,,5.494505495,27.225342,-80.259017
1807,Florida,2018-19,Plumosa School Of The Arts,Palm Beach,91,,90.11,0,,8.791208791,26.488434,-80.069635
1808,Florida,2018-19,Fruitland Park Elementary,Lake,111,,90.09,0,,2.702702703,28.859679,-81.909818
1809,Florida,2018-19,Kipp Sunrise Academy,Dade,121,,90.08,0.826446281,,4.958677686,25.836572,-80.234911
1810,Florida,2018-19,Clark Elementary,Hillsborough,131,,90.08,0,,0.7633587786,28.152255,-82.365308
1811,Florida,2018-19,Academy At The Farm,Pasco,60,,90,0,,8.333333333,28.296056,-82.251122
1812,Florida,2018-19,Athenian Academy Of Pasco County,Pasco,60,,90,0,,6.666666667,28.204349,-82.693409
1813,Florida,2018-19,Chester Shell Elementary,Alachua,60,,90,0,,0,29.593905,-82.090949
1814,Florida,2018-19,Dillard Street Elementary,Orange,70,,90,0,,4.285714286,28.570608,-81.582982
1815,Florida,2018-19,Fred G. Garner Elementary,Polk,110,,90,0,,2.727272727,28.044198,-81.758636
1816,Florida,2018-19,Hope,Jackson,10,,90,0,,0,30.712698,-85.189427
1817,Florida,2018-19,John G. Dupuis Elementary,Dade,60,,90,0,,1.666666667,25.87601,-80.30607
1818,Florida,2018-19,Mandarin Oaks Elementary,Duval,140,,90,0,,4.285714286,30.185014,-81.587812
1819,Florida,2018-19,Norwood Elementary,Dade,50,,90,0,,6,25.955557,-80.22727
1820,Florida,2018-19,Palm Springs Elementary,Dade,60,,90,1.666666667,,1.666666667,25.880397,-80.280638
1821,Florida,2018-19,Pasadena Lakes Elementary,Broward,60,,90,0,,10,26.028961,-80.262149
1822,Florida,2018-19,Peace River Elementary,Charlotte,100,,90,0,,3,26.96885,-82.077811
1823,Florida,2018-19,Pine Island Elementary,Lee,50,,90,0,,2,26.616302,-82.113971
1824,Florida,2018-19,Sandy Lane Elementary,Pinellas,60,,90,0,,3.333333333,27.98628,-82.781006
1825,Florida,2018-19,South Miami K-8 Center,Dade,50,,90,0,,0,25.713915,-80.30575
1826,Florida,2018-19,Valrico Elementary,Hillsborough,130,,90,0,,4.615384615,27.929496,-82.242783
1827,Florida,2018-19,Van R. Butler Elementary,Walton,179,,89.94,0,,6.703910615,30.361372,-86.261416
1828,Florida,2018-19,Millennia Elementary,Orange,159,,89.94,0,,0.6289308176,28.485722,-81.444364
1829,Florida,2018-19,Celebration,Osceola,149,,89.93,0.6711409396,,2.684563758,28.319706,-81.544783
1830,Florida,2018-19,Idyllwilde Elementary,Seminole,129,,89.92,0.7751937984,,2.325581395,28.792275,-81.309366
1831,Florida,2018-19,Renaissance Charter School At Chickasaw Trail,Orange,129,,89.92,0.7751937984,,3.100775194,28.55483,-81.276201
1832,Florida,2018-19,Sabal Palm Elementary,Leon,99,,89.9,0,,0,30.426731,-84.334207
1833,Florida,2018-19,Shore Acres Elementary,Pinellas,89,,89.89,0,,6.741573034,27.82906,-82.611931
1834,Florida,2018-19,Pinecrest Elementary,Dade,148,,89.86,2.027027027,,1.351351351,25.676177,-80.284855
1835,Florida,2018-19,Bridgeprep Academy Duval County,Duval,69,,89.86,0,,2.898550725,30.311952,-81.593327
1836,Florida,2018-19,I Preparatory Academy,Dade,69,,89.86,0,,5.797101449,25.789806,-80.189745
1837,Florida,2018-19,Prairie Lake Elementary,Orange,138,,89.86,0.7246376812,,0.7246376812,28.59997,-81.504306
1838,Florida,2018-19,Princeton Elementary,Orange,69,,89.86,0,,7.246376812,28.57185,-81.383747
1839,Florida,2018-19,Horizon Elementary,Volusia,128,,89.84,0,,7.03125,29.119385,-81.037992
1840,Florida,2018-19,Mitchell Elementary,Hillsborough,118,,89.83,0,,5.084745763,27.942918,-82.490567
1841,Florida,2018-19,Mount Vernon Elementary,Pinellas,59,,89.83,0,,5.084745763,27.78507,-82.696509
1842,Florida,2018-19,Moton Elementary,Hernando,108,,89.81,0,,3.703703704,28.533546,-82.377011
1843,Florida,2018-19,Somerset Academy Charter,Dade,137,,89.78,5.109489051,,0,25.595401,-80.4087
1844,Florida,2018-19,Hancock Creek Elementary,Lee,127,,89.76,0,,3.149606299,26.651145,-81.902316
1845,Florida,2018-19,Belleair Elementary,Pinellas,78,,89.74,0,,1.282051282,27.950826,-82.788876
1846,Florida,2018-19,Henry E.S. Reeves Elementary,Dade,78,,89.74,1.282051282,,0,25.876477,-80.2314
1847,Florida,2018-19,L. D. Mcarthur Elementary,Escambia,117,,89.74,0,,4.273504274,30.548688,-87.269045
1848,Florida,2018-19,Quail Hollow Elementary,Pasco,78,,89.74,0,,5.128205128,28.26121,-82.354701
1849,Florida,2018-19,Seventy-Fourth St. Elementary,Pinellas,78,,89.74,1.282051282,,0,27.807421,-82.739717
1850,Florida,2018-19,Keenes Crossing Elementary,Orange,224,,89.73,0.8928571429,,4.910714286,28.488417,-81.600031
1851,Florida,2018-19,Bryant Elementary,Hillsborough,146,,89.73,0,,0.6849315068,28.072457,-82.634612
1852,Florida,2018-19,Indian Trace Elementary,Broward,107,,89.72,0,,3.738317757,26.11452,-80.393087
1853,Florida,2018-19,J. C. Mitchell Elementary,Palm Beach,107,,89.72,0,,3.738317757,26.373437,-80.092609
1854,Florida,2018-19,Archcreek Elementary,Dade,68,,89.71,7.352941176,,0,25.900935,-80.184605
1855,Florida,2018-19,Seminole Elementary,Dade,68,,89.71,7.352941176,,0,25.769351,-80.323047
1856,Florida,2018-19,Santa Clara Elementary,Dade,97,,89.69,0,,2.06185567,25.804598,-80.212549
1857,Florida,2018-19,Allen Park Elementary,Lee,155,,89.68,0,,0,26.61645,-81.876576
1858,Florida,2018-19,Brooker Elementary,Bradford,29,,89.66,0,,0,29.889651,-82.329271
1859,Florida,2018-19,Frank Hartsfield Elementary,Leon,58,,89.66,0,,5.172413793,30.432106,-84.256794
1860,Florida,2018-19,Horace O'Bryant,Monroe,58,,89.66,0,,0,24.557323,-81.786862
1861,Florida,2018-19,Miami Gardens Elementary,Dade,29,,89.66,0,,0,25.950101,-80.275154
1862,Florida,2018-19,Devon Aire K-8 Center,Dade,106,,89.62,1.886792453,,2.830188679,25.668916,-80.390567
1863,Florida,2018-19,Deer Park Elementary,Hillsborough,154,,89.61,0,,2.597402597,28.067072,-82.61612
1864,Florida,2018-19,Poinciana Academy Of Fine Arts,Osceola,77,,89.61,1.298701299,,6.493506494,28.165742,-81.501644
1865,Florida,2018-19,Somerset Academy Elementary School South Miami Campus,Dade,77,,89.61,5.194805195,,3.896103896,25.707287,-80.289745
1866,Florida,2018-19,Andover Elementary,Orange,125,,89.6,0.8,,4,28.508231,-81.222637
1867,Florida,2018-19,Redondo Elementary,Dade,125,,89.6,0.8,,0.8,25.483587,-80.490698
1868,Florida,2018-19,Atlantic West Elementary,Broward,96,,89.58,0,,2.083333333,26.233508,-80.218979
1869,Florida,2018-19,San Jose Elementary,Pinellas,48,,89.58,2.083333333,,8.333333333,28.02952,-82.782823
1870,Florida,2018-19,Sunset Park Elementary,Orange,144,,89.58,0.6944444444,,4.861111111,28.459528,-81.559669
1871,Florida,2018-19,Bob Sikes Elementary,Okaloosa,115,,89.57,0,,8.695652174,30.781691,-86.57683
1872,Florida,2018-19,Morningside K-8 Academy,Dade,67,,89.55,1.492537313,,4.47761194,25.836691,-80.187293
1873,Florida,2018-19,Dr. Mary Giella Elementary,Pasco,86,,89.53,0,,4.651162791,28.373434,-82.545033
1874,Florida,2018-19,Pasco Elementary,Pasco,86,,89.53,0,,0,28.359056,-82.197756
1875,Florida,2018-19,Sand Lake Elementary,Orange,86,,89.53,1.162790698,,3.488372093,28.411893,-81.492674
1876,Florida,2018-19,Country Isles Elementary,Broward,133,,89.47,0,,6.015037594,26.097045,-80.37358
1877,Florida,2018-19,San Carlos Park Elementary,Lee,161,,89.44,0,,1.863354037,26.486317,-81.815268
1878,Florida,2018-19,Fishhawk Creek Elementary,Hillsborough,142,,89.44,0,,0.7042253521,27.842204,-82.219237
1879,Florida,2018-19,Southside Elementary,Sarasota,123,,89.43,0.8130081301,,6.504065041,27.308599,-82.53165
1880,Florida,2018-19,Windmill Point Elementary,St. Lucie,123,,89.43,0,,6.504065041,27.245609,-80.372112
1881,Florida,2018-19,Englewood Elementary,Duval,66,,89.39,0,,0,30.278534,-81.61589
1882,Florida,2018-19,Ocoee Elementary,Orange,113,,89.38,0,,0.8849557522,28.564857,-81.541431
1883,Florida,2018-19,Tomoka Elementary,Volusia,113,,89.38,1.769911504,,6.194690265,29.274843,-81.090883
1884,Florida,2018-19,Chickasaw Elementary,Orange,94,,89.36,0,,1.063829787,28.525656,-81.295519
1885,Florida,2018-19,Foster Elementary,Hillsborough,75,,89.33,0,,2.666666667,28.007848,-82.435282
1886,Florida,2018-19,Hibiscus Elementary,Dade,75,,89.33,1.333333333,,1.333333333,25.946516,-80.20253
1887,Florida,2018-19,Athenian Academy,Pinellas,56,,89.29,0,,7.142857143,28.004423,-82.753501
1888,Florida,2018-19,Crystal Lake Elementary,Polk,56,,89.29,0,,0,28.034472,-81.91302
1889,Florida,2018-19,Sabal Point Elementary,Seminole,140,,89.29,0,,7.857142857,28.703787,-81.418767
1890,Florida,2018-19,Avant Garde Academy K-8 Broward,Broward,149,,89.26,0,,4.026845638,26.02524,-80.148301
1891,Florida,2018-19,Charles R Hadley Elementary,Dade,121,,89.26,6.611570248,,0,25.776127,-80.332779
1892,Florida,2018-19,Palm Terrace Elementary,Volusia,93,,89.25,1.075268817,,1.075268817,29.198392,-81.074288
1893,Florida,2018-19,Clay Hill Elementary,Clay,65,,89.23,0,,3.076923077,30.144686,-82.0078
1894,Florida,2018-19,Floranada Elementary,Broward,130,,89.23,0,,6.153846154,26.190918,-80.129039
1895,Florida,2018-19,Anona Elementary,Pinellas,74,,89.19,1.351351351,,5.405405405,27.884939,-82.831752
1896,Florida,2018-19,Oak Hill Elementary,Orange,74,,89.19,0,,4.054054054,28.540693,-81.474672
1897,Florida,2018-19,Franklin Academy Pembroke Pines,Broward,157,,89.17,0,,3.184713376,26.00641,-80.399321
1898,Florida,2018-19,Christa Mcauliffe Charter Elementary,Lee,120,,89.17,0,,5.833333333,26.646133,-82.03384
1899,Florida,2018-19,E.W.F. Stirrup Elementary,Dade,120,,89.17,0,,1.666666667,25.770122,-80.354237
1900,Florida,2018-19,Sunrise Park Elementary,Palm Beach,120,,89.17,0,,6.666666667,26.386356,-80.225956
1901,Florida,2018-19,Pinewood Elementary,Orange,83,,89.16,0,,2.409638554,28.583736,-81.490966
1902,Florida,2018-19,Acreage Pines Elementary,Palm Beach,92,,89.13,0,,7.608695652,26.778691,-80.265209
1903,Florida,2018-19,Annie R. Morgan Elementary,Duval,46,,89.13,0,,4.347826087,30.336127,-81.717011
1904,Florida,2018-19,Aventura Waterways K-8 Center,Dade,184,,89.13,3.804347826,,1.630434783,25.970601,-80.149469
1905,Florida,2018-19,South Grade Elementary,Palm Beach,138,,89.13,0,,0,26.607015,-80.055384
1906,Florida,2018-19,West Riviera Elementary,Palm Beach,92,,89.13,0,,0,26.767574,-80.069664
1907,Florida,2018-19,Greynolds Park Elementary,Dade,101,,89.11,1.98019802,,0,25.940019,-80.16994
1908,Florida,2018-19,North County K-8 Center,Dade,55,,89.09,0,,0,25.963572,-80.255352
1909,Florida,2018-19,Plato Academy Trinity Charter,Pasco,55,,89.09,0,,9.090909091,28.216434,-82.668684
1910,Florida,2018-19,Park Trails Elementary,Broward,174,,89.08,0,,6.896551724,26.318959,-80.269769
1911,Florida,2018-19,Beachside Montessori Village,Broward,73,,89.04,0,,9.589041096,26.016868,-80.152286
1912,Florida,2018-19,Whispering Pines Elementary,Dade,73,,89.04,1.369863014,,0,25.590918,-80.335026
1913,Florida,2018-19,Collins Elementary,Hillsborough,164,,89.02,0,,2.43902439,27.811334,-82.317334
1914,Florida,2018-19,Pinecrest North Preparatory (Fontainebleau Campus),Dade,82,,89.02,0,,1.219512195,25.77448,-80.33859
1915,Florida,2018-19,Volusia Pines Elementary,Volusia,82,,89.02,0,,7.317073171,28.972072,-81.226156
1916,Florida,2018-19,Westbrooke Elementary,Orange,82,,89.02,0,,2.43902439,28.53952,-81.536256
1917,Florida,2018-19,Eccleston Elementary,Orange,91,,89.01,0,,1.098901099,28.524184,-81.432904
1918,Florida,2018-19,Temple Terrace Elementary,Hillsborough,100,,89,0,,4,28.034525,-82.391647
1919,Florida,2018-19,Brooker Elementary,Hillsborough,118,,88.98,0.8474576271,,3.389830508,27.916623,-82.27259
1920,Florida,2018-19,Sunlake Academy Of Math And Sciences,Hillsborough,127,,88.98,0,,3.937007874,28.14346,-82.494731
1921,Florida,2018-19,Academy For Positive Learning,Palm Beach,18,,88.89,0,,0,26.6305,-80.056541
1922,Florida,2018-19,Babcock Neighborhood,Charlotte,54,,88.89,0,,9.259259259,26.783192,-81.746406
1923,Florida,2018-19,Chumuckla Elementary,Santa Rosa,54,,88.89,0,,7.407407407,30.7798,-87.222892
1924,Florida,2018-19,Coronado Beach Elementary,Volusia,36,,88.89,5.555555556,,5.555555556,29.002786,-80.878685
1925,Florida,2018-19,Edison Elementary,Hillsborough,54,,88.89,0,,0,27.987798,-82.441549
1926,Florida,2018-19,Floral City Elementary,Citrus,63,,88.89,0,,9.523809524,28.751759,-82.293949
1927,Florida,2018-19,Forest Hills Elementary,Broward,108,,88.89,0,,1.851851852,26.268835,-80.240711
1928,Florida,2018-19,Jane S. Roberts K-8 Center,Dade,63,,88.89,3.174603175,,3.174603175,25.715604,-80.434433
1929,Florida,2018-19,Ketterlinus Elementary,St. Johns,54,,88.89,0,,5.555555556,29.896994,-81.317515
1930,Florida,2018-19,Kids Community College Charter,Orange,45,,88.89,2.222222222,,0,28.5722,-81.520595
1931,Florida,2018-19,Lakeview Fundamental Elementary,Pinellas,54,,88.89,0,,7.407407407,27.747531,-82.667372
1932,Florida,2018-19,Literacy/Leadership/Technology Academy,Hillsborough,36,,88.89,0,,8.333333333,27.900176,-82.377792
1933,Florida,2018-19,Lockhart Elementary,Orange,63,,88.89,0,,1.587301587,28.62484,-81.503131
1934,Florida,2018-19,Loughman Oaks Elementary,Polk,135,,88.89,2.962962963,,0.7407407407,28.218632,-81.568787
1935,Florida,2018-19,Oakhurst Elementary,Pinellas,99,,88.89,0,,10.1010101,27.868596,-82.827273
1936,Florida,2018-19,Plato Academy Palm Harbor Charter,Pinellas,36,,88.89,0,,8.333333333,28.049562,-82.757397
1937,Florida,2018-19,R. B. Hunt Elementary,St. Johns,108,,88.89,0,,10.18518519,29.884031,-81.288636
1938,Florida,2018-19,Somerset Academy St. Lucie,St. Lucie,108,,88.89,1.851851852,,3.703703704,27.21419,-80.373997
1939,Florida,2018-19,Somerset Palms Academy,Dade,9,,88.89,11.11111111,,0,25.7016444,-80.3916266
1940,Florida,2018-19,Ozona Elementary,Pinellas,125,,88.8,0,,7.2,28.070695,-82.772844
1941,Florida,2018-19,Mossy Head,Walton,80,,88.75,0,,2.5,30.740888,-86.32941
1942,Florida,2018-19,Osteen Elementary,Volusia,71,,88.73,0,,2.816901408,28.854824,-81.175584
1943,Florida,2018-19,Sherwood Elementary,Brevard,62,,88.71,0,,6.451612903,28.170852,-80.664306
1944,Florida,2018-19,The Reading Edge Academy,Volusia,53,,88.68,1.886792453,,0,28.895091,-81.282723
1945,Florida,2018-19,Frost Elementary,Hillsborough,97,,88.66,0,,1.030927835,27.912796,-82.357407
1946,Florida,2018-19,Jupiter Farms Elementary,Palm Beach,97,,88.66,0,,10.30927835,26.933627,-80.217805
1947,Florida,2018-19,Sanders Memorial Elementary,Pasco,141,,88.65,0,,2.836879433,28.23277,-82.463151
1948,Florida,2018-19,Coral Reef Montessori Academy Charter,Dade,88,,88.64,1.136363636,,10.22727273,25.567455,-80.365939
1949,Florida,2018-19,Pine Lake Elementary,Dade,44,,88.64,9.090909091,,0,25.614001,-80.370454
1950,Florida,2018-19,Belcher Elementary,Pinellas,114,,88.6,0,,7.01754386,27.929417,-82.744776
1951,Florida,2018-19,Ortona Elementary,Volusia,35,,88.57,0,,11.42857143,29.247279,-81.023547
1952,Florida,2018-19,Plato Seminole,Pinellas,35,,88.57,0,,2.857142857,27.886867,-82.790157
1953,Florida,2018-19,Lamarque Elementary,Sarasota,131,,88.55,0,,9.160305344,27.097218,-82.186323
1954,Florida,2018-19,Blankner K-8,Orange,87,,88.51,1.149425287,,6.896551724,28.514679,-81.365091
1955,Florida,2018-19,Garden Elementary,Sarasota,87,,88.51,0,,8.045977011,27.077679,-82.399724
1956,Florida,2018-19,Highland Elementary,Palm Beach,174,,88.51,0,,0,26.621824,-80.066045
1957,Florida,2018-19,Kaley Lake Como Elementary,Orange,87,,88.51,0,,4.597701149,28.51962,-81.358751
1958,Florida,2018-19,Educational Horizons Charter,Brevard,26,,88.46,0,,11.53846154,28.085938,-80.672091
1959,Florida,2018-19,Rise Academy School Of Science And Technology,Broward,26,,88.46,0,,0,26.2693245,80.2051503
1960,Florida,2018-19,Wright Elementary,Okaloosa,112,,88.39,0,,5.357142857,30.43706,-86.631986
1961,Florida,2018-19,Jensen Beach Elementary,Martin,86,,88.37,2.325581395,,9.302325581,27.235443,-80.234746
1962,Florida,2018-19,Riverview Elementary,Hillsborough,86,,88.37,0,,0,27.874039,-82.324864
1963,Florida,2018-19,Imagine School At Palmer Ranch,Sarasota,60,,88.33,0,,10,27.263435,-82.481945
1964,Florida,2018-19,Hawkes Bluff Elementary,Broward,128,,88.28,0,,6.25,26.045268,-80.360004
1965,Florida,2018-19,Fort Myers Beach Elementary,Lee,17,,88.24,0,,11.76470588,26.448679,-81.938854
1966,Florida,2018-19,Harlem Heights Community Charter,Lee,17,,88.24,0,,0,26.51498,-81.926581
1967,Florida,2018-19,Just Elementary,Hillsborough,51,,88.24,0,,0,27.959685,-82.473789
1968,Florida,2018-19,Mill Creek Elementary,Osceola,127,,88.19,0,,9.448818898,28.313846,-81.376395
1969,Florida,2018-19,Renaissance Charter School Of St. Lucie,St. Lucie,127,,88.19,0.7874015748,,3.937007874,27.321191,-80.376848
1970,Florida,2018-19,South Olive Elementary,Palm Beach,93,,88.17,0,,7.52688172,26.652371,-80.053698
1971,Florida,2018-19,Laurel Oak Elementary,Collier,118,,88.14,0,,8.474576271,26.269567,-81.709861
1972,Florida,2018-19,Bessey Creek Elementary,Martin,67,,88.06,1.492537313,,7.462686567,27.178863,-80.276418
1973,Florida,2018-19,North Miami Elementary,Dade,67,,88.06,2.985074627,,0,25.909166,-80.185913
1974,Florida,2018-19,Imagine School At North Port,Sarasota,92,,88.04,0,,7.608695652,27.088932,-82.156244
1975,Florida,2018-19,Dr. Phillips Elementary,Orange,117,,88.03,0.8547008547,,5.128205128,28.461663,-81.489455
1976,Florida,2018-19,Bellamy Elementary,Hillsborough,100,,88,0,,0,28.035572,-82.567801
1977,Florida,2018-19,Bonita Springs Charter,Lee,125,,88,2.4,,8,26.365332,-81.796619
1978,Florida,2018-19,Bowman Ashe/Doolin K-8 Academy,Dade,75,,88,6.666666667,,4,25.704153,-80.441457
1979,Florida,2018-19,Global Outreach Charter Academy,Duval,100,,88,0,,6,30.325443,-81.548858
1980,Florida,2018-19,Imagine Charter At Lakewood Ranch,Manatee,75,,88,0,,5.333333333,27.482285,-82.43699
1981,Florida,2018-19,Kings Trail Elementary,Duval,50,,88,0,,4,30.245452,-81.614845
1982,Florida,2018-19,Somerset Academy Kendall,Dade,25,,88,12,,0,25.67798,-80.36878
1983,Florida,2018-19,Westwood Heights Elementary,Broward,108,,87.96,0,,3.703703704,26.111262,-80.182631
1984,Florida,2018-19,Hammond Elementary,Hillsborough,107,,87.85,0,,4.672897196,28.11399,-82.574163
1985,Florida,2018-19,Crystal Lake Elementary,Martin,82,,87.8,0,,12.19512195,27.090534,-80.282707
1986,Florida,2018-19,Highland Lakes Elementary,Pinellas,82,,87.8,0,,9.756097561,28.077444,-82.7178
1987,Florida,2018-19,Somerset Academy At Silver Palms,Dade,41,,87.8,4.87804878,,2.43902439,25.5355164,-80.4077854
1988,Florida,2018-19,Eastside Elementary,Hendry,90,,87.78,0,,2.222222222,26.744438,-80.93374
1989,Florida,2018-19,Lakeview Elementary,Sarasota,90,,87.78,0,,7.777777778,27.286544,-82.427805
1990,Florida,2018-19,New Heights Elementary,Pinellas,106,,87.74,0.9433962264,,2.830188679,27.807191,-82.682598
1991,Florida,2018-19,Aventura City Of Excellence,Dade,114,,87.72,0.8771929825,,10.52631579,25.949939,-80.136335
1992,Florida,2018-19,Cooper City Elementary,Broward,122,,87.7,0,,8.196721311,26.057559,-80.273522
1993,Florida,2018-19,Bing Elementary,Hillsborough,81,,87.65,0,,1.234567901,27.914646,-82.382378
1994,Florida,2018-19,Flamingo Elementary,Broward,89,,87.64,0,,6.741573034,26.105394,-80.324576
1995,Florida,2018-19,Laurel Nokomis,Sarasota,89,,87.64,1.123595506,,8.988764045,27.135614,-82.42641
1996,Florida,2018-19,Avon Elementary,Highlands,113,,87.61,0,,0.8849557522,27.602058,-81.509262
1997,Florida,2018-19,Vineyards Elementary,Collier,129,,87.6,0,,9.302325581,26.241885,-81.73348
1998,Florida,2018-19,Atwater Elementary,Sarasota,88,,87.5,0,,11.36363636,27.063687,-82.108184
1999,Florida,2018-19,Cypress Junction Montessori,Polk,24,,87.5,0,,12.5,28.020192,-81.731892
