index,state,year,name,type,city,county,enroll,mmr,overal,xmed,xper,xrel,lat,lng
240,New York,2017-18,Henry Viscardi,Private,Albertson,Nassau,,100,96.2,1.89,,0,40.7686089,-73.6579218
241,New York,2017-18,Herman Avenue Elementary,Public,Auburn,Cayuga,,100,99.8,0,,0,42.935411,-76.543166
242,New York,2017-18,Heuvelton Central,Public,Heuvelton,St. Lawrence,,100,98.3,0,,0,44.622027,-75.409588
243,New York,2017-18,Highland Residential Center,Private,Highland,Ulster,,100,96.4,0,,0,41.76127,-73.983931
244,New York,2017-18,Hillel Academy,Private,Vestal,Broome,,100,100,0,,0,42.0866189,-75.9504213
245,New York,2017-18,Hillel,Private,Rochester,Monroe,,100,100,0,,0,43.1216545,-77.5859001
246,New York,2017-18,Hillside Ctr-Snell Farm Campus,Private,Bath,Steuben,,100,100,0,,0,42.3557731,-77.4342155
247,New York,2017-18,Hillside-Halpern Educ. Center,Private,Webster,Monroe,,100,100,0,,0,43.22667,-77.510637
248,New York,2017-18,Holland Patent Elementary,Public,Holland Patent,Oneida,,100,99.7,0.33,,0,43.24567,-75.253671
249,New York,2017-18,Holy Angels Of The Hudson Valley,Private,Highland Falls,Orange,,100,100,0,,0,41.372206,-73.965349
250,New York,2017-18,Holy Child Jesus,Private,Richmond Hill,Queens,,100,100,0,,0,40.6984309,-73.837401
251,New York,2017-18,Holy Cross,Private,Rochester,Monroe,,100,100,0,,0,43.2517026,-77.6118927
252,New York,2017-18,Holy Cross,Private,Bronx,Bronx,,100,100,0,,0,40.8175301,-73.8609099
253,New York,2017-18,Holy Family Primary,Private,Elmira,Chemung,,100,100,0,,0,42.0773565,-76.8062733
254,New York,2017-18,Holy Family,Private,Malone,Franklin,,100,100,0,,0,44.85102,-74.284531
255,New York,2017-18,Holy Family,Private,Flushing,Queens,,100,100,0,,0,40.7285436,-73.7944722
256,New York,2017-18,Holy Rosary,Private,Bronx,Bronx,,100,100,0,,0,40.8675007,-73.8421559
257,New York,2017-18,Homer Intermediate,Public,Homer,Cortland,,100,100,0,,0,42.642981,-76.182887
258,New York,2017-18,Honeoye Elementary,Public,Honeoye,Ontario,,100,100,0,,0,42.790822,-77.502433
259,New York,2017-18,Hope Academy Of The Bronx,Private,Bronx,Bronx,,100,100,0,,0,40.8588,-73.909371
260,New York,2017-18,Horace Mann School Middle Division,Private,Bronx,Bronx,,100,99.1,0,,0,40.8932279,-73.8995629
261,New York,2017-18,Horace Mann School Nursery-Kindergarten,Private,New York,New York,,100,100,0,,0,40.7833056,-73.9562374
262,New York,2017-18,Horizon On Hudson Magnet,Public,Newburgh,Orange,,100,99.3,0,,0,41.5070874,-74.0077467
263,New York,2017-18,Howard A Hanlon Elementary,Public,Odessa,Schuyler,,100,98.2,0,,0,42.335472,-76.792284
264,New York,2017-18,Hudson Lab School Inc,Private,Hastings On Hudson,Westchester,,100,90.9,0,,0,40.981128,-73.8800372
265,New York,2017-18,Huntington,Public,Syracuse,Onondaga,,100,98.4,0,,0,43.0606314,-76.110686
266,New York,2017-18,Ichabod Crane Elementary,Public,Valatie,Columbia,,100,100,0,,0,42.425559,-73.681158
267,New York,2017-18,Ideal Montessori,Private,Jamaica,Queens,,100,86.7,0,,0,40.70965,-73.797781
268,New York,2017-18,Ihsan School Of Excellence,Private,Syracuse,Onondaga,,100,97,0,,0,43.0681106,-76.1571341
269,New York,2017-18,Imagine Academy,Private,Brooklyn,Kings,,100,92.5,0,,2.5,40.61395,-73.960491
270,New York,2017-18,Immaculate Conception,Private,Tuckahoe,Westchester,,100,96.4,0,,0,40.947188,-73.821523
271,New York,2017-18,Immaculate Conception,Private,Bronx,Bronx,,100,100,0,,0,40.8762911,-73.8637734
272,New York,2017-18,Immaculate Conception,Private,New York,New York,,100,96.2,0,,0,40.73045,-73.982321
273,New York,2017-18,Immaculate Conception,Private,Jamaica,Queens,,100,99.7,0,,0,40.71539,-73.784521
274,New York,2017-18,Incarnation,Private,Queens Village,Queens,,100,100,0,,0,40.7195317,-73.7578755
275,New York,2017-18,Indian Lake Central,Public,Indian Lake,Hamilton,,100,97.2,1.87,,0,43.782119,-74.270757
276,New York,2017-18,Inlet Elementary,Public,Inlet,Hamilton,,100,100,0,,0,43.747611,-74.78996
277,New York,2017-18,Institute Of Technology,Public,Syracuse,Onondaga,,100,99.8,0,,0.19,43.042178,-76.149297
278,New York,2017-18,International Academy Of New York,Private,New York,New York,,100,100,0,,0,40.785143,-73.975726
279,New York,2017-18,Iona Grammar,Private,New Rochelle,Westchester,,100,99.4,0,,0,40.965908,-73.7879579
280,New York,2017-18,Iona Prep,Private,New Rochelle,Westchester,,100,99.9,0.13,,0,40.9636425,-73.7934095
281,New York,2017-18,J E Lanigan,Public,Fulton,Oswego,,100,99.8,0,,0,43.306169,-76.405355
282,New York,2017-18,Jackson Heights,Public,Glens Falls,Warren,,100,100,0,,0,43.323616,-73.63986
283,New York,2017-18,Jackson Main,Public,Hempstead,Nassau,,100,92.8,0,,0,40.7135781,-73.6175021
284,New York,2017-18,Jackson Main,Public,Hempstead,Nassau,,100,100,0,,0,40.7121275,-73.6198121
285,New York,2017-18,Jamaica Sda -Busy Bee Learning Center,Private,Jamaica,Queens,,100,100,0,,0,40.7078131,-73.7990566
286,New York,2017-18,James S Evans Elementary,Public,Wappingers Falls,Dutchess,,100,99.7,0,,0,41.589296,-73.913424
287,New York,2017-18,Jewish Ctr For Spec Educ,Private,Brooklyn,Kings,,100,97.9,0,,0,40.6044365,-73.9908727
288,New York,2017-18,Jewish Heritage Day School /Ohr Temimim,Private,Amherst,Erie,,100,100,0,,0,43.014583,-78.782166
289,New York,2017-18,Jgb Education Services,Private,New York,New York,,100,100,0,,0,40.77428,-73.988041
290,New York,2017-18,John E. Joy Elementary,Public,Rome,Oneida,,100,98.9,0.84,,0,43.257985,-75.46012
291,New York,2017-18,John F Hughes,Public,Utica,Oneida,,100,100,0,,0,43.0826764,-75.2630172
292,New York,2017-18,John F Kennedy,Public,Great Neck,Nassau,,100,99.5,0,,0,40.811684,-73.732291
293,New York,2017-18,John Kennedy Intermediate,Public,Batavia,Genesee,,100,99,0.39,,0,43.0050827,-78.1702486
294,New York,2017-18,John M Marshall Elementary,Public,East Hampton,Suffolk,,100,99.8,0,,0,40.960975,-72.195447
295,New York,2017-18,John Paul Ii Academy Of Auburn,Private,Auburn,Cayuga,,100,100,0,,0,42.9411087,-76.5760612
296,New York,2017-18,John T Waugh Intrmd,Public,Angola,Erie,,100,99.7,0,,0,42.641168,-79.030627
297,New York,2017-18,Johnson Vocational Center,Public,Syracuse,Onondaga,,100,98.7,1.3,,0,43.0477002,-76.1442502
298,New York,2017-18,Kakiat Elementary,Public,Spring Valley,Rockland,,100,99.5,0,,0,41.130094,-74.058828
299,New York,2017-18,Katonah Elementary,Public,Katonah,Westchester,,100,98.8,0,,0,41.249952,-73.692739
300,New York,2017-18,Keio Academy,Private,Purchase,Westchester,,100,96.3,0,,0,41.0309252,-73.7198151
301,New York,2017-18,Kensico,Public,Valhalla,Westchester,,100,99.7,0.31,,0,41.093123,-73.774192
302,New York,2017-18,Keren Hatorah,Private,Brooklyn,Kings,,100,100,0,,0,40.702226,-73.955786
303,New York,2017-18,Kernan,Public,Utica,Oneida,,100,99.7,0,,0,43.1038319,-75.2516582
304,New York,2017-18,Kinderhaus Montessori School Of Hyde Park,Private,Hyde Park,Dutchess,,100,100,0,,0,41.79074,-73.911141
305,New York,2017-18,Kings Academy Of The True Church Of God,Private,New York,New York,,100,91.7,0,,0,40.8053623,-73.9341783
306,New York,2017-18,Kodomono Kuni,Private,White Plains,Westchester,,100,88.5,3.85,,0,41.0039,-73.768221
307,New York,2017-18,La Salle,Private,Albany,Albany,,100,96.1,0,,0,42.66458,-73.783661
308,New York,2017-18,Lafargeville Central,Public,Lafargeville,Jefferson,,100,99.8,0,,0,44.194011,-75.965535
309,New York,2017-18,Lake Pleasant,Public,Speculator,Hamilton,,100,100,0,,0,43.502469,-74.361724
310,New York,2017-18,Lake Shore Christian,Private,Plattsburgh,Clinton,,100,100,0,,0,44.66498,-73.445521
311,New York,2017-18,Lakeside Alpha School (Sterling East - Rochester Campus),Private,Webster,Monroe,,100,100,0,,0,43.223542,-77.445222
312,New York,2017-18,Lasalle Prep,Public,Niagara Falls,Niagara,,100,98.6,1.07,,0,43.0745521,-78.9782251
313,New York,2017-18,Laurel Plains Elementary,Public,New City,Rockland,,100,99.2,0,,0,41.128519,-73.983392
314,New York,2017-18,Learning Tree Multi-Cultural,Private,Corona,Queens,,100,100,0,,0,40.7573713,-73.8654755
315,New York,2017-18,Lemoyne Elementary,Public,Syracuse,Onondaga,,100,100,0,,0,43.082286,-76.148398
316,New York,2017-18,Lexington School For The Deaf,Private,Jackson Heights,Queens,,100,92.7,0,,0,40.76141,-73.893554
317,New York,2017-18,Lifeline Center For Child Development,Private,Queens Village,Queens,,100,100,0,,0,40.7386095,-73.7329029
318,New York,2017-18,Lighthouse Christian Academy,Private,Oneonta,Otsego,,100,100,0,,0,42.45283,-75.064541
319,New York,2017-18,Lincoln Hall/Ives,Private,Lincolndale,Westchester,,100,100,0,,0,41.319579,-73.7204192
320,New York,2017-18,Linnaeus W. West,Public,Endicott,Broome,,100,100,0,,0,42.113031,-76.071453
321,New York,2017-18,Little Flower Prep,Private,Brooklyn,Kings,,100,100,0,,0,40.669939,-73.9433119
322,New York,2017-18,Little Harvard -Washingtonville,Private,Washingtonville,Orange,,100,100,0,,0,41.4261068,-74.1582106
323,New York,2017-18,Little Lamb Christian Pre-School,Private,N Syracuse,Onondaga,,100,100,0,,0,43.1306273,-76.1339098
324,New York,2017-18,Little Red Train Private,Private,Uniondale,Nassau,,100,100,0,,0,40.7027659,-73.6084951
325,New York,2017-18,Long Island Montessori,Private,Westbury,Nassau,,100,100,0,,0,40.743178,-73.569404
326,New York,2017-18,Longfellow,Public,Mt Vernon,Westchester,,100,98.8,0,,0,40.8963718,-73.8309702
327,New York,2017-18,Lorge,Private,New York,New York,,100,87.8,0,,0,40.7427918,-74.0032475
328,New York,2017-18,Lowell School-Bayside,Private,Queens,Queens,,100,100,0,,0,40.7774775,-73.8245603
329,New York,2017-18,Lyceum Kennedy,Private,New York,New York,,100,100,0,,0,40.75103,-73.972403
330,New York,2017-18,Lyceum Kennedy French International,Private,Ardsley,Westchester,,100,100,0,,0,41.0070707,-73.8335705
331,New York,2017-18,Maccormick Secure Ctr,Private,Brooktondale,Tompkins,,100,100,0,,0,42.3267696,-76.3188406
332,New York,2017-18,Machon Bais Yaakov,Private,Brooklyn,Kings,,100,98.8,0,,1.18,40.633722,-73.979046
333,New York,2017-18,Madison Elementary,Public,Massena,St. Lawrence,,100,99.8,0,,0,44.945487,-74.905664
334,New York,2017-18,Madison-Oneida Boces,BOCES,Verona,Madison,,100,99.3,0,,0.69,43.142205,-75.560595
335,New York,2017-18,Madrid Waddington Elementary,Public,Madrid,St. Lawrence,,100,100,0,,0,44.788281,-75.153338
336,New York,2017-18,Magen Israel/Gan Israel Center,Private,Great Neck,Nassau,,100,100,0,,0,40.8084422,-73.7363393
337,New York,2017-18,Mandracchia-Saw Mill Intermediate,Public,Commack,Suffolk,,100,99.8,0,,0,40.8279153,-73.277935
338,New York,2017-18,Manhattan Day,Private,New York,New York,,100,99.2,0,,0,40.7820264,-73.9839213
339,New York,2017-18,Maple Avenue,Public,Niagara Falls,Niagara,,100,100,0,,0,43.125194,-79.050959
340,New York,2017-18,Maple East Elementary,Public,Williamsville,Erie,,100,99.5,0.16,,0.16,42.992587,-78.73273
341,New York,2017-18,Maplebrook,Private,Amenia,Dutchess,,100,83.7,0,,0,41.865456,-73.546043
342,New York,2017-18,Marcy Elementary,Public,Marcy,Oneida,,100,100,0,,0,43.137826,-75.260645
343,New York,2017-18,Maria Montessori,Private,Levittown,Nassau,,100,100,0,,0,40.7302392,-73.532771
344,New York,2017-18,Mary Bobb Learning Academy,Private,Brooklyn,Kings,,100,100,0,,0,40.65833,-73.949751
345,New York,2017-18,Mary J Tanner Primary,Public,Middle Granville,Washington,,100,99.3,0,,0,43.429908,-73.28856
346,New York,2017-18,Mary Queen Of Heaven,Private,Brooklyn,Kings,,100,98.7,0,,0,40.6210004,-73.9204491
347,New York,2017-18,Maryhaven Center Of Hope,Private,Port Jefferson,Suffolk,,100,60.5,0,,0,40.94462,-73.059381
348,New York,2017-18,Maryvale Jhs,Public,Cheektowaga,Erie,,100,98.8,0,,0.41,42.9371906,-78.7501687
349,New York,2017-18,Mater Christi,Private,Albany,Albany,,100,100,0,,0,42.65677,-73.813571
350,New York,2017-18,Maurice W. Downing,Public,Malverne,Nassau,,100,99.4,0,,0,40.6763185,-73.6721639
351,New York,2017-18,Mccarthy At Beard,Public,Syracuse,Onondaga,,100,100,0,,0,43.0301828,-76.1508054
352,New York,2017-18,Menands,Public,Menands,Albany,,100,96.6,0,,0,42.686903,-73.73243
353,New York,2017-18,Merokee Day,Private,Merrick,Nassau,,100,100,0,,0,40.650788,-73.558108
354,New York,2017-18,Mesifta Chsan Sofer& Rabbi Kluger,Private,Brooklyn,Kings,,100,100,0,,0,40.62651,-73.9798979
355,New York,2017-18,Mesivta Ateres Yaakov,Private,Lawrence,Nassau,,100,100,0,,0,40.62005,-73.727521
356,New York,2017-18,Mesivta Kesser Yisroel,Private,Staten Island,Richmond,,100,100,0,,0,40.6048855,-74.1432871
357,New York,2017-18,Mesivta Meor Hatorah,Private,Brooklyn,Kings,,100,100,0,,0,40.6441206,-73.9903447
358,New York,2017-18,Mesivta Sha'Arei Pruzdor,Private,Woodmere,Nassau,,100,100,0,,0,40.58536,-73.6578979
359,New York,2017-18,Mesivta Shaarei Chaim,Private,Far Rockaway,Queens,,100,100,0,,0,40.6022152,-73.7451267
360,New York,2017-18,Mesivta Sholom Schachna,Private,Brooklyn,Kings,,100,100,0,,0,40.6272725,-73.9755189
361,New York,2017-18,Mesivta Yam Hatorah,Private,Far Rockaway,Queens,,100,100,0,,0,40.6046,-73.765811
362,New York,2017-18,Mesivta Yesodei Yeshuran,Private,Kew Garden,Queens,,100,97.9,0,,0,40.7279875,-73.8231924
363,New York,2017-18,Mesivta Ziev Hatorah,Private,Monsey,Rockland,,100,92.9,0,,7.14,41.122668,-74.07773
364,New York,2017-18,Metropolitan Montessori,Private,New York,New York,,100,100,0,,0,40.78875,-73.979071
365,New York,2017-18,Midrash L' Man Achai - Administrative Office,Private,Brooklyn,Queens,,100,100,0,,0,40.6374996,-73.9891322
366,New York,2017-18,Milestone,Private,Mt Vernon,Westchester,,100,100,0,,0,40.9264896,-73.8388217
367,New York,2017-18,Millennial Kingdom Family,Private,Hyde Park,Dutchess,,100,100,0,,0,41.77962,-73.938801
368,New York,2017-18,Minerva Central,Public,Olmstedville,Essex,,100,98,0,,0,43.769629,-73.936822
369,New York,2017-18,Miss Francine Day School Ii,Private,Bronx,Bronx,,100,100,0,,0,40.85516,-73.902031
370,New York,2017-18,Miss Shelleys Upward Prep,Private,Roosevelt,Nassau,,100,100,0,,0,40.67389,-73.587981
371,New York,2017-18,Mission Church Academy And Preschool,Private,Holmes,Putnam,,100,100,0,,0,41.51681,-73.689071
372,New York,2017-18,Mohawk Country Home,Private,White Plains,Westchester,,100,80.6,0,,0,41.04693,-73.784316
373,New York,2017-18,Mona Prep Day Care Inc,Private,Rosedale,Queens,,100,100,0,,0,40.6666645,-73.7361685
374,New York,2017-18,Monroe #1 Boces/Alternative Learning Academy/Start,BOCES,Fairport,Monroe,,100,100,0,,0,43.1057108,-77.4598649
375,New York,2017-18,Monroe 2 Orleans Boces,BOCES,Spencerport,Monroe,,100,99.7,0.27,,0,43.194486,-77.790313
376,New York,2017-18,Montebello Road,Public,Suffern,Rockland,,100,99.5,0,,0,41.122071,-74.123635
377,New York,2017-18,Montessori At Lemoyne,Public,Syracuse,Onondaga,,100,100,0,,0,43.0823115,-76.1487262
378,New York,2017-18,Montessori Children's School Inc,Private,North Massapequa,Nassau,,100,100,0,,0,40.691469,-73.473764
379,New York,2017-18,Montessori Progressive Learning Center,Private,Saint Albans,Queens,,100,100,0,,0,40.693399,-73.756723
380,New York,2017-18,Montessori School Of Ny,Private,New York,New York,,100,100,0,,0,40.75747,-73.964361
381,New York,2017-18,Montessorri Family School-Manhtn,Private,New York,New York,,100,96.9,0,,0,40.7526477,-73.9684315
382,New York,2017-18,Moreau Elementary,Public,South Glens Falls,Saratoga,,100,100,0,,0,43.2741,-73.631558
383,New York,2017-18,Morris Central,Public,Morris,Otsego,,100,99.7,0,,0,42.546812,-75.250572
384,New York,2017-18,Most Holy Redeemer Academy,Private,Flushing,Queens,,100,99.5,0,,0,40.7588548,-73.8272667
385,New York,2017-18,Most Precious Blood,Private,Walden,Orange,,100,97.8,0,,0,41.56885,-74.187161
386,New York,2017-18,Mother Teresa Academy,Private,Clifton Park,Saratoga,,100,100,0,,0,42.8410538,-73.747071
387,New York,2017-18,Mount Academy (The),Private,Esopus,Ulster,,100,98.5,0,,0,41.8386823,-73.9602362
388,New York,2017-18,Mount Mercy Academy,Private,Buffalo,Erie,,100,100,0,,0,42.84537,-78.812101
389,New York,2017-18,Mount Moriah Christian Academy,Private,Brooklyn,Kings,,100,100,0,,0,40.66917,-73.9301542
390,New York,2017-18,Mount,Private,Esopus,Ulster,,100,100,0,,0,41.8386823,-73.9602362
391,New York,2017-18,Mount Tom Day,Private,New Rochelle,Westchester,,100,100,0,,0,40.89372,-73.788911
392,New York,2017-18,Mt Carmel-Holy Rosary Consol,Private,New York,New York,,100,99.6,0,,0,40.7973939,-73.9317086
393,New York,2017-18,Mt Pleasant Christian Academy,Private,Brooklyn,Kings,,100,100,0,,0,40.68586,-73.944691
394,New York,2017-18,Mt Pleasant Cottage Mid/Elem,Public,Pleasantville,Westchester,,100,97.6,0,,0,41.1288683,-73.7776008
395,New York,2017-18,Muslim Center Elementary,Private,Flushing,Queens,,100,96.6,0,,0,40.750804,-73.8204643
396,New York,2017-18,Mynderse Academy,Public,Seneca Falls,Seneca,,100,99,0,,0,42.921879,-76.797958
397,New York,2017-18,N A Walbran Elementary,Public,Oriskany,Oneida,,100,100,0,,0,43.150023,-75.32503
398,New York,2017-18,Nathan T Hall,Public,Newark Valley,Tioga,,100,100,0,,0,42.231407,-76.186505
399,New York,2017-18,Nativity-Our Blessed Lady Sch,Private,Bronx,Bronx,,100,100,0,,0,40.888844,-73.8314847
400,New York,2017-18,Nazareth Elementary,Private,Rochester,Monroe,,100,100,0,,0,43.1922972,-77.6333191
401,New York,2017-18,New Beginnings Montessori,Private,Middletown,Orange,,100,100,0,,0,41.4501432,-74.4091854
402,New York,2017-18,New Covenant Learning Center,Private,Beacon,Dutchess,,100,100,0,,0,41.502916,-73.970151
403,New York,2017-18,New Grace Center,Private,Brooklyn,Kings,,100,100,0,,0,40.6648278,-73.8928762
404,New York,2017-18,New Life Christian,Private,Olean,Cattaraugus,,100,100,0,,0,42.091848,-78.434835
405,New York,2017-18,New Suffolk,Public,New Suffolk,Suffolk,,100,92.9,0,,0,40.99251,-72.47517
406,New York,2017-18,New York School For The Deaf,Private,White Plains,Westchester,,100,100,0,,0,41.052367,-73.797787
407,New York,2017-18,Newcomb Central,Public,Newcomb,Essex,,100,100,0,,0,43.971286,-74.151052
408,New York,2017-18,Niagara Charter,Private,Niagara Falls,Niagara,,100,100,0,,0,43.122992,-78.938611
409,New York,2017-18,Ninth Grade Academy (New Name: Carlton O. Webster Building),Public,Henrietta,Monroe,,100,100,0,,0,43.0608279,-77.5958014
410,New York,2017-18,Nora Cronin Presentation Academy,Private,Newburgh,Orange,,100,100,0,,0,41.49067,-74.013761
411,New York,2017-18,Norman Howard,Private,Rochester,Monroe,,100,98.2,0.91,,0.91,43.078592,-77.583591
412,New York,2017-18,North Warren Central,Public,Chestertown,Warren,,100,100,0,,0,43.661979,-73.785399
413,New York,2017-18,Northeastern Academy,Private,New York,New York,,100,99,0,,0,40.87041,-73.917511
414,New York,2017-18,Northern Adirondack Ms/Hs,Public,Ellenburg Depot,Clinton,,100,100,0,,0,44.8941669,-73.843199
415,New York,2017-18,Northside Center For Child Development Day,Private,New York,New York,,100,100,0,,0,40.7964299,-73.947782
416,New York,2017-18,Northside Christian Academy,Private,Rochester,Monroe,,100,100,0,,0,43.17591,-77.598731
417,New York,2017-18,Northwood,Private,Lake Placid,Essex,,100,93.5,0,,0,44.29306,-73.971331
418,New York,2017-18,Notre Dame Academy-Elem,Private,Staten Island,Richmond,,100,100,0,,0,40.6287646,-74.0894123
419,New York,2017-18,Notre Dame,Private,New York,New York,,100,100,0,,0,40.7398359,-74.00433
420,New York,2017-18,Nys School For The Blind,Private,Batavia,Genesee,,100,92.3,2.56,,2.56,43.006559,-78.1849189
421,New York,2017-18,Oak Hill,Private,Scotia,Saratoga,,100,100,0,,0,42.89014,-73.929601
422,New York,2017-18,Ohel Elozer,Private,Brooklyn,Kings,,100,94.2,0,,0,40.6919292,-73.9604582
423,New York,2017-18,Ohr Torah,Private,Brooklyn,Kings,,100,76.9,0,,0,40.6349621,-73.9882829
