index,state,year,name,type,city,county,enroll,mmr,overall,xmed,xper,xrel,lat,lng
3043,California,2018-19,Ronald Reagan Elementary,Public,Wildomar,Riverside,93,98,98,2,,,33.605959,-117.241998
3044,California,2018-19,Rooftop Elementary,Public,San Francisco,San Francisco,65,98,94,0,,,37.754918,-122.443538
3045,California,2018-19,Roosevelt Elementary,Public,Long Beach,Los Angeles,199,98,97,0,,,33.786711,-118.186236
3046,California,2018-19,Roosevelt Elementary,Public,Pomona,Los Angeles,112,98,96,0,,,34.064926,-117.762219
3047,California,2018-19,Roosevelt Elementary,Public,Fresno,Fresno,83,98,95,0,,,36.773717,-119.924602
3048,California,2018-19,Roosevelt Elementary,Public,Bakersfield,Kern,95,98,98,2,,,35.356501,-119.028345
3049,California,2018-19,Roosevelt Elementary,Public,Compton,Los Angeles,97,98,98,2,,,33.900834,-118.203236
3050,California,2018-19,Roosevelt Elementary,Public,San Gabriel,Los Angeles,74,98,98,2,,,34.097326,-118.084339
3051,California,2018-19,Roosevelt Elementary,Public,Salinas,Monterey,66,98,98,2,,,36.675409,-121.661307
3052,California,2018-19,Roosevelt Elementary,Public,Santa Barbara,Santa Barbara,98,98,96,3,,,34.436475,-119.710208
3053,California,2018-19,Roosevelt Elementary,Public,Lindsay,Tulare,54,98,98,2,,,36.218154,-119.095019
3054,California,2018-19,Rorimer Elementary,Public,La Puente,Los Angeles,62,98,98,2,,,34.005727,-117.894165
3055,California,2018-19,Rosa Parks Elementary,Public,Corona,Riverside,230,98,97,2,,,33.964816,-117.58553
3056,California,2018-19,Rosa Parks Environmental Science,Public,Berkeley,Alameda,69,98,97,0,,,37.8654198,-122.2946254
3057,California,2018-19,Rosa Parks Learning Center,Public,North Hills,Los Angeles,97,98,98,2,,,34.230968,-118.461339
3058,California,2018-19,Roscomare Road Elementary,Public,Los Angeles,Los Angeles,108,98,95,1,,,34.119509,-118.464605
3059,California,2018-19,Rose Avenue Elementary,Public,Modesto,Stanislaus,72,98,98,2,,,37.659214,-120.965856
3060,California,2018-19,Rose Avenue Elementary,Public,Oxnard,Ventura,93,98,98,2,,,34.201011,-119.155393
3061,California,2018-19,Rose Ferrero Elementary,Public,Soledad,Monterey,95,98,98,2,,,36.441586,-121.324726
3062,California,2018-19,Rosebank Elementary,Public,Chula Vista,San Diego,84,98,98,2,,,32.649488,-117.072563
3063,California,2018-19,Rosecrans Elementary,Public,Compton,Los Angeles,80,98,98,2,,,33.90413,-118.22834
3064,California,2018-19,Rosedale Elementary,Public,Chico,Butte,98,98,97,2,,,39.723567,-121.852029
3065,California,2018-19,Rosedalenorth Elementary,Public,Bakersfield,Kern,80,98,98,2,,,35.391654,-119.129578
3066,California,2018-19,Roseland Creek Elementary,Public,Santa Rosa,Sonoma,70,98,98,2,,,38.422778,-122.735466
3067,California,2018-19,Roseland Elementary,Public,Santa Rosa,Sonoma,76,98,97,0,,,38.428732,-122.730273
3068,California,2018-19,Rosemary,Public,Campbell,Santa Clara,96,98,97,1,,,37.3362374,-121.998538
3069,California,2018-19,Rosemary Kennedy Elementary,Public,Riverside,Riverside,74,98,98,2,,,33.945448,-117.490166
3070,California,2018-19,Roses In Concrete,Public,Oakland,Alameda,52,98,96,0,,,37.786756,-122.187984
3071,California,2018-19,Rosewood Park,Public,City Of Commerce,Los Angeles,94,98,98,2,,,34.003936,-118.15422
3072,California,2018-19,Rosita Elementary,Public,Santa Ana,Orange,84,98,98,2,,,33.751778,-117.932743
3073,California,2018-19,Rowell Elementary,Public,Fresno,Fresno,117,98,97,0,,,36.746253,-119.766503
3074,California,2018-19,Rowland Elementary,Public,Rowland Heights,Los Angeles,57,98,98,2,,,33.983146,-117.906959
3075,California,2018-19,Roy Cloud Elementary,Public,Redwood City,San Mateo,86,98,98,2,,,37.459803,-122.256255
3076,California,2018-19,Royal Oaks Steam Academy K8,Public,Bradbury,Los Angeles,50,98,98,2,,,34.1446546,-117.952462
3077,California,2018-19,Ruby Bridges Elementary,Public,Alameda,Alameda,94,98,98,2,,,37.782547,-122.285119
3078,California,2018-19,Ruskin Elementary,Public,San Jose,Santa Clara,90,98,98,2,,,37.400049,-121.856589
3079,California,2018-19,Russell Elementary,Public,Los Angeles,Los Angeles,200,98,97,0,,,33.96105,-118.251888
3080,California,2018-19,Russo/Mcentee Academy,Public,San Jose,Santa Clara,86,98,98,2,,,37.369056,-121.836896
3081,California,2018-19,Ruth Grimes Elementary,Public,Bloomington,San Bernardino,89,98,98,2,,,34.072009,-117.386991
3082,California,2018-19,S Ben Benavidez Elementary,Public,Parlier,Fresno,77,98,98,2,,,36.607524,-119.539578
3083,California,2018-19,S. A. Moffett Elementary,Public,Huntington Beach,Orange,82,98,98,2,,,33.668032,-117.974438
3084,California,2018-19,Saint Bonaventure,Private,Huntington Beach,Orange,50,98,98,2,,,33.723547,-118.0235033
3085,California,2018-19,Saint Francis Xavier,Private,Burbank,Los Angeles,56,98,98,2,,,34.0460701,-118.2359682
3086,California,2018-19,Saint Helena Primary,Public,St. Helena,Napa,90,98,97,1,,,38.493727,-122.46729
3087,California,2018-19,Sakamoto Elementary,Public,San Jose,Santa Clara,68,98,98,2,,,37.231167,-121.838285
3088,California,2018-19,Sally Ride Elementary: A Smart Academy,Public,Los Angeles,Los Angeles,92,98,98,2,,,34.002024,-118.257073
3089,California,2018-19,Sam V. Curtis Elementary,Public,Rialto,San Bernardino,92,98,90,0,,,34.093401,-117.37813
3090,California,2018-19,Samuel Vaughn Elementary,Public,Ceres,Stanislaus,112,98,96,0,,,37.601547,-120.927654
3091,California,2018-19,San Altos Elementary,Public,Lemon Grove,San Diego,70,98,98,2,,,32.723845,-117.047116
3092,California,2018-19,San Antonio Elementary,Public,Huntington Park,Los Angeles,75,98,98,2,,,33.983533,-118.211574
3093,California,2018-19,San Antonio Elementary,Public,Pomona,Los Angeles,81,98,98,2,,,34.067169,-117.736081
3094,California,2018-19,San Antonio Elementary,Public,San Jose,Santa Clara,79,98,98,2,,,37.350628,-121.852092
3095,California,2018-19,San Cayetano Elementary,Public,Fillmore,Ventura,82,98,98,2,,,34.404071,-118.909092
3096,California,2018-19,San Jacinto Elementary,Public,San Jacinto,Riverside,90,98,98,2,,,33.787291,-116.963832
3097,California,2018-19,San Joaquin Elementary,Public,San Joaquin,Fresno,66,98,98,2,,,36.609184,-120.187078
3098,California,2018-19,San Joaquin Elementary,Public,Stockton,San Joaquin,95,98,98,2,,,37.927917,-121.310601
3099,California,2018-19,San Jose Elementary,Public,Pomona,Los Angeles,97,98,96,0,,,34.081785,-117.750349
3100,California,2018-19,San Lauren Elementary,Public,Bakersfield,Kern,74,98,97,0,,,35.408082,-119.061362
3101,California,2018-19,San Luis Rey Elementary,Public,Oceanside,San Diego,54,98,98,2,,,33.220133,-117.334849
3102,California,2018-19,San Marino Elementary,Public,Buena Park,Orange,79,98,96,1,,,33.837354,-118.024862
3103,California,2018-19,San Martin Gwinn Environmental Science Academy,Public,San Martin,Santa Clara,73,98,97,1,,,37.088851,-121.609536
3104,California,2018-19,San Mateo Park Elementary,Public,San Mateo,San Mateo,69,98,98,2,,,37.569194,-122.342654
3105,California,2018-19,San Miguel Elementary,Public,Lemon Grove,San Diego,74,98,98,2,,,32.734663,-117.045901
3106,California,2018-19,San Miguel Elementary,Public,Sunnyvale,Santa Clara,92,98,98,2,,,37.391417,-122.008474
3107,California,2018-19,San Miguel Elementary,Public,Santa Rosa,Sonoma,81,98,98,2,,,38.514153,-122.759531
3108,California,2018-19,San Pascual Elementary Science Technology Engineering Arts And Mathematics Steam Magnet,Public,Los Angeles,Los Angeles,62,98,95,2,,,34.1188134,-118.1721505
3109,California,2018-19,San Pasqual Union Elementary,Public,Escondido,San Diego,82,98,98,2,,,33.110556,-117.011759
3110,California,2018-19,San Pedro Elementary,Public,San Rafael,Marin,104,98,94,0,,,37.974406,-122.489916
3111,California,2018-19,San Ramon Elementary,Public,Novato,Marin,95,98,98,2,,,38.119665,-122.605086
3112,California,2018-19,San Vicente Elementary,Public,Soledad,Monterey,73,98,98,2,,,36.427608,-121.31662
3113,California,2018-19,Sanger Academy Charter,Public,Sanger,Fresno,75,98,98,2,,,36.702421,-119.568502
3114,California,2018-19,Santa Clarita Elementary,Public,Saugus,Los Angeles,68,98,96,0,,,34.443629,-118.535152
3115,California,2018-19,Santa Rita Elementary,Public,Salinas,Monterey,129,98,98,1,,,36.724614,-121.652107
3116,California,2018-19,Santa Rita Elementary,Public,Los Altos,Santa Clara,77,98,98,2,,,37.39386,-122.12187
3117,California,2018-19,Santa Rosa Frenchamerican Charter Srfacs,Public,Santa Rosa,Sonoma,90,98,91,3,,,38.441387,-122.697277
3118,California,2018-19,Santa Rosa Technology Magnet,Public,Camarillo,Ventura,58,98,95,0,,,34.243718,-118.879149
3119,California,2018-19,Santa Teresa Elementary,Public,San Jose,Santa Clara,85,98,98,2,,,37.234865,-121.795105
3120,California,2018-19,Santiago Hills Elementary,Public,Irvine,Orange,84,98,96,1,,,33.718506,-117.758933
3121,California,2018-19,Saratoga Elementary,Public,Saratoga,Santa Clara,53,98,98,2,,,37.255593,-122.033794
3122,California,2018-19,Sartorette Charter,Public,San Jose,Santa Clara,67,98,98,2,,,37.260822,-121.910574
3123,California,2018-19,Savannah Elementary,Public,Rosemead,Los Angeles,91,98,98,2,,,34.076078,-118.064016
3124,California,2018-19,Scandia Elementary,Public,Travis Afb,Solano,71,98,98,2,,,38.275645,-121.945262
3125,California,2018-19,Schendel Elementary,Public,Delhi,Merced,52,98,98,2,,,37.428617,-120.779668
3126,California,2018-19,Schmitt Elementary,Public,Westminster,Orange,57,98,98,2,,,33.765478,-118.004735
3127,California,2018-19,Scholarship Prep Charter,Public,Santa Ana,Orange,81,98,98,2,,,33.75926,-117.878151
3128,California,2018-19,School Of The Madeleine,Private,San Diego,San Diego,57,98,96,0,,,32.77987,-117.198721
3129,California,2018-19,Schroeder Elementary,Public,Huntington Beach,Orange,148,98,96,0,,,33.741938,-118.018787
3130,California,2018-19,Scott Avenue Elementary,Public,Whittier,Los Angeles,82,98,98,2,,,33.92685,-118.001048
3131,California,2018-19,Scott Lane Elementary,Public,Santa Clara,Santa Clara,72,98,98,2,,,37.357878,-121.958877
3132,California,2018-19,Sebastian Questa Elementary,Public,Mountain House,San Joaquin,96,98,98,2,,,37.788578,-121.551636
3133,California,2018-19,Second Street Elementary,Public,Los Angeles,Los Angeles,54,98,96,0,,,34.044731,-118.216772
3134,California,2018-19,Seeley Elementary,Public,Seeley,Imperial,51,98,98,2,,,32.79537,-115.6918
3135,California,2018-19,Sellers Elementary,Public,Glendora,Los Angeles,86,98,98,2,,,34.143955,-117.845426
3136,California,2018-19,Selma Olinder Elementary,Public,San Jose,Santa Clara,63,98,98,2,,,37.337226,-121.866024
3137,California,2018-19,Seneca Elementary,Public,Moreno Valley,Riverside,91,98,98,2,,,33.951774,-117.295583
3138,California,2018-19,Sequoia Elementary,Public,Pleasant Hill,Contra Costa,96,98,98,2,,,37.944112,-122.06905
3139,California,2018-19,Sequoia Elementary,Public,Westminster,Orange,97,98,98,2,,,33.767617,-118.027442
3140,California,2018-19,Sequoia Elementary,Public,Manteca,San Joaquin,96,98,98,2,,,37.79085,-121.224877
3141,California,2018-19,Sequoia Elementary,Public,Santa Rosa,Sonoma,60,98,98,2,,,38.47024,-122.652367
3142,California,2018-19,Serra Junipero Elementary,Public,San Francisco,San Francisco,60,98,98,2,,,37.737067,-122.421562
3143,California,2018-19,Serrano Elementary,Public,Villa Park,Orange,73,98,97,0,,,33.821821,-117.823165
3144,California,2018-19,Seventh Street Elementary,Public,San Pedro,Los Angeles,95,98,97,0,,,33.738611,-118.311465
3145,California,2018-19,Shackelford Elementary,Public,Modesto,Stanislaus,94,98,98,2,,,37.612609,-120.992693
3146,California,2018-19,Shadow Hills Elementary,Public,Fontana,San Bernardino,52,98,98,2,,,34.044849,-117.493303
3147,California,2018-19,Shaffer Elementary,Public,Atwater,Merced,89,98,98,2,,,37.34642,-120.597964
3148,California,2018-19,Shannon Elementary,Public,Pinole,Contra Costa,56,98,98,2,,,37.999657,-122.311566
3149,California,2018-19,Shannon Ranch Elementary,Public,Visalia,Tulare,97,98,98,2,,,36.361803,-119.320601
3150,California,2018-19,Shasta Elementary,Public,Chico,Butte,91,98,98,2,,,39.779846,-121.883115
3151,California,2018-19,Shasta Elementary,Public,Manteca,San Joaquin,74,98,98,2,,,37.807342,-121.206583
3152,California,2018-19,Shearer Elementary,Public,Napa,Napa,72,98,98,2,,,38.290315,-122.290332
3153,California,2018-19,Shell Beach Elementary,Public,Pismo Beach,San Luis Obispo,69,98,97,0,,,35.159481,-120.67865
3154,California,2018-19,Sheppard Elementary,Public,Santa Rosa,Sonoma,79,98,98,2,,,38.419989,-122.728628
3155,California,2018-19,Sheridan Way Elementary,Public,Ventura,Ventura,70,98,98,2,,,34.289326,-119.305165
3156,California,2018-19,Sherman Oaks Elementary,Public,San Jose,Santa Clara,82,98,98,2,,,37.309759,-121.925204
3157,California,2018-19,Shirakawa George Sr. Elementary,Public,San Jose,Santa Clara,67,98,98,2,,,37.314909,-121.848874
3158,California,2018-19,Shirley Avenue Elementary,Public,Reseda,Los Angeles,99,98,97,0,,,34.196775,-118.557582
3159,California,2018-19,Shirpser Elementary,Public,El Monte,Los Angeles,97,98,98,2,,,34.079647,-118.049619
3160,California,2018-19,Shoal Creek Elementary,Public,San Diego,San Diego,105,98,96,2,,,32.967245,-117.082015
3161,California,2018-19,Shore Acres Elementary,Public,Bay Point,Contra Costa,71,98,97,0,,,38.035662,-121.970063
3162,California,2018-19,Sierra Avenue Elementary,Public,Oroville,Butte,79,98,97,0,,,39.509178,-121.589101
3163,California,2018-19,Sierra Elementary,Public,Lancaster,Los Angeles,141,98,96,0,,,34.679264,-118.145272
3164,California,2018-19,Sierra Hills Elementary,Public,Meadow Vista,Placer,88,98,98,2,,,38.990461,-121.025769
3165,California,2018-19,Sierra House Elementary,Public,South Lake Tahoe,El Dorado,57,98,96,0,,,38.906989,-119.963515
3166,California,2018-19,Sierra Lakes Elementary,Public,Fontana,San Bernardino,96,98,98,2,,,34.149784,-117.452773
3167,California,2018-19,Sierra Madre Elementary,Public,Sierra Madre,Los Angeles,115,98,94,2,,,34.164773,-118.055877
3168,California,2018-19,Sierra Oaks K8,Public,Sacramento,Sacramento,74,98,98,2,,,38.569639,-121.394688
3169,California,2018-19,Sierra View Elementary,Public,Chico,Butte,82,98,98,2,,,39.750841,-121.812198
3170,California,2018-19,Sierra View Elementary,Public,North Highlands,Sacramento,56,98,98,2,,,38.699043,-121.378876
3171,California,2018-19,Sierra View Elementary,Public,Oakdale,Stanislaus,92,98,98,2,,,37.763756,-120.833478
3172,California,2018-19,Sierra Vista Elementary,Public,La Habra,Orange,99,98,98,2,,,33.938548,-117.92769
3173,California,2018-19,Sierra Vista Elementary,Public,Placentia,Orange,86,98,98,2,,,33.894765,-117.873458
3174,California,2018-19,Sierra Vista Elementary,Public,Perris,Riverside,90,98,98,2,,,33.825933,-117.181476
3175,California,2018-19,Sierra Vista K8,Public,Vacaville,Solano,50,98,98,2,,,38.338136,-121.956635
3176,California,2018-19,Sierraenterprise Elementary,Public,Sacramento,Sacramento,50,98,98,2,,,38.526424,-121.361935
3177,California,2018-19,Silas Bartsch,Public,Reedley,Fresno,74,98,98,2,,,36.599661,-119.424259
3178,California,2018-19,Silva Valley Elementary,Public,El Dorado Hills,El Dorado,88,98,98,2,,,38.675057,-121.06866
3179,California,2018-19,Silver Gate Elementary,Public,San Diego,San Diego,121,98,97,2,,,32.73218,-117.244143
3180,California,2018-19,Silver Oak Elementary,Public,San Jose,Santa Clara,68,98,98,2,,,37.279916,-121.759779
3181,California,2018-19,Silver Spur Elementary,Public,Rancho Palos Verdes,Los Angeles,99,98,97,2,,,33.788478,-118.375508
3182,California,2018-19,Silver Strand Elementary,Public,Coronado,San Diego,64,98,97,0,,,32.643998,-117.144095
3183,California,2018-19,Silverwood Elementary,Public,Concord,Contra Costa,111,98,95,2,,,37.963354,-121.972098
3184,California,2018-19,Simonds Elementary,Public,San Jose,Santa Clara,118,98,96,1,,,37.220377,-121.869246
3185,California,2018-19,Sinsheimer Elementary,Public,San Luis Obispo,San Luis Obispo,51,98,96,2,,,35.268063,-120.64417
3186,California,2018-19,Sky Country Elementary,Public,Jurupa Valley,Riverside,71,98,96,0,,,33.988174,-117.528342
3187,California,2018-19,Skycrest Elementary,Public,Citrus Heights,Sacramento,93,98,94,2,,,38.66869,-121.286187
3188,California,2018-19,Skyline Elementary,Public,Daly City,San Mateo,87,98,98,2,,,37.651717,-122.466006
3189,California,2018-19,Skyline North Elementary,Public,Barstow,San Bernardino,50,98,94,0,,,34.921874,-117.018397
3190,California,2018-19,Sloat Commodore Elementary,Public,San Francisco,San Francisco,64,98,98,2,,,37.731458,-122.470611
3191,California,2018-19,Smiley Elementary,Public,Redlands,San Bernardino,108,98,97,0,,,34.03996,-117.192328
3192,California,2018-19,Snow Elementary,Public,Napa,Napa,51,98,98,2,,,38.278271,-122.304671
3193,California,2018-19,Solana Highlands Elementary,Public,San Diego,San Diego,62,98,98,2,,,32.954929,-117.239943
3194,California,2018-19,Solana Ranch Elementary,Public,San Diego,San Diego,53,98,98,2,,,32.965847,-117.191674
3195,California,2018-19,Soleil Academy Charter,Public,Lynwood,Los Angeles,60,98,98,2,,,33.9159995,-118.2023693
3196,California,2018-19,Solvang Elementary,Public,Solvang,Santa Barbara,50,98,98,2,,,34.597937,-120.142009
3197,California,2018-19,Sonoma Mountain Elementary,Public,Petaluma,Sonoma,82,98,98,2,,,38.267647,-122.629627
3198,California,2018-19,Sonora Elementary,Public,Sonora,Tuolumne,102,98,98,0,,,37.980261,-120.370292
3199,California,2018-19,Sonora Elementary,Public,Costa Mesa,Orange,58,98,97,0,,,33.675815,-117.895931
3200,California,2018-19,South Tamarind Elementary,Public,Fontana,San Bernardino,112,98,97,1,,,34.098254,-117.42179
3201,California,2018-19,Southgate Elementary,Public,Hayward,Alameda,112,98,96,0,,,37.6383,-122.094533
3202,California,2018-19,Spreckels Elementary,Public,San Diego,San Diego,135,98,96,2,,,32.849829,-117.213015
3203,California,2018-19,Spring Creek Matanzas Charter,Public,Santa Rosa,Sonoma,85,98,94,1,,,38.437333,-122.670418
3204,California,2018-19,Spring Grove Elementary,Public,Hollister,San Benito,78,98,98,2,,,36.91462,-121.359571
3205,California,2018-19,Spring Lake Elementary,Public,Woodland,Yolo,75,98,98,2,,,38.6430829,-121.7357458
3206,California,2018-19,Spring Valley Elementary,Public,Millbrae,San Mateo,74,98,98,2,,,37.591206,-122.39121
3207,California,2018-19,Springbrook Elementary,Public,Irvine,Orange,125,98,94,2,,,33.66951,-117.798407
3208,California,2018-19,Springer Elementary,Public,Mountain View,Santa Clara,60,98,98,2,,,37.37168,-122.095105
3209,California,2018-19,Springhill Elementary,Public,Lafayette,Contra Costa,63,98,98,2,,,37.907732,-122.101874
3210,California,2018-19,Spruce Elementary,Public,South San Francisco,San Mateo,75,98,98,2,,,37.659102,-122.416241
3211,California,2018-19,St. Anthony,Private,Fresno,Fresno,73,98,98,2,,,36.8225517,-119.7989147
