index,state,year,name,type,city,enroll,mmr,lat,lng
1044,Pennsylvania,2017,Kelly Elementary,,Lewisburg,159,96.9,40.9888467,-76.8981571
1045,Pennsylvania,2017,Kerr Elementary,,Pittsburgh,64,96.9,40.5129629,-79.9186799
1046,Pennsylvania,2017,Maplewood Elementary,,Townville,64,96.9,41.684838,-79.8938013
1047,Pennsylvania,2017,Northern Bedford Co Elementary,,Loysburg,65,96.9,40.1778536,-78.3805178
1048,Pennsylvania,2017,Pittsburgh Fulton K-5,,Pittsburgh,64,96.9,40.4749256,-79.9219774
1049,Pennsylvania,2017,Renovo Elementary,,Renovo,32,96.9,41.3368952,-77.7088506
1050,Pennsylvania,2017,Robison Elementary,,Erie,64,96.9,42.047056,-80.067662
1051,Pennsylvania,2017,Rowan Elementary,,Cranberry Twp,97,96.9,40.7048748,-80.095482
1052,Pennsylvania,2017,South Elementary,,Trappe,96,96.9,40.2004567,-75.4654236
1053,Pennsylvania,2017,South Lebanon Elementary,,Lebanon,97,96.9,40.3166054,-76.3661367
1054,Pennsylvania,2017,Spring Grove Elementary,,Spring Grove,129,96.9,39.8869817,-76.8757099
1055,Pennsylvania,2017,Tracy Elementary,,Erie,65,96.9,42.1090152,-80.143209
1056,Pennsylvania,2017,Abington Friends,,Jenkintown,31,96.8,40.0945616,-75.1213353
1057,Pennsylvania,2017,Belle Valley Elementary,,Erie,94,96.8,42.0983464,-80.026274
1058,Pennsylvania,2017,Fairview Elementary,,Fairview,126,96.8,42.0237672,-80.2484426
1059,Pennsylvania,2017,Five Points Elementary,,Bangor,93,96.8,40.877919,-75.151543
1060,Pennsylvania,2017,Greenock Elementary,,McKeesport,63,96.8,40.3118808,-79.8028997
1061,Pennsylvania,2017,Hamilton Heights Elementary,,Chambersburg,95,96.8,39.9538342,-77.6859121
1062,Pennsylvania,2017,Hillcrest Elementary,,Holland,62,96.8,40.1937424,-74.9679424
1063,Pennsylvania,2017,Juniata Elementary,,DuBois,62,96.8,41.1311946,-78.7585735
1064,Pennsylvania,2017,Lincoln Elementary,,Emmaus,62,96.8,40.5399718,-75.4950519
1065,Pennsylvania,2017,Marshall Elementary,,Uniontown,63,96.8,39.9247581,-79.6828352
1066,Pennsylvania,2017,Middlesex Elementary,,Carlisle,63,96.8,40.2557073,-77.14224
1067,Pennsylvania,2017,New Bloomfield Elementary,,New Bloomfield,62,96.8,40.4179561,-77.1965911
1068,Pennsylvania,2017,Our Lady Of Calvary,,Philadelphia,94,96.8,40.0793642,-74.9789414
1069,Pennsylvania,2017,Paxtonia Elementary,,Harrisburg,95,96.8,40.3201433,-76.7832043
1070,Pennsylvania,2017,Propel Cs-Braddock Hills,,Pittsburgh,62,96.8,40.4149713,-79.8555563
1071,Pennsylvania,2017,Sandycreek Elementary,,Franklin,63,96.8,41.3707143,-79.8466924
1072,Pennsylvania,2017,School Lane Cs,,Bensalem,125,96.8,40.0799397,-74.9474551
1073,Pennsylvania,2017,St Isidore,,Quakertown,31,96.8,40.442044,-75.341802
1074,Pennsylvania,2017,Trafford Elementary,,Trafford,31,96.8,40.3790619,-79.7635356
1075,Pennsylvania,2017,Trinity West Elementary,,Washington,62,96.8,40.1561175,-80.2632328
1076,Pennsylvania,2017,Allen Ethan,,Philadelphia,90,96.7,40.0296643,-75.0614797
1077,Pennsylvania,2017,Baden Academy Cs,,Baden,90,96.7,40.6495654,-80.2324389
1078,Pennsylvania,2017,Corl Street Elementary,,State College,30,96.7,40.7828513,-77.8725995
1079,Pennsylvania,2017,Grace S Beck,,Sunbury,60,96.7,40.8615092,-76.7867839
1080,Pennsylvania,2017,Haverford,,Haverford,30,96.7,40.0138543,-75.3054159
1081,Pennsylvania,2017,Hempfield Elementary,,Greenville,92,96.7,41.393093,-80.3648293
1082,Pennsylvania,2017,Jackson Elementary,,Johnstown,30,96.7,40.4417705,-78.8433523
1083,Pennsylvania,2017,Kiski Area East Primary,,Vandergrift,91,96.7,40.5987362,-79.5667365
1084,Pennsylvania,2017,Logan Elementary,,North Versailles,150,96.7,40.363763,-79.7901499
1085,Pennsylvania,2017,Marshall Elementary,,Wexford,121,96.7,40.6435818,-80.0912957
1086,Pennsylvania,2017,Mcknight Elementary,,Pittsburgh,120,96.7,40.570787,-80.028183
1087,Pennsylvania,2017,Mount Carmel Area Elementary,,Mount Carmel,122,96.7,40.7910432,-76.4244574
1088,Pennsylvania,2017,R&R Perelman Jewish D S-Stern,,Wynnewood,30,96.7,39.9824224,-75.2699117
1089,Pennsylvania,2017,Rheems Elementary,,Rheems,91,96.7,40.128088,-76.571302
1090,Pennsylvania,2017,Ringing Rocks Elementary,,Pottstown,150,96.7,40.2663652,-75.6193063
1091,Pennsylvania,2017,Rochester Area Elementary,,Rochester,60,96.7,40.7079478,-80.2788288
1092,Pennsylvania,2017,Roosevelt Elementary,,Allentown,121,96.7,40.5896552,-75.4562124
1093,Pennsylvania,2017,Salford Hills Elementary,,Harleysville,61,96.7,40.3102566,-75.4375469
1094,Pennsylvania,2017,Shade Gap Elementary,,Shade Gap,30,96.7,40.1841776,-77.8604134
1095,Pennsylvania,2017,Shenango Elementary,,New Castle,90,96.7,40.9694341,-80.3159138
1096,Pennsylvania,2017,St Francis Xavier,,Philadelphia,30,96.7,39.9665773,-75.1768904
1097,Pennsylvania,2017,St Katherine Of Siena,,Philadelphia,60,96.7,40.0601897,-74.9930654
1098,Pennsylvania,2017,Tilden Elementarycenter,,Hamburg,90,96.7,40.5495811,-76.0002906
1099,Pennsylvania,2017,Universal Institute Cs,,Philadelphia,61,96.7,39.9408349,-75.16775
1100,Pennsylvania,2017,West Berwick Elementary,,Berwick,92,96.7,41.0534719,-76.2490879
1101,Pennsylvania,2017,Woodland Hills Academy,,Turtle Creek,61,96.7,40.4054616,-79.8238633
1102,Pennsylvania,2017,Young Scholars Of Central Pa Cs,,State College,60,96.7,40.7761434,-77.8748066
1103,Pennsylvania,2017,Adamstown Elementary,,Adamstown,58,96.6,40.2403532,-76.0628978
1104,Pennsylvania,2017,Bon Air Elementary,,Lower Burrell,118,96.6,40.5841201,-79.7064315
1105,Pennsylvania,2017,Boothwyn Elementary,,Boothwyn,58,96.6,39.8247525,-75.4420907
1106,Pennsylvania,2017,Butler Elementary,,Chalfont,89,96.6,40.2695453,-75.2113247
1107,Pennsylvania,2017,Catharine Joseph,,Philadelphia,88,96.6,39.9280146,-75.2395017
1108,Pennsylvania,2017,Cetronia,,Allentown,87,96.6,40.5855874,-75.5334663
1109,Pennsylvania,2017,Chambers Hill Elementary,,Harrisburg,29,96.6,40.2554743,-76.7776629
1110,Pennsylvania,2017,Cheston Elementary,,Easton,88,96.6,40.6762598,-75.2183957
1111,Pennsylvania,2017,Clearfield Area Elementary,,Clearfield,148,96.6,41.03724,-78.437218
1112,Pennsylvania,2017,Comly Watson,,Philadelphia,89,96.6,40.1211258,-75.0089051
1113,Pennsylvania,2017,Conrad Weiser East Elementary,,Wernersville,89,96.6,40.3243733,-76.0790513
1114,Pennsylvania,2017,Dana Elementary Center,,Forty Fort,89,96.6,41.2839586,-75.8767132
1115,Pennsylvania,2017,Donegan Elementary,,Bethlehem,87,96.6,40.6106723,-75.3601974
1116,Pennsylvania,2017,Harry S Truman Elementary,,Allentown,58,96.6,40.5884357,-75.429003
1117,Pennsylvania,2017,Harry W Lockley Early Learning Center,,New Castle,265,96.6,41.001501,-80.328193
1118,Pennsylvania,2017,Hatfield Elementary,,Uniontown,58,96.6,39.8798224,-79.7277582
1119,Pennsylvania,2017,Jenks Abram,,Philadelphia,58,96.6,39.9188475,-75.1682185
1120,Pennsylvania,2017,Keystone Elementary,,Knox,59,96.6,41.2301442,-79.5334351
1121,Pennsylvania,2017,North Side Elementary,,Harrisburg,89,96.6,40.3067274,-76.8162672
1122,Pennsylvania,2017,Northwestern Elementary,,Albion,58,96.6,41.8879463,-80.3508255
1123,Pennsylvania,2017,Scotland Elementary,,Chambersburg,89,96.6,39.9686715,-77.5836677
1124,Pennsylvania,2017,Snyder Elementary,,Sayre,89,96.6,41.9895743,-76.5308765
1125,Pennsylvania,2017,Solomon/Plains Elementary,,Plains,87,96.6,41.2715784,-75.8499084
1126,Pennsylvania,2017,South Side Elementary,,Hookstown,58,96.6,40.5682309,-80.4378676
1127,Pennsylvania,2017,Wyomissing Hills Elementary Center,,Wyomissing,147,96.6,40.3347399,-75.9787726
1128,Pennsylvania,2017,York Township Elementary,,York,87,96.6,39.912856,-76.6837916
1129,Pennsylvania,2017,Ancillae Assumpta Academy,,Wyncote,57,96.5,40.0909195,-75.1568526
1130,Pennsylvania,2017,Bermudian Springs Elementary,,York Springs,141,96.5,39.9807246,-77.0829148
1131,Pennsylvania,2017,Clear Run Elementary Center,,Tobyhanna,259,96.5,41.1538008,-75.3845118
1132,Pennsylvania,2017,East Pennsboro Elementary,,Enola,114,96.5,40.2983092,-76.9451783
1133,Pennsylvania,2017,Girard Stephen,,Philadelphia,86,96.5,39.9245552,-75.1769469
1134,Pennsylvania,2017,Greenberg Joseph,,Philadelphia,85,96.5,40.0956743,-75.0573809
1135,Pennsylvania,2017,Kelly John B,,Philadelphia,143,96.5,40.0249608,-75.1723224
1136,Pennsylvania,2017,Latrobe Elementary,,Latrobe,85,96.5,40.3078396,-79.3754984
1137,Pennsylvania,2017,Lewistown Elementary,,Lewistown,143,96.5,40.5948595,-77.5600983
1138,Pennsylvania,2017,Perry Elementary,,Shoemakersville,57,96.5,40.4990225,-75.9669728
1139,Pennsylvania,2017,Pittston Area Pri Ctr,,Pittston,230,96.5,41.3246433,-75.7648516
1140,Pennsylvania,2017,Reamstown Elementary,,Reamstown,57,96.5,40.2080491,-76.1259413
1141,Pennsylvania,2017,Redbank Valley Primary,,New Bethlehem,86,96.5,41.0058305,-79.3298423
1142,Pennsylvania,2017,Shannock Valley Elementary,,Rural Valley,57,96.5,40.8006127,-79.3176895
1143,Pennsylvania,2017,Simmons Elementary,,Horsham,114,96.5,40.1988066,-75.1704073
1144,Pennsylvania,2017,Tri-Community Elementary,,Steelton,57,96.5,40.2333925,-76.8207856
1145,Pennsylvania,2017,Wyncote Elementary,,Wyncote,86,96.5,40.0894451,-75.1534527
1146,Pennsylvania,2017,Anderson Add B,,Philadelphia,55,96.4,39.9467338,-75.2454354
1147,Pennsylvania,2017,Bala House,,Bala Cynwyd,28,96.4,40.0029983,-75.226719
1148,Pennsylvania,2017,Connoquenessing Valley Elementary,,Zelienople,137,96.4,40.7931025,-80.1264298
1149,Pennsylvania,2017,Early Childhood Edu Ctr,,Minersville,84,96.4,40.6789913,-76.2734326
1150,Pennsylvania,2017,Elderton Elementary,,Elderton,28,96.4,40.6921813,-79.340354
1151,Pennsylvania,2017,Fairview Elementary,,New Cumberland,28,96.4,40.1995338,-76.8856042
1152,Pennsylvania,2017,Fritz Elementary,,Lancaster,83,96.4,40.0759155,-76.2422438
1153,Pennsylvania,2017,Hasson Heights,,Oil City,84,96.4,41.4415527,-79.6858697
1154,Pennsylvania,2017,Jackson Early Childhood Center,,Allentown,249,96.4,40.6055243,-75.4909257
1155,Pennsylvania,2017,James Burd Elementary,,Shippensburg,110,96.4,40.0525525,-77.504525
1156,Pennsylvania,2017,John Adams #4,,Scranton,56,96.4,41.4196222,-75.657223
1157,Pennsylvania,2017,Leedom Elementary,,Ridley Park,55,96.4,39.8783417,-75.3146628
1158,Pennsylvania,2017,Level Green Elementary,,Trafford,28,96.4,40.3958732,-79.7138558
1159,Pennsylvania,2017,Limerick Elementary,,Royersford,55,96.4,40.23165,-75.5415247
1160,Pennsylvania,2017,Mckean Elementary,,Mc Kean,56,96.4,41.9973617,-80.1459664
1161,Pennsylvania,2017,Mill Creek Elementary,,Warrington,56,96.4,40.2643149,-75.1661909
1162,Pennsylvania,2017,Montessori Regional Cs,,Erie,111,96.4,42.0842622,-80.1401638
1163,Pennsylvania,2017,Moraine Elementary,,Prospect,55,96.4,40.9037142,-80.043363
1164,Pennsylvania,2017,Our Lady Of Perpetual Help,,Bethlehem,28,96.4,40.6605974,-75.3393048
1165,Pennsylvania,2017,South Hamilton Elementary,,Chambersburg,56,96.4,39.9103692,-77.709159
1166,Pennsylvania,2017,Sru Elementary,,East Smithfield,56,96.4,41.8614321,-76.625346
1167,Pennsylvania,2017,St Jerome,,Philadelphia,28,96.4,40.0556633,-75.0306881
1168,Pennsylvania,2017,Wellsville Campus,,Wellsville,28,96.4,40.0499104,-76.9375462
1169,Pennsylvania,2017,Bregy F Amedee,,Philadelphia,27,96.3,39.9141503,-75.176791
1170,Pennsylvania,2017,Clearview Elementary,,Hanover,54,96.3,39.8119878,-76.9934659
1171,Pennsylvania,2017,Damascus Area,,Damascus,27,96.3,41.6985514,-75.0758671
1172,Pennsylvania,2017,East High Street Elementary,,Elizabethtown,108,96.3,40.159101,-76.5877425
1173,Pennsylvania,2017,East Stroudsburg Elementary,,East Stroudsburg,109,96.3,41.015127,-75.1676895
1174,Pennsylvania,2017,Fort Allen Elementary,,Greensburg,81,96.3,40.2762777,-79.5927821
1175,Pennsylvania,2017,Greenfield Albert M,,Philadelphia,80,96.3,39.9523232,-75.1775085
1176,Pennsylvania,2017,Juniata Elementary,,Altoona,80,96.3,40.537435,-78.3868002
1177,Pennsylvania,2017,Marion Elementary,,Belle Vernon,108,96.3,40.1136971,-79.8316695
1178,Pennsylvania,2017,Morrow Elementary,,Towanda,108,96.3,41.7721129,-76.4485761
1179,Pennsylvania,2017,Octorara Primary Lc,,Atglen,160,96.3,39.9322612,-75.9410244
1180,Pennsylvania,2017,Overbrook Elementary,,Philadelphia,27,96.3,39.9819002,-75.245613
1181,Pennsylvania,2017,Rumbaugh Elementary,,Mount Pleasant,81,96.3,40.1433861,-79.52342
1182,Pennsylvania,2017,St. Teresa Of Calcutta - Conewago,,Hanover,27,96.3,39.8180381,-77.0370109
1183,Pennsylvania,2017,Weatherly Area Elementary,,Weatherly,54,96.3,40.9380644,-75.8172244
1184,Pennsylvania,2017,Delta-Peach Bottom Elementary,,Delta,52,96.2,39.73205,-76.317345
1185,Pennsylvania,2017,Holy Child School At Rosemont,,Rosemont,26,96.2,40.0321216,-75.3270978
1186,Pennsylvania,2017,Kiski Area South Primary,,Export,53,96.2,40.4793925,-79.5867851
1187,Pennsylvania,2017,Lakeland Elementary School - Scott Campus,,Scott Township,52,96.2,41.5569685,-75.6063296
1188,Pennsylvania,2017,Lebanon Catholic,,Lebanon,26,96.2,40.3368416,-76.4349441
1189,Pennsylvania,2017,Lurgan Elementary,,Lurgan,26,96.2,40.0997178,-77.6384902
1190,Pennsylvania,2017,Mastery Cs-Harrity Campus,,Philadelphia,105,96.2,39.9487635,-75.237971
1191,Pennsylvania,2017,Muhlenberg Elementary,,Allentown,78,96.2,40.6050136,-75.5063751
1192,Pennsylvania,2017,North Side Primary,,Ellwood City,131,96.2,40.8690306,-80.2877694
1193,Pennsylvania,2017,Sheridan Terrace Elementary,,North Huntingdon,104,96.2,40.336977,-79.70204
1194,Pennsylvania,2017,Shrewsbury Elementary,,Glen Rock,78,96.2,39.7619801,-76.67784
1195,Pennsylvania,2017,St John Neumann Regional Academy,,Williamsport,26,96.2,41.2466654,-76.9979587
1196,Pennsylvania,2017,St Martin De Porres North,,Philadelphia,53,96.2,39.9957478,-75.1695989
1197,Pennsylvania,2017,Stanwood Elementary,,New Stanton,105,96.2,40.2268466,-79.6036506
1198,Pennsylvania,2017,Stourbridge Primary Ctr,,Honesdale,131,96.2,41.5626174,-75.2691465
1199,Pennsylvania,2017,Urban Academy Of Greater Pittsburgh Cs,,Pittsburgh,52,96.2,40.4622989,-79.9098885
1200,Pennsylvania,2017,Vare-Washington Elementary,,Philadelphia,53,96.2,39.9335953,-75.1527615
1201,Pennsylvania,2017,Warren L Miller Elementary,,Mansfield,79,96.2,41.7997591,-77.0789606
1202,Pennsylvania,2017,Warwick Elementary,,Jamison,52,96.2,40.250065,-75.0825309
1203,Pennsylvania,2017,Westtown,,West Chester,26,96.2,39.9483,-75.538306
1204,Pennsylvania,2017,Buckingham Elementary,,Buckingham,51,96.1,40.320766,-75.058308
1205,Pennsylvania,2017,Decatur Stephen,,Philadelphia,127,96.1,40.0956346,-74.9705726
1206,Pennsylvania,2017,Fort Zeller Elementary,,Richland,102,96.1,40.3557449,-76.2345081
1207,Pennsylvania,2017,Governor Wolf Elementary,,Bethlehem,77,96.1,40.6527968,-75.3436154
1208,Pennsylvania,2017,Independence Cs West,,Philadelphia,103,96.1,39.9370697,-75.2253615
1209,Pennsylvania,2017,Jonestown Elementary,,Jonestown,181,96.1,40.4115991,-76.4770037
1210,Pennsylvania,2017,Mastery Cs - Thomas Campus,,Philadelphia,77,96.1,39.9129082,-75.165528
1211,Pennsylvania,2017,Orendorf Elementary,,Manchester,77,96.1,40.059729,-76.715603
1212,Pennsylvania,2017,Smethport Area Elementary,,Smethport,51,96.1,41.8023115,-78.4429361
1213,Pennsylvania,2017,Smithfield Elementary,,East Stroudsburg,51,96.1,41.000994,-75.1329833
1214,Pennsylvania,2017,Smoketown Elementary,,Lancaster,76,96.1,40.0390211,-76.2081352
1215,Pennsylvania,2017,Tacony Academy Charter,,Philadelphia,76,96.1,40.0672175,-75.0653028
1216,Pennsylvania,2017,Wyalusing Valley Elementary,,Wyalusing,102,96.1,41.6567216,-76.2530565
1217,Pennsylvania,2017,Audrielle Lynch-Ellen Bustin Elementary,,Athens,99,96,41.9687697,-76.5313768
1218,Pennsylvania,2017,Brownstown Elementary,,Brownstown,75,96,40.1233157,-76.2105682
1219,Pennsylvania,2017,Carl G Renn Elementary,,Lairdsville,25,96,41.2321467,-76.6118115
1220,Pennsylvania,2017,Hance Elementary,,Gibsonia,75,96,40.6282614,-79.9475999
1221,Pennsylvania,2017,Holy Trinity,,Morrisville,25,96,40.2107807,-74.7786065
1222,Pennsylvania,2017,Hoover Elementary,,Camp Hill,75,96,40.2350304,-76.9253234
1223,Pennsylvania,2017,John Hancock Demonstration,,Philadelphia,75,96,40.0671583,-74.9891851
1224,Pennsylvania,2017,Loyalsock Valley Elementary,,Montoursville,50,96,41.3157525,-76.9079238
1225,Pennsylvania,2017,Main Street,,Upland,50,96,39.8567199,-75.3830258
1226,Pennsylvania,2017,Mccullough Elementary,,Jeannette,50,96,40.3615969,-79.641263
1227,Pennsylvania,2017,Schwenksville Elementary,,Schwenksville,75,96,40.2499847,-75.4642403
1228,Pennsylvania,2017,St James,,Erie,25,96,42.1379878,-80.0215615
1229,Pennsylvania,2017,Woodland Elementary,,Norristown,75,96,40.1363815,-75.405323
1230,Pennsylvania,2017,Coebourn Elementary,,Brookhaven,49,95.9,39.8737778,-75.3939995
1231,Pennsylvania,2017,Dunbar Township Elementary,,Connellsville,97,95.9,40.0199498,-79.6182448
1232,Pennsylvania,2017,Grandview Elementary,,Morrisville,74,95.9,40.2054051,-74.7899624
1233,Pennsylvania,2017,Hills-Hendersonville Elementary,,Canonsburg,49,95.9,40.3084336,-80.129599
1234,Pennsylvania,2017,Mountain View Elementary,,Greensburg,73,95.9,40.2961997,-79.4635328
1235,Pennsylvania,2017,Philadelphia Performing Arts Cs,,Philadelphia,195,95.9,39.9178346,-75.1713279
1236,Pennsylvania,2017,Sheridan,,Philadelphia,147,95.9,39.9994083,-75.1142195
1237,Pennsylvania,2017,South Abington,,Chinchilla,49,95.9,41.4772708,-75.6838077
1238,Pennsylvania,2017,South Mountain Elementary,,Dillsburg,73,95.9,40.0960809,-77.0589909
1239,Pennsylvania,2017,Summit Elementary,,Butler,49,95.9,40.8414526,-79.8280761
1240,Pennsylvania,2017,Bell Township Elementary,,Punxsutawney,24,95.8,40.965503,-78.9244471
1241,Pennsylvania,2017,Ben Franklin,,Uniontown,48,95.8,39.8917031,-79.7333834
1242,Pennsylvania,2017,Blaine James G,,Philadelphia,48,95.8,39.9851965,-75.1829393
1243,Pennsylvania,2017,Blair Mill Elementary,,Hatboro,71,95.8,40.1882161,-75.1139458
1244,Pennsylvania,2017,Bridle Path Elementary,,Lansdale,48,95.8,40.2589193,-75.2538034
1245,Pennsylvania,2017,Cochranton Elementary,,Cochranton,48,95.8,41.5114565,-80.0388313
1246,Pennsylvania,2017,Donegal Elementary,,Jones Mills,24,95.8,40.09954,-79.356952
1247,Pennsylvania,2017,Emily Brittain Elementary,,Butler,71,95.8,40.8648798,-79.8981044
1248,Pennsylvania,2017,H W Good Elementary,,Herminie,48,95.8,40.260029,-79.7197687
1249,Pennsylvania,2017,Holy Family,,Nazareth,24,95.8,40.7428437,-75.3214485
1250,Pennsylvania,2017,Lafayette Elementary,,Lancaster,72,95.8,40.0265633,-76.3170521
1251,Pennsylvania,2017,Liberty Elementary,,Liberty,24,95.8,41.5580138,-77.1129195
1252,Pennsylvania,2017,Monroe Township Elementary,,Richfield,24,95.8,40.6863471,-77.1213288
1253,Pennsylvania,2017,North Star Central Elementary,,Boswell,71,95.8,40.1570627,-79.0338045
1254,Pennsylvania,2017,Our Lady Of Good Counsel,,Southampton,24,95.8,40.1704466,-75.0444726
1255,Pennsylvania,2017,Pleasant View Elementary,,Red Lion,48,95.8,39.900361,-76.5902705
1256,Pennsylvania,2017,Ross Elementary,,Pittsburgh,95,95.8,40.5261436,-80.0009117
1257,Pennsylvania,2017,Royersford Elementary,,Royersford,95,95.8,40.1840263,-75.5348064
1258,Pennsylvania,2017,St Francis Of Assisi,,Norristown,24,95.8,40.1250417,-75.3545893
1259,Pennsylvania,2017,Walnut Street Elementary,,Darby,48,95.8,39.9147883,-75.2569583
1260,Pennsylvania,2017,Assumption Bvm,,West Grove,23,95.7,39.817156,-75.817753
1261,Pennsylvania,2017,Bobtown Elementary,,Bobtown,47,95.7,39.7598297,-79.984948
1262,Pennsylvania,2017,Carnegie Mellon University Childrens,,Pittsburgh,23,95.7,40.4417936,-79.9415147
1263,Pennsylvania,2017,Chestnut Ridge Central Elementary,,New Paris,93,95.7,40.1406705,-78.5820841
1264,Pennsylvania,2017,Childs World Inc,,Newtown,23,95.7,40.231541,-74.9414388
1265,Pennsylvania,2017,Evans City Elementary,,Evans City,92,95.7,40.7688557,-80.0699063
1266,Pennsylvania,2017,Gilbertsville Elementary,,Gilbertsville,92,95.7,40.3203614,-75.6077169
1267,Pennsylvania,2017,Harding,,Erie,92,95.7,42.1124097,-80.1222705
1268,Pennsylvania,2017,Hegins-Hubley Elementary,,Valley View,46,95.7,40.6411978,-76.5638506
1269,Pennsylvania,2017,Independence Cs,,Philadelphia,94,95.7,39.9449936,-75.16872
1270,Pennsylvania,2017,Marlborough Elementary,,Green Lane,93,95.7,40.3453584,-75.4804623
1271,Pennsylvania,2017,Mars Area Primary Ctr,,Mars,230,95.7,40.6948712,-79.9853148
1272,Pennsylvania,2017,Panther Valley Elementary,,Nesquehoning,117,95.7,40.8664868,-75.812099
1273,Pennsylvania,2017,Parkside Elementary,,Parkside,47,95.7,39.8697103,-75.3791891
1274,Pennsylvania,2017,Pen Ryn,,Fairless Hills,23,95.7,40.1703729,-74.8597015
1275,Pennsylvania,2017,Pine Run Elementary,,New Britain,47,95.7,40.2952848,-75.1955264
1276,Pennsylvania,2017,Robert Morris #27,,Scranton,46,95.7,41.4326605,-75.6466398
1277,Pennsylvania,2017,Ross Elementary,,Lancaster,47,95.7,40.0513988,-76.3087503
1278,Pennsylvania,2017,Sacred Heart Elementary,,Pittsburgh,46,95.7,40.4557778,-79.9236723
1279,Pennsylvania,2017,Sankofa Freedom Academy Charter,,Philadelphia,47,95.7,39.9871671,-75.1286621
1280,Pennsylvania,2017,Chestnut Hill Elementary,,Erie,45,95.6,42.0788114,-80.0780186
1281,Pennsylvania,2017,George Washington Elementary,,Bethel Park,45,95.6,40.312608,-80.0624529
1282,Pennsylvania,2017,Highland Primary Center,,Grove City,137,95.6,41.1606954,-80.0994153
1283,Pennsylvania,2017,Houck Elementary,,Lebanon,68,95.6,40.346956,-76.406633
1284,Pennsylvania,2017,Jackson Elementary,,Myerstown,68,95.6,40.3682422,-76.3299554
1285,Pennsylvania,2017,Mastery Cs - Cleveland Elementary,,Philadelphia,91,95.6,40.0108746,-75.1608739
1286,Pennsylvania,2017,Maxwell Elementary,,Greensburg,68,95.6,40.3307971,-79.5445035
1287,Pennsylvania,2017,Moore Elementary,,Bath,68,95.6,40.7777476,-75.4327699
1288,Pennsylvania,2017,Robert Reid Elementary,,Middletown,68,95.6,40.213216,-76.7417748
1289,Pennsylvania,2017,Seylar Elementary,,Perkasie,45,95.6,40.3544227,-75.2530849
1290,Pennsylvania,2017,Towamensing Elementary,,Lehighton,45,95.6,40.8715871,-75.5663333
1291,Pennsylvania,2017,Chester Upland School Of Arts,,Chester,67,95.5,39.8484184,-75.3694426
1292,Pennsylvania,2017,Davis Elementary,,Southampton,132,95.5,40.1860244,-75.0389368
1293,Pennsylvania,2017,Ellwood,,Philadelphia,44,95.5,40.0551321,-75.1385189
1294,Pennsylvania,2017,James F Baugher Elementary,,Milton,88,95.5,41.0164571,-76.8356073
1295,Pennsylvania,2017,Loeschoole William H,,Philadelphia,157,95.5,40.11414,-75.0235641
1296,Pennsylvania,2017,Monroe Elementary,,Boiling Springs,67,95.5,40.1671276,-77.0800795
1297,Pennsylvania,2017,Neidig Elementary,,Quakertown,67,95.5,40.4456435,-75.3288737
1298,Pennsylvania,2017,West Shore Christian Academy,,Shiremanstown,22,95.5,40.2222886,-76.9603157
1299,Pennsylvania,2017,Daniel J Flood Elementary,,Wilkes Barre,109,95.4,41.253631,-75.8649126
1300,Pennsylvania,2017,Evans Elementary,,Limerick,87,95.4,40.230901,-75.5099004
1301,Pennsylvania,2017,Iroquois Elementary,,Erie,87,95.4,42.1538805,-80.0120935
1302,Pennsylvania,2017,Knapp Elementary,,Lansdale,65,95.4,40.2383046,-75.263909
1303,Pennsylvania,2017,New Holland Elementary,,New Holland,87,95.4,40.0841911,-76.0706206
1304,Pennsylvania,2017,Swiftwater Elementary Center,,Swiftwater,239,95.4,41.1052557,-75.3212298
1305,Pennsylvania,2017,Waynesburg Central Elementary Schoolool,,Waynesburg,108,95.4,39.8943181,-80.1493383
1306,Pennsylvania,2017,Akron Elementary,,Akron,64,95.3,40.1534922,-76.1981064
1307,Pennsylvania,2017,Bradford Hgts Elementary,,Downingtown,86,95.3,39.9893041,-75.7099424
1308,Pennsylvania,2017,Dingman-Delaware Primary,,Dingmans Ferry,148,95.3,41.2902424,-74.9499773
1309,Pennsylvania,2017,Fort Cherry Elementary Center,,Mc Donald,85,95.3,40.3451362,-80.2813483
1310,Pennsylvania,2017,John R Bonfield Elementary,,Lititz,64,95.3,40.1581781,-76.289386
1311,Pennsylvania,2017,Mater Dei Catholic,,Lansdale,64,95.3,40.2364117,-75.2743459
1312,Pennsylvania,2017,Mccormick Elementary,,Moon Township,43,95.3,40.4789717,-80.1737943
1313,Pennsylvania,2017,Mellon Elementary,,Ligonier,64,95.3,40.2435746,-79.2255356
1314,Pennsylvania,2017,Mohawk Elementary,,Bessemer,107,95.3,40.9788597,-80.4498338
1315,Pennsylvania,2017,Shaull Elementary,,Enola,85,95.3,40.2889862,-77.0074912
1316,Pennsylvania,2017,West Snyder Elementary,,Beaver Springs,64,95.3,40.741725,-77.218703
1317,Pennsylvania,2017,White Deer Elementary,,New Columbia,43,95.3,41.039837,-76.869475
1318,Pennsylvania,2017,Economy Elementary,,Freedom,63,95.2,40.6632682,-80.2125245
1319,Pennsylvania,2017,Evergreen Elementary,,Lake Ariel,84,95.2,41.4162646,-75.4031305
1320,Pennsylvania,2017,Grandview Elementary,,Erie,104,95.2,42.0714318,-80.133708
1321,Pennsylvania,2017,Hanover Street Elementary,,Hanover,62,95.2,39.7981249,-76.9775514
1322,Pennsylvania,2017,Montessori Academy Of Lancaster,,Lancaster,21,95.2,40.0957115,-76.3190259
