index,state,year,name,county,district,enroll,mmr,overall,xmed,xper,xrel,lat,lng
232,Michigan,2018-19,Cooke STEM Academy,Detroit,Detroit Public Schools Community District,50,,98,0,,,42.4085556,-83.2257977
233,Michigan,2018-19,Donald J. Yacks Elem.,Macomb,L'Anse Creuse Public Schools,50,,98,2,,,42.550951,-82.863869
234,Michigan,2018-19,Edgewood Elementary,Muskegon,Fruitport Community Schools,102,,98,2,,,43.1319251,-86.1658485
235,Michigan,2018-19,Green Elementary,Macomb,L'Anse Creuse Public Schools,100,,98,2,,,42.64626,-82.820058
236,Michigan,2018-19,Lincoln International Studies,Kalamazoo,Kalamazoo Public School District,51,,98,0,,,42.300424,-85.583004
237,Michigan,2018-19,Martin Luther King Elem.,Washtenaw,Ann Arbor Public Schools,98,,98,0,,,42.284898,-83.686343
238,Michigan,2018-19,Meadow Brook Elementary,Kent,Forest Hills Public Schools,98,,98,2,,,42.9368,-85.553481
239,Michigan,2018-19,Montague Area Childhood Center-K,Muskegon,Montague Area Public Schools,147,,98,2,,,43.4249144,-86.3569056
240,Michigan,2018-19,Niji Iro Japanese Immersion Elementary,Wayne,Livonia Public Schools,51,,98,0,,,42.417526,-83.406629
241,Michigan,2018-19,Pinewood,Ottawa,Jenison Public Schools,50,,98,2,,,42.911528,-85.843279
242,Michigan,2018-19,Willow Woods Elementary,Macomb,Warren Consolidated Schools,51,,98,0,,,42.5564,-83.019219
243,Michigan,2018-19,Yeshivas Darchei Torah,Oakland,Southfield Public School District,50,,98,2,,,42.5026089,-83.2574586
244,Michigan,2018-19,Alcona Elementary,Alcona,Alcona Community Schools,48,,97.9,2.1,,,44.661566,-83.40619
245,Michigan,2018-19,Jefferson Elementary,Wayne,Wyandotte City School District,94,,97.9,1.1,,,42.217537,-83.170069
246,Michigan,2018-19,Marvin L Winans Acad of Performing Arts Elem,Detroit,ML Winans Academy of Performing Arts,47,,97.9,2.1,,,42.413426,-82.947015
247,Michigan,2018-19,Orchard View Early Elementary,Muskegon,Orchard View Schools,192,,97.9,0.5,,,43.257087,-86.172702
248,Michigan,2018-19,Owen Elementary,Oakland,Pontiac City School District,48,,97.9,2.1,,,42.683486,-83.300368
249,Michigan,2018-19,South Elementary,Kent,Grandville Public Schools,97,,97.9,2.1,,,42.8949775,-85.7543685
250,Michigan,2018-19,St. Michael,Monroe,Monroe Public Schools,47,,97.9,0,,,41.9184076,-83.4050642
251,Michigan,2018-19,Summerfield Elementary,Monroe,Summerfield School District,47,,97.9,2.1,,,41.899915,-83.709298
252,Michigan,2018-19,West Side Christian,Kent,Grand Rapids Public Schools,47,,97.9,0,,,42.981716,-85.720307
253,Michigan,2018-19,Avalon Elementary,Macomb,South Lake Schools,45,,97.8,2.2,,,42.458404,-82.919767
254,Michigan,2018-19,Brookside Elementary,Kent,Grand Rapids Public Schools,46,,97.8,0,,,42.9184683,-85.6583747
255,Michigan,2018-19,Crescentwood Elementary,Macomb,Eastpointe Community Schools,90,,97.8,1.1,,,42.45958,-82.972047
256,Michigan,2018-19,George Crockett Academy,Detroit,George Crockett Academy,46,,97.8,2.2,,,42.3490771,-83.0870106
257,Michigan,2018-19,GT Norman Elementary,Osceola,Reed City Area Public Schools,92,,97.8,0,,,43.872229,-85.5139078
258,Michigan,2018-19,Hale Creek Elementary,Wayne,Romulus Community Schools,46,,97.8,2.2,,,42.185597,-83.317761
259,Michigan,2018-19,Hoover,Wayne,Lincoln Park Public Schools,45,,97.8,2.2,,,42.2305,-83.187285
260,Michigan,2018-19,Lincoln,Berrien,St. Joseph Public Schools,92,,97.8,2.2,,,42.093541,-86.478793
261,Michigan,2018-19,Marshall Elementary,Kent,Byron Center Public Schools,138,,97.8,1.4,,,42.847726,-85.707161
262,Michigan,2018-19,North Ward Elementary,Allegan,Allegan Public Schools,46,,97.8,0,,,42.53617,-85.848135
263,Michigan,2018-19,Roguewood Elementary,Kent,Rockford Public Schools,45,,97.8,2.2,,,43.092168,-85.571837
264,Michigan,2018-19,Anderson Elementary,Genesee,Grand Blanc Community Schools,128,,97.7,1.6,,,42.950596,-83.668526
265,Michigan,2018-19,Bennett Woods Elementary,Ingham,Okemos Public Schools,86,,97.7,1.2,,,42.69856,-84.447556
266,Michigan,2018-19,Benton Harbor Charter,Berrien,Benton Harbor Charter,43,,97.7,0,,,42.1099404,-86.4621896
267,Michigan,2018-19,Congress Elementary,Kent,Grand Rapids Public Schools,44,,97.7,2.3,,,42.961175,-85.645425
268,Michigan,2018-19,David Hicks Elementary,Wayne,Wayne-Westland Community School District,43,,97.7,0,,,42.3107973,-83.3183062
269,Michigan,2018-19,Freeman Elementary,Genesee,Flint City School District,44,,97.7,0,,,42.9873622,-83.6607586
270,Michigan,2018-19,Hutchinson Elementary Middle,Detroit,Detroit Public Schools Community District,44,,97.7,0,,,42.3692673,-82.9825879
271,Michigan,2018-19,Joseph G Steenland Elem,Macomb,Roseville Community Schools,43,,97.7,2.3,,,42.4986836,-82.9540206
272,Michigan,2018-19,Lawrence Elementary,Van Buren,Lawrence Public School District,43,,97.7,0,,,42.21995,-86.060202
273,Michigan,2018-19,Palmer,Kent,Grand Rapids Public Schools,43,,97.7,2.3,,,42.994903,-85.661553
274,Michigan,2018-19,Walters Elementary,Calhoun,Marshall Public Schools,44,,97.7,2.3,,,42.2862592,-84.9607659
275,Michigan,2018-19,Black Elementary,Macomb,Warren Consolidated Schools,82,,97.6,2.4,,,42.543246,-82.983016
276,Michigan,2018-19,Dawson Elementary,Allegan,Allegan Public Schools,42,,97.6,0,,,42.5336128,-85.8638265
277,Michigan,2018-19,Fern Persons Elementary,Eaton,Olivet Community Schools,85,,97.6,2.4,,,42.435839,-84.921702
278,Michigan,2018-19,Grand Rapids Christian Elementary,Kent,Grand Rapids Public Schools,85,,97.6,0,,,42.9436869,-85.6324258
279,Michigan,2018-19,Lockwood Elementary,Eaton,Eaton Rapids Public Schools,41,,97.6,2.4,,,42.504648,-84.640591
280,Michigan,2018-19,Mason Academy,Detroit,Detroit Public Schools Community District,41,,97.6,0,,,42.4422249,-83.0549283
281,Michigan,2018-19,St. Charles,Monroe,Jefferson Schools (Monroe),41,,97.6,2.4,,,41.9947116,-83.2873055
282,Michigan,2018-19,Sycamore Elementary,Ingham,Holt Public Schools,84,,97.6,0,,,42.6355087,-84.5203098
283,Michigan,2018-19,West Ward Elementary,Allegan,Allegan Public Schools,42,,97.6,2.4,,,42.523304,-85.864334
284,Michigan,2018-19,Anderson Elementary,Branch,Bronson Community School District,81,,97.5,2.5,,,41.872142,-85.187582
285,Michigan,2018-19,Bow Elementary,Detroit,Detroit Public Schools Community District,40,,97.5,0,,,42.4368981,-83.2047934
286,Michigan,2018-19,Cornerstone Elementary,Washtenaw,Dexter Community School District,160,,97.5,1.9,,,42.328037,-83.880137
287,Michigan,2018-19,Dixon Elementary,Detroit,Detroit Public Schools Community District,40,,97.5,0,,,42.3542696,-83.2478407
288,Michigan,2018-19,East Kelloggsville Elementary,Kent,Kelloggsville Public Schools,80,,97.5,2.5,,,42.8787995,-85.659534
289,Michigan,2018-19,Fife Lake Elementary,Kalkaska,Forest Area Community Schools,40,,97.5,0,,,44.5767968,-85.3553445
290,Michigan,2018-19,Global Heights Academy,Wayne,Global Heights Academy,40,,97.5,2.5,,,42.356281,-83.270962
291,Michigan,2018-19,Howard-Ellis Elementary,Berrien,Niles Community School District,79,,97.5,0,,,41.8478983,-86.1670705
292,Michigan,2018-19,St Joseph Elementary,Calhoun,Lakeview School District (Calhoun),40,,97.5,2.5,,,42.306851,-85.2227353
293,Michigan,2018-19,West Oakview Elementary,Kent,Northview Public School District,81,,97.5,1.2,,,43.03276,-85.642515
294,Michigan,2018-19,Bauer Elementary,Ottawa,Hudsonville Public School District,76,,97.4,2.6,,,42.9162193,-85.9016053
295,Michigan,2018-19,Central Academy (K),Washtenaw,Central Academy,38,,97.4,2.6,,,42.250949,-83.731086
296,Michigan,2018-19,Colon Elementary,St. Joseph,Colon Community School District,39,,97.4,2.6,,,41.957132,-85.321464
297,Michigan,2018-19,Conner Creek Academy East Elementary,Macomb,Conner Creek Academy East,38,,97.4,0,,,42.514025,-82.947029
298,Michigan,2018-19,Freeland Learning Center,Saginaw,Freeland Community School District,193,,97.4,1,,,43.521939,-84.118021
299,Michigan,2018-19,Gordon Elementary,Calhoun,Marshall Public Schools,39,,97.4,2.6,,,42.276452,-84.951437
300,Michigan,2018-19,Indian Lake Elementary,Kalamazoo,Vicksburg Community Schools,38,,97.4,2.6,,,42.146722,-85.475348
301,Michigan,2018-19,Jackman Road Elementary,Monroe,Bedford Public Schools,117,,97.4,2.6,,,41.761471,-83.585858
302,Michigan,2018-19,Neithercut Elementary,Genesee,Flint City School District,38,,97.4,0,,,42.98606,-83.705368
303,Michigan,2018-19,Northeastern Elementary,Barry,Hastings Area School District,78,,97.4,2.6,,,42.6563325,-85.2814647
304,Michigan,2018-19,Post Oak Elementary,Ingham,Lansing Public School District,77,,97.4,1.3,,,42.7581614,-84.5158586
305,Michigan,2018-19,Potterville Elementary,Eaton,Potterville Public Schools,78,,97.4,1.3,,,42.630574,-84.734197
306,Michigan,2018-19,Sandusky Elementary,Sanilac,Sandusky Community School District,78,,97.4,2.6,,,43.410607,-82.828559
307,Michigan,2018-19,Southwest Community Campus,Kent,Grand Rapids Public Schools,114,,97.4,1.8,,,42.949105,-85.680314
308,Michigan,2018-19,Washington Elementary,Chippewa,Sault Ste. Marie Area Schools,115,,97.4,1.7,,,46.489721,-84.3596
309,Michigan,2018-19,Yeshiva Beth Yehudah K,Oakland,Oak Park City School District,39,,97.4,0,,,42.4806311,-83.2049069
310,Michigan,2018-19,Dodson Elementary,Wayne,Plymouth Canton Schools,74,,97.3,2.7,,,42.3082,-83.508754
311,Michigan,2018-19,Early Childhood Elementary,Wayne,Hamtramck Public Schools,73,,97.3,0,,,42.4042509,-83.0600482
312,Michigan,2018-19,Endeavor Charter Academy,Calhoun,Endeavor Charter Academy,110,,97.3,0.9,,,42.324462,-85.237952
313,Michigan,2018-19,Evergreen Elementary,Ottawa,Allendale Public School District,264,,97.3,2.7,,,42.963766,-85.965138
314,Michigan,2018-19,Hemlock Elementary,Saginaw,Hemlock Public School District,113,,97.3,2.7,,,43.416682,-84.231916
315,Michigan,2018-19,Mann Learning Community,Detroit,Detroit Public Schools Community District,37,,97.3,0,,,42.3687195,-83.2341514
316,Michigan,2018-19,McComb Elementary,Tuscola,Caro Community Schools,146,,97.3,2.1,,,43.490406,-83.409174
317,Michigan,2018-19,Murray Lake Elementary,Kent,Lowell Area Schools,73,,97.3,2.7,,,43.025904,-85.375335
318,Michigan,2018-19,North Oakview Elementary,Kent,Northview Public School District,74,,97.3,2.7,,,43.0424179,-85.6231498
319,Michigan,2018-19,Parkview Elementary,Kent,Wyoming Public Schools,75,,97.3,0,,,42.924101,-85.717139
320,Michigan,2018-19,Plumbrook Elementary,Macomb,Utica Community Schools,74,,97.3,2.7,,,42.584368,-83.020227
321,Michigan,2018-19,Rosewood,Ottawa,Jenison Public Schools,73,,97.3,2.7,,,42.899194,-85.84102
322,Michigan,2018-19,Shawmut Hills,Kent,Grand Rapids Public Schools,37,,97.3,0,,,42.97469,-85.728984
323,Michigan,2018-19,Shields Elementary,Saginaw,Swan Valley School District,182,,97.3,2.7,,,43.407715,-84.049975
324,Michigan,2018-19,Siersma Elementary,Macomb,Warren Consolidated Schools,74,,97.3,1.4,,,42.485883,-83.074851
325,Michigan,2018-19,Bennett Elementary,Detroit,Detroit Public Schools Community District,71,,97.2,0,,,42.3091569,-83.1296449
326,Michigan,2018-19,Forest Elementary,Wayne,Riverview Community School District,72,,97.2,2.8,,,42.166252,-83.194345
327,Michigan,2018-19,Kettle Lake Elementary,Kent,Caledonia Community Schools,71,,97.2,1.4,,,42.8358403,-85.4568358
328,Michigan,2018-19,Lawton Elementary,Van Buren,Lawton Community School District,72,,97.2,1.4,,,42.168406,-85.840946
329,Michigan,2018-19,New Branches,Kent,New Branches,71,,97.2,1.4,,,42.8968354,-85.6346547
330,Michigan,2018-19,Silver Lake Elementary,Gd. Traverse,Traverse City Area Public Schools,71,,97.2,1.4,,,44.6941982,-85.6938371
331,Michigan,2018-19,Aberdeen Elementary,Kent,Grand Rapids Public Schools,34,,97.1,2.9,,,43.0058382,-85.6460443
332,Michigan,2018-19,Burns Park Elementary,Washtenaw,Ann Arbor Public Schools,104,,97.1,1.9,,,42.265937,-83.730424
333,Michigan,2018-19,Century Park Learning Center,Kent,Grandville Public Schools,70,,97.1,2.9,,,42.8614077,-85.7798284
334,Michigan,2018-19,Cesar Chavez Academy Elem,Detroit,Cesar Chavez Academy,138,,97.1,0.7,,,42.3290643,-83.1251427
335,Michigan,2018-19,Covert Elementary,Van Buren,Covert Public Schools,34,,97.1,2.9,,,42.288331,-86.260872
336,Michigan,2018-19,Detroit Community School-Elementary,Detroit,Detroit Community High,35,,97.1,2.9,,,42.3804033,-83.2474501
337,Michigan,2018-19,Detroit Innovation Academy,Detroit,Detroit Innovation Academy,34,,97.1,0,,,42.3704175,-83.2180545
338,Michigan,2018-19,Duvall Elementary,Wayne,Dearborn City School District,35,,97.1,2.9,,,42.300303,-83.250544
339,Michigan,2018-19,Geer Park Elementary,Wayne,Dearborn City School District,70,,97.1,0,,,42.3147863,-83.1845175
340,Michigan,2018-19,Hopkins Elementary,Allegan,Hopkins Public Schools,69,,97.1,2.9,,,42.620735,-85.762528
341,Michigan,2018-19,Joseph K Lumsden Bahweting,Chippewa,Joseph K Lumsden Bahweting,70,,97.1,0,,,46.4814015,-84.3313915
342,Michigan,2018-19,Lake Ann Elementary,Benzie,Benzie County Central Schools,35,,97.1,0,,,44.6810788,-85.8510749
343,Michigan,2018-19,Merrill Elementary,Saginaw,Merrill Community Schools,34,,97.1,0,,,43.408207,-84.333476
344,Michigan,2018-19,Orchard Hills Elementary,Oakland,Novi Community School District,69,,97.1,2.9,,,42.464994,-83.46151
345,Michigan,2018-19,Quincy Elementary,Ottawa,Zeeland Public Schools,103,,97.1,1.9,,,42.842553,-86.033653
346,Michigan,2018-19,Rogers Elementary,Oakland,Berkley School District,70,,97.1,2.9,,,42.493287,-83.17665
347,Michigan,2018-19,Sandy Hill,Ottawa,Jenison Public Schools,69,,97.1,2.9,,,42.90679,-85.830877
348,Michigan,2018-19,Summit Academy,Wayne,Summit Academy,34,,97.1,0,,,42.0874,-83.257156
349,Michigan,2018-19,Thurston Elementary,Washtenaw,Ann Arbor Public Schools,104,,97.1,0,,,42.306422,-83.701583
350,Michigan,2018-19,Village Oaks Elementary,Oakland,Novi Community School District,140,,97.1,2.1,,,42.461545,-83.44582
351,Michigan,2018-19,Alward Elementary,Ottawa,Hudsonville Public School District,101,,97,3,,,42.886295,-85.87551
352,Michigan,2018-19,Burton Elementary,Kent,Grand Rapids Public Schools,66,,97,0,,,42.943792,-85.632616
353,Michigan,2018-19,Davison Elementary-Middle,Detroit,Detroit Public Schools Community District,100,,97,1,,,42.4121497,-83.0692745
354,Michigan,2018-19,George D Gilbert Elementary,Marquette,Gwinn Area Community Schools,33,,97,3,,,46.28516,-87.442441
355,Michigan,2018-19,Haverhill Elementary,Kalamazoo,Portage Public Schools,101,,97,1,,,42.220437,-85.609186
356,Michigan,2018-19,Lakeside,Kent,East Grand Rapids Public Schools,66,,97,1.5,,,42.941711,-85.611467
357,Michigan,2018-19,Oriole Park Elementary,Kent,Wyoming Public Schools,66,,97,0,,,42.891203,-85.700332
358,Michigan,2018-19,Park Elementary,Ottawa,Hudsonville Public School District,66,,97,1.5,,,42.8695544,-85.8767929
359,Michigan,2018-19,Riverside Elementary,Calhoun,Lakeview School District (Calhoun),66,,97,0,,,42.291315,-85.190607
360,Michigan,2018-19,Sanborn Elementary,Alpena,Alpena Public Schools,33,,97,3,,,44.8997531,-83.4427999
361,Michigan,2018-19,St. Mary,Macomb,Mt. Clemens Community School District,33,,97,3,,,42.5895412,-82.8639109
362,Michigan,2018-19,Camden-Frontier Elementary,Hillsdale,Camden-Frontier Schools,32,,96.9,3.1,,,41.7810515,-84.7065739
363,Michigan,2018-19,Lean Elementary,Macomb,Warren Consolidated Schools,97,,96.9,2.1,,,42.51752,-83.075619
364,Michigan,2018-19,MacArthur K-8 University Academy,Oakland,Southfield Public School District,32,,96.9,3.1,,,42.500196,-83.235278
365,Michigan,2018-19,Mary Helen Guest Elementary,Oakland,Walled Lake Consolidated Schools,65,,96.9,3.1,,,42.548625,-83.46912
366,Michigan,2018-19,Milwood Elementary,Kalamazoo,Kalamazoo Public School District,32,,96.9,3.1,,,42.258606,-85.566386
367,Michigan,2018-19,New Groningen,Ottawa,Zeeland Public Schools,130,,96.9,3.1,,,42.809281,-86.041367
368,Michigan,2018-19,Parkview Elementary,Oakland,Novi Community School District,98,,96.9,2,,,42.478888,-83.499733
369,Michigan,2018-19,Wick Elementary,Wayne,Romulus Community Schools,32,,96.9,3.1,,,42.2389503,-83.4017944
370,Michigan,2018-19,Bessie B Baker Elementary,Allegan,Wayland Union Schools,187,,96.8,3.2,,,42.6707618,-85.648866
371,Michigan,2018-19,Brownell K-2 STEM Academy,Genesee,Flint City School District,95,,96.8,2.1,,,43.0693679,-83.7278848
372,Michigan,2018-19,East Elementary,Cheboygan,Cheboygan Area Schools,93,,96.8,3.2,,,45.6380675,-84.4703125
373,Michigan,2018-19,East Jackson Elementary,Jackson,East Jackson Community Schools,63,,96.8,3.2,,,42.296445,-84.296179
374,Michigan,2018-19,Forest Grove Elementary,Ottawa,Hudsonville Public School District,62,,96.8,3.2,,,42.7976355,-85.8622812
375,Michigan,2018-19,Grant Primary Center,Newaygo,Grant Public School District,126,,96.8,2.4,,,43.334766,-85.804367
376,Michigan,2018-19,Hope Academy,Detroit,Hope Academy,62,,96.8,0,,,42.334785,-83.116898
377,Michigan,2018-19,Hunt Elementary,Jackson,Jackson Public Schools,94,,96.8,3.2,,,42.2638,-84.431544
378,Michigan,2018-19,Jamestown Lower Elementary,Ottawa,Hudsonville Public School District,158,,96.8,3.2,,,42.8317,-85.844801
379,Michigan,2018-19,JPS Montessori,Jackson,Jackson Public Schools,31,,96.8,3.2,,,42.2535845,-84.3856869
380,Michigan,2018-19,Laker Elementary,Huron,Elkton-Pigeon-Bay Port Laker Schools,62,,96.8,3.2,,,43.817677,-83.232907
381,Michigan,2018-19,Lincoln Elementary,Alpena,Alpena Public Schools,31,,96.8,3.2,,,45.0684972,-83.4287628
382,Michigan,2018-19,Newberry Elementary,Luce,Tahquamenon Area Schools,31,,96.8,0,,,46.351271,-85.511052
383,Michigan,2018-19,Oakridge Lower Elementary,Muskegon,Oakridge Public Schools,188,,96.8,0,,,43.256518,-86.115189
384,Michigan,2018-19,Thomas White Elementary Sch,Saginaw,Bridgeport-Spaulding Community School District,93,,96.8,1.1,,,43.3696784,-83.9038559
385,Michigan,2018-19,Wacousta Elementary,Eaton,Grand Ledge Public Schools,63,,96.8,3.2,,,42.8259678,-84.7032658
386,Michigan,2018-19,WISE Academy,Wayne,Crestwood School District,31,,96.8,3.2,,,42.3183242,-83.2909618
387,Michigan,2018-19,Bagley Elementary School of Journalism and Technology,Detroit,Detroit Public Schools Community District,60,,96.7,1.7,,,42.4251742,-83.1523368
388,Michigan,2018-19,Cedar Street Community and Family Ctr,Van Buren,Paw Paw Public School District,30,,96.7,3.3,,,42.2209582,-85.8847003
389,Michigan,2018-19,Cedar Trails Elementary,Kent,Cedar Springs Public Schools,272,,96.7,1.5,,,43.215019,-85.547034
390,Michigan,2018-19,Crescent Academy - Kindergarten,Oakland,Crescent Academy,123,,96.7,2.4,,,42.503193,-83.22038
391,Michigan,2018-19,Edison Environmental Science Academy,Kalamazoo,Kalamazoo Public School District,30,,96.7,0,,,42.282206,-85.569046
392,Michigan,2018-19,Griffin Elementary,Ottawa,Grand Haven Area Public Schools,90,,96.7,2.2,,,43.0454,-86.209278
393,Michigan,2018-19,Herrington,Oakland,Pontiac City School District,60,,96.7,0,,,42.653614,-83.256297
394,Michigan,2018-19,North Saginaw Charter Academy,Saginaw,North Saginaw Charter Academy,61,,96.7,1.6,,,43.485591,-83.961994
395,Michigan,2018-19,Rogers City Elementary,Presque Isle,Rogers City Area Schools,30,,96.7,0,,,45.417061,-83.821999
396,Michigan,2018-19,South Elementary,Gratiot,Ithaca Public Schools,91,,96.7,3.3,,,43.283518,-84.602196
397,Michigan,2018-19,The New Standard Academy,Genesee,The New Standard,60,,96.7,0,,,43.07731,-83.715639
