index,state,year,name,county,enroll,overall,lat,lng
316,Iowa,2018-19,Crossroads Park Elementary,Polk,571,97.4,41.586797,-93.772487
317,Iowa,2018-19,East Sac County Elementary Sac Building,Sac,155,97.4,42.418851,-95.005424
318,Iowa,2018-19,Hills Elementary,Johnson,190,97.4,41.553642,-91.540078
319,Iowa,2018-19,Jefferson Elementary,Clinton,385,97.4,41.842918,-90.202828
320,Iowa,2018-19,Madison Elementary,Polk,266,97.4,41.632428,-93.60728
321,Iowa,2018-19,North Cedar Mechanicsville Elem Ctr,Cedar,155,97.4,41.91148,-91.247903
322,Iowa,2018-19,Northeast Elementary,Polk,624,97.4,41.745565,-93.588961
323,Iowa,2018-19,River Woods Elementary,Polk,541,97.4,41.558157,-93.576535
324,Iowa,2018-19,Southeast Elementary,Polk,665,97.4,41.72001,-93.589788
325,Iowa,2018-19,Treynor Elementary,Pottawattamie,380,97.4,41.231128,-95.603069
326,Iowa,2018-19,Tripoli Elementary,Bremer,155,97.4,42.79986,-92.261614
327,Iowa,2018-19,Williams Intermediate,Scott,766,97.4,41.550702,-90.602025
328,Iowa,2018-19,Bishop Garrigan Schools,Kossuth,364,97.3,43.0800559,-94.2134343
329,Iowa,2018-19,Bloomer Elementary,Pottawattamie,369,97.3,41.258659,-95.855043
330,Iowa,2018-19,Cascade Elementary,Dubuque,264,97.3,42.300235,-91.008494
331,Iowa,2018-19,Cornell Elementary,Polk,438,97.3,41.665185,-93.614273
332,Iowa,2018-19,Dike Elementary,Grundy,264,97.3,42.467875,-92.627649
333,Iowa,2018-19,Eason Elementary,Dallas,601,97.3,41.606742,-93.832382
334,Iowa,2018-19,Edward White Elementary,Scott,523,97.3,41.653677,-90.586993
335,Iowa,2018-19,Fillmore Elementary,Scott,402,97.3,41.59423,-90.60415
336,Iowa,2018-19,Fremont-Mills Elementary,Fremont,264,97.3,40.885092,-95.669159
337,Iowa,2018-19,Garfield Elementary,Linn,220,97.3,42.000978,-91.657501
338,Iowa,2018-19,Garner-Hayfield-Ventura Elementary,Hancock,336,97.3,43.094708,-93.610483
339,Iowa,2018-19,Hayes Elementary,Scott,373,97.3,41.512681,-90.622988
340,Iowa,2018-19,Herbert Hoover Elementary,Johnson,262,97.3,41.657391,-91.50357
341,Iowa,2018-19,Johnson Elementary,Clay,370,97.3,43.145917,-95.15658
342,Iowa,2018-19,Keota Elementary,Keokuk,150,97.3,41.36969,-91.952597
343,Iowa,2018-19,Lakeview Elementary,Appanoose,407,97.3,40.717016,-92.876337
344,Iowa,2018-19,Lakeview Elementary,Johnson,404,97.3,41.808012,-91.501964
