index,state,year,name,type,address,city,county,district,enroll,mmr,overall,xmed,xper,xrel,lat,lng
235,Wisconsin,2018-19,Saint Jude the Apostle Gr,,,Wauwatosa,Milwaukee,,,,95,,5,5,43.0400627,-88.0135329
236,Wisconsin,2018-19,Saint Lucy Grade,,,Racine,Racine,,,,95,,5,5,42.6958531,-87.8120196
237,Wisconsin,2018-19,Saint Maria Goretti,,,Madison,Dane,,,,95,,5,5,43.0342162,-89.4722977
238,Wisconsin,2018-19,Saint Mark's Ev Lutheran,,,Watertown,Jefferson,,,,95,,5,5,43.19546,-88.717536
239,Wisconsin,2018-19,Saint Mary Parish,,,Hales Corners,Milwaukee,,,,95,,5,5,42.9486466,-88.0330224
240,Wisconsin,2018-19,Saint Mary Parish,,,Menomonee Falls,Waukesha,,,,95,,5,5,43.1804664,-88.1113298
241,Wisconsin,2018-19,Saint Mary's Springs Academy,,,Fond du Lac,Fond du Lac,,,,95,,5,5,43.7866086,-88.3846574
242,Wisconsin,2018-19,Saint Marys Grade,,,Marathon,Marathon,,,,95,,5,5,44.9277759,-89.8387239
243,Wisconsin,2018-19,Saint Matthew El,,,Oak Creek,Milwaukee,,,,95,,5,5,42.874512,-87.8619863
244,Wisconsin,2018-19,Saint Monica Grade,,,Whitefish Bay,Milwaukee,,,,95,,5,5,43.1195082,-87.9076279
245,Wisconsin,2018-19,Saint Patrick Grade,,,Mauston,Juneau,,,,95,,5,5,43.7969551,-90.0731712
246,Wisconsin,2018-19,Saint Patricks Grade,,,Sparta,Monroe,,,,95,,5,5,43.944364,-90.8151799
247,Wisconsin,2018-19,Saint Paul Lutheran Grade,,,Bonduel,Shawano,,,,95,,5,5,44.737653,-88.4426701
248,Wisconsin,2018-19,Saint Pauls Evang Lutheran,,,Wonewoc,Juneau,,,,95,,5,5,43.6499441,-90.2206589
249,Wisconsin,2018-19,Saint Pauls Evang Lutheran,,,Onalaska,La Crosse,,,,95,,5,5,43.8843185,-91.2197876
250,Wisconsin,2018-19,Saint Pauls Evang Lutheran,,,Oconomowoc,Waukesha,,,,95,,5,5,43.111788,-88.495572
251,Wisconsin,2018-19,Saint Pauls Lutheran,,,Franklin,Milwaukee,,,,95,,5,5,42.9195381,-87.9805915
252,Wisconsin,2018-19,Saint Pauls Lutheran,,,East Troy,Walworth,,,,95,,5,5,42.7917266,-88.3965262
253,Wisconsin,2018-19,Saint Philips Lutheran,,,Milwaukee,Milwaukee,,,,95,,5,5,43.0732901,-87.905028
254,Wisconsin,2018-19,Saint Robert Grade,,,Shorewood,Milwaukee,,,,95,,5,5,43.0898381,-87.882187
255,Wisconsin,2018-19,Saint Sebastian Grade,,,Milwaukee,Milwaukee,,,,95,,5,5,43.0538857,-87.9814358
256,Wisconsin,2018-19,Saint Stephen Elementary,,,Stevens Point,Portage,,,,95,,5,5,44.52212,-89.5791604
257,Wisconsin,2018-19,Saint Thomas Aquinas Academy,,,Milwaukee,Milwaukee,,,,95,,5,5,42.971751,-87.9058608
258,Wisconsin,2018-19,Saint William Grade,,,Janesville,Rock,,,,95,,5,5,42.6843294,-89.0432919
259,Wisconsin,2018-19,Salam,,,Milwaukee,Milwaukee,,,,95,,5,5,42.95884,-87.930191
260,Wisconsin,2018-19,Salem Lutheran,,,Milwaukee,Milwaukee,,,,95,,5,5,43.142422,-88.04514
261,Wisconsin,2018-19,Sandburg Elementary,,,Madison,Dane,,,,95,,5,5,43.136433,-89.312807
262,Wisconsin,2018-19,Section Elementary,,,Mukwonago,Waukesha,,,,95,,5,5,42.892575,-88.381584
263,Wisconsin,2018-19,Seeds of Health Elementary,,,Milwaukee,Milwaukee,,,,95,,5,5,43.0003391,-87.9315669
264,Wisconsin,2018-19,Seneca Elementary,,,Seneca,Crawford,,,,95,,5,5,43.265192,-90.957088
265,Wisconsin,2018-19,Sharon Community,,,Sharon,Walworth,,,,95,,5,5,42.507203,-88.725907
266,Wisconsin,2018-19,Sheboygan Leadership Academy,,,Sheboygan,Sheboygan,,,,95,,5,5,43.748031,-87.713559
267,Wisconsin,2018-19,Shepherd of the Valley Luth Sc,,,Menasha,Outagamie,,,,95,,5,5,44.2139971,-88.433539
268,Wisconsin,2018-19,Shiocton Elementary,,,Shiocton,Outagamie,,,,95,,5,5,44.444138,-88.574582
269,Wisconsin,2018-19,Smith Elementary,,,Oshkosh,Winnebago,,,,95,,5,5,43.999821,-88.543075
270,Wisconsin,2018-19,Solon Springs,,,Solon Springs,Douglas,,,,95,,5,5,46.346085,-91.831277
271,Wisconsin,2018-19,Spence Elementary,,,La Crosse,La Crosse,,,,95,,5,5,43.787976,-91.222391
272,Wisconsin,2018-19,Spencer Elementary,,,Spencer,Marathon,,,,95,,5,5,44.759131,-90.293743
273,Wisconsin,2018-19,SS Peter &amp; Paul Grade,,,Independence,Trempealeau,,,,95,,5,5,44.3653681,-91.4223571
274,Wisconsin,2018-19,St John's Ev Lutheran,,,Wauwatosa,Milwaukee,,,,95,,5,5,43.0480674,-88.0116436
275,Wisconsin,2018-19,St John's Lutheran,,,Baraboo,Sauk,,,,95,,5,5,43.47231,-89.734731
276,Wisconsin,2018-19,St Matthew's Lutheran,,,Oconomowoc,Waukesha,,,,95,,5,5,43.1156051,-88.5123004
277,Wisconsin,2018-19,St Pauls Evang Lutheran,,,North Fond du Lac,Fond du Lac,,,,95,,5,5,43.814134,-88.4866474
278,Wisconsin,2018-19,St Pauls Lutheran,,,Muskego,Waukesha,,,,95,,5,5,42.924,-88.091551
279,Wisconsin,2018-19,State Road Elementary,,,La Crosse,La Crosse,,,,95,,5,5,43.78702,-91.200141
280,Wisconsin,2018-19,Stellar Collegiate,,,Milwaukee,Milwaukee,,,,95,,5,5,43.0197153,-87.9199545
281,Wisconsin,2018-19,Stettin Elementary,,,Wausau,Marathon,,,,95,,5,5,44.96421,-89.705453
282,Wisconsin,2018-19,Stoddard Elementary,,,Stoddard,Vernon,,,,95,,5,5,43.665715,-91.217211
283,Wisconsin,2018-19,Sunset Elementary,,,Sturgeon Bay,Door,,,,95,,5,5,44.844988,-87.372099
284,Wisconsin,2018-19,Sunset Ridge Elementary,,,Middleton,Dane,,,,95,,5,5,43.113311,-89.584606
285,Wisconsin,2018-19,THINK Academy,,,Rudolph,Wood,,,,95,,5,5,44.497894,-89.7938549
286,Wisconsin,2018-19,Thoreau Elementary,,,Madison,Dane,,,,95,,5,5,43.046089,-89.442341
287,Wisconsin,2018-19,Tibbets Elementary,,,Elkhorn,Walworth,,,,95,,5,5,42.739257,-88.559494
288,Wisconsin,2018-19,Trempealeau Elementary,,,Trempealeau,Trempealeau,,,,95,,5,5,44.005334,-91.435819
289,Wisconsin,2018-19,Trinity Academy,,,Pewaukee,Waukesha,,,,95,,5,5,43.07729,-88.198881
290,Wisconsin,2018-19,Trinity Lutheran,,,Kiel,Manitowoc,,,,95,,5,5,43.91025,-88.003781
291,Wisconsin,2018-19,Trinity Lutheran,,,Waukesha,Waukesha,,,,95,,5,5,43.01495,-88.225201
292,Wisconsin,2018-19,Trinity Lutheran School LC-MS,,,Racine,Racine,,,,95,,5,5,42.7474434,-87.7937696
293,Wisconsin,2018-19,Trinity-St Lukes Luth Gr,,,Watertown,Jefferson,,,,95,,5,5,43.1882153,-88.721153
294,Wisconsin,2018-19,Union Grove Elementary,,,Union Grove,Racine,,,,95,,5,5,42.677,-88.046651
295,Wisconsin,2018-19,University Sch of Milwaukee,,,Milwaukee,Milwaukee,,,,95,,5,5,43.0768862,-87.8831631
296,Wisconsin,2018-19,Verona Area International,,,Fitchburg,Dane,,,,95,,5,5,43.0042,-89.449231
297,Wisconsin,2018-19,Washington Elementary,,,Beaver Dam,Dodge,,,,95,,5,5,43.468636,-88.83858
298,Wisconsin,2018-19,Washington Elementary,,,Stevens Point,Portage,,,,95,,5,5,44.527739,-89.551102
299,Wisconsin,2018-19,Washington Elementary,,,Waterford,Racine,,,,95,,5,5,42.84222,-88.197128
300,Wisconsin,2018-19,Washington Elementary,,,Oshkosh,Winnebago,,,,95,,5,5,44.016292,-88.524654
301,Wisconsin,2018-19,Waunakee Heritage Elementary,,,Waunakee,Dane,,,,95,,5,5,43.18732,-89.454407
302,Wisconsin,2018-19,Waunakee Prairie Elementary,,,Waunakee,Dane,,,,95,,5,5,43.1991,-89.453082
303,Wisconsin,2018-19,Wauwatosa Catholic,,,Wauwatosa,Milwaukee,,,,95,,5,5,43.050935,-88.006707
304,Wisconsin,2018-19,Wauwatosa STEM,,,Wauwatosa,Milwaukee,,,,95,,5,5,43.043615,-88.012942
305,Wisconsin,2018-19,Webster Elementary,,,Watertown,Jefferson,,,,95,,5,5,43.1847,-88.714705
306,Wisconsin,2018-19,Wequiock Elementary,,,Green Bay,Brown,,,,95,,5,5,44.588593,-87.868402
307,Wisconsin,2018-19,West El-KG Ctr,,,Baraboo,Sauk,,,,95,,5,5,43.4710944,-89.7442906
308,Wisconsin,2018-19,West Middleton Elementary,,,Verona,Dane,,,,95,,5,5,43.05922,-89.5787
309,Wisconsin,2018-19,West Side Elementary,,,Elkhorn,Walworth,,,,95,,5,5,42.676436,-88.552662
310,Wisconsin,2018-19,Whittier Elementary,,,Pleasant Prairie,Kenosha,,,,95,,5,5,42.550561,-87.870628
311,Wisconsin,2018-19,Whittier Elementary,,,Waukesha,Waukesha,,,,95,,5,5,42.992692,-88.226461
312,Wisconsin,2018-19,Wilder Elementary,,,Green Bay,Brown,,,,95,,5,5,44.478004,-87.955299
313,Wisconsin,2018-19,Wileman Elementary,,,Delavan,Walworth,,,,95,,5,5,42.62814,-88.630581
314,Wisconsin,2018-19,Wilson Elementary,,,Beaver Dam,Dodge,,,,95,,5,5,43.458075,-88.844412
315,Wisconsin,2018-19,Wilson Elementary,,,Sheboygan,Sheboygan,,,,95,,5,5,43.722486,-87.726268
316,Wisconsin,2018-19,Wilson Elementary,,,Wauwatosa,Milwaukee,,,,95,,5,5,43.043574,-88.012889
317,Wisconsin,2018-19,Windsor Elementary,,,Windsor,Dane,,,,95,,5,5,43.217175,-89.333079
318,Wisconsin,2018-19,Woodfield Elementary,,,Waterford,Racine,,,,95,,5,5,42.762126,-88.22702
319,Wisconsin,2018-19,Woodlands,,,Milwaukee,Milwaukee,,,,95,,5,5,43.036896,-87.982187
320,Wisconsin,2018-19,Yahara Elementary,,,De Forest,Dane,,,,95,,5,5,43.249761,-89.356959
321,Wisconsin,2018-19,Yorkville Elementary,,,Union Grove,Racine,,,,95,,5,5,42.741544,-88.042784
322,Wisconsin,2018-19,Zion Lutheran Grade,,,Menomonee Falls,Waukesha,,,,95,,5,5,43.1060316,-88.1440069
323,Wisconsin,2018-19,Zion Lutheran Sch-Wayside,,,Greenleaf,Manitowoc,,,,95,,5,5,44.2487588,-87.9502244
324,Wisconsin,2018-19,Academy of Excellence,,,Milwaukee,Milwaukee,,,,94,,5,5,43.024982,-87.926752
325,Wisconsin,2018-19,Altoona Elementary,,,Altoona,Eau Claire,,,,94,,6,5,44.799322,-91.409604
326,Wisconsin,2018-19,Birnamwood Elementary,,,Birnamwood,Shawano,,,,94,,5,5,44.929099,-89.209933
327,Wisconsin,2018-19,Black Hawk Elementary,,,South Wayne,Lafayette,,,,94,,5,5,42.5697,-89.876086
328,Wisconsin,2018-19,Blakewood Elementary,,,South Milwaukee,Milwaukee,,,,94,,5,5,42.896987,-87.874951
329,Wisconsin,2018-19,Bridges Elementary,,,Prairie du Sac,Sauk,,,,94,,6,5,43.290257,-89.73233
330,Wisconsin,2018-19,Cadott Elementary,,,Cadott,Chippewa,,,,94,,5,5,44.951151,-91.143959
331,Wisconsin,2018-19,Central City Cyberschool,,,Milwaukee,Milwaukee,,,,94,,5,5,43.09549,-87.969245
332,Wisconsin,2018-19,Cesar Chavez Elementary,,,Madison,Dane,,,,94,,5,5,43.009534,-89.500281
333,Wisconsin,2018-19,Christian Educ Leadership Academy,,,Pewaukee,Waukesha,,,,94,,6,5,43.104022,-88.271173
334,Wisconsin,2018-19,Cumberland Elementary,,,Whitefish Bay,Milwaukee,,,,94,,5,5,43.102871,-87.896547
335,Wisconsin,2018-19,Dr H B Tanner Elementary,,,Kaukauna,Outagamie,,,,94,,5,5,44.259909,-88.283344
336,Wisconsin,2018-19,Elm Dale Elementary,,,Greenfield,Milwaukee,,,,94,,5,5,42.94846,-87.963469
337,Wisconsin,2018-19,Ferber Elementary,,,Appleton,Outagamie,,,,94,,6,5,44.293953,-88.398849
338,Wisconsin,2018-19,Fontana Elementary,,,Fontana,Walworth,,,,94,,6,5,42.548622,-88.585769
339,Wisconsin,2018-19,Franklin Elementary,,,Oshkosh,Winnebago,,,,94,,6,5,44.012346,-88.571248
340,Wisconsin,2018-19,Glacier Edge Elementary,,,Verona,Dane,,,,94,,5,5,42.978585,-89.517779
341,Wisconsin,2018-19,Grant Elementary,,,Wausau,Marathon,,,,94,,6,5,44.969136,-89.640941
342,Wisconsin,2018-19,Haugen Elementary,,,Haugen,Barron,,,,94,,6,5,45.610784,-91.783455
343,Wisconsin,2018-19,Hewitt-Texas Elementary,,,Wausau,Marathon,,,,94,,5,5,45.040793,-89.494437
344,Wisconsin,2018-19,Holcombe Elementary,,,Holcombe,Chippewa,,,,94,,6,5,45.221926,-91.121033
345,Wisconsin,2018-19,Holy Apostles Grade,,,New Berlin,Waukesha,,,,94,,6,5,42.9742972,-88.1128923
346,Wisconsin,2018-19,Jackson Elementary,,,Jackson,Washington,,,,94,,5,5,43.324714,-88.161198
347,Wisconsin,2018-19,Jim Falls Elementary,,,Jim Falls,Chippewa,,,,94,,6,5,45.04254,-91.273827
348,Wisconsin,2018-19,Juda Elementary,,,Juda,Green,,,,94,,6,5,42.591127,-89.510426
349,Wisconsin,2018-19,Kewaunee Elementary,,,Kewaunee,Kewaunee,,,,94,,5,5,44.452204,-87.517735
350,Wisconsin,2018-19,Kickapoo Elementary,,,Viola,Vernon,,,,94,,6,5,43.493402,-90.677605
351,Wisconsin,2018-19,Lapham Elementary,,,Madison,Dane,,,,94,,5,5,43.085575,-89.372141
352,Wisconsin,2018-19,Lincoln-Erdman Elementary,,,Sheboygan,Sheboygan,,,,94,,6,5,43.789102,-87.770941
353,Wisconsin,2018-19,Loyal Elementary,,,Loyal,Clark,,,,94,,5,5,44.73612,-90.502671
354,Wisconsin,2018-19,Luther Elementary,,,South Milwaukee,Milwaukee,,,,94,,5,5,42.916831,-87.854997
355,Wisconsin,2018-19,Luxemburg-Casco Primary,,,Luxemburg,Kewaunee,,,,94,,5,5,44.549067,-87.699842
356,Wisconsin,2018-19,Marengo Valley Elementary,,,Ashland,Ashland,,,,94,,6,5,46.443772,-90.873596
357,Wisconsin,2018-19,Meadowbrook Elementary,,,Green Bay,Brown,,,,94,,5,5,44.561312,-88.098529
358,Wisconsin,2018-19,Meadowview Elementary,,,Eau Claire,Eau Claire,,,,94,,6,5,44.768765,-91.469278
359,Wisconsin,2018-19,Merrimac Community,,,Merrimac,Sauk,,,,94,,6,5,43.375418,-89.624034
360,Wisconsin,2018-19,Milw College Prep--36th St,,,Milwaukee,Milwaukee,,,,94,,6,5,43.0632685,-87.9591562
361,Wisconsin,2018-19,Mitchell Elementary,,,West Allis,Milwaukee,,,,94,,6,5,42.993734,-88.039307
362,Wisconsin,2018-19,Mondovi Elementary,,,Mondovi,Buffalo,,,,94,,5,5,44.571156,-91.674647
363,Wisconsin,2018-19,North Shore Montessori,,,Glendale,Milwaukee,,,,94,,5,6,43.10091,-87.915161
364,Wisconsin,2018-19,Northview Elementary,,,Howards Grove,Sheboygan,,,,94,,5,5,43.842823,-87.824759
365,Wisconsin,2018-19,Northwest Lutheran Grade,,,Milwaukee,Milwaukee,,,,94,,5,5,43.0919784,-88.0143405
366,Wisconsin,2018-19,Oakdale Elementary,,,Tomah,Monroe,,,,94,,5,5,43.95821,-90.380426
367,Wisconsin,2018-19,Parkway Elementary,,,Glendale,Milwaukee,,,,94,,5,5,43.125202,-87.927419
368,Wisconsin,2018-19,Pittsville Elementary,,,Pittsville,Wood,,,,94,,5,5,44.444403,-90.132764
369,Wisconsin,2018-19,Princeton,,,Princeton,Green Lake,,,,94,,6,5,43.843824,-89.12036
370,Wisconsin,2018-19,Roosevelt Elementary,,,Wauwatosa,Milwaukee,,,,94,,6,5,43.06479,-88.004465
371,Wisconsin,2018-19,Saint Bridget Parish,,,River Falls,Pierce,,,,94,,6,5,44.863072,-92.6229029
372,Wisconsin,2018-19,Saint Clement,,,Lancaster,Grant,,,,94,,6,5,42.8474144,-90.7124556
373,Wisconsin,2018-19,Saint Francis of Assisi Elementary,,,Manitowoc,Manitowoc,,,,94,,5,5,44.1092134,-87.6662666
374,Wisconsin,2018-19,Saint Gabriel Grade,,,Neenah,Winnebago,,,,94,,5,5,44.1860641,-88.4825298
375,Wisconsin,2018-19,Saint John Lutheran,,,Merrill,Lincoln,,,,94,,6,5,45.1836035,-89.6851134
376,Wisconsin,2018-19,Saint Johns Lutheran,,,Watertown,Jefferson,,,,94,,6,5,43.0060145,-88.8044091
377,Wisconsin,2018-19,Saint Joseph Elementary,,,Wauwatosa,Milwaukee,,,,94,,6,5,43.0677806,-88.0637611
378,Wisconsin,2018-19,Saint Joseph,,,Rice Lake,Barron,,,,94,,6,5,45.5049863,-91.7380505
379,Wisconsin,2018-19,Sch of Technology and Arts I,,,La Crosse,La Crosse,,,,94,,6,5,43.8062928,-91.2450629
380,Wisconsin,2018-19,Schenk Elementary,,,Madison,Dane,,,,94,,5,5,43.092508,-89.323594
381,Wisconsin,2018-19,Schultz Elementary,,,Mishicot,Manitowoc,,,,94,,6,5,44.23811,-87.629289
382,Wisconsin,2018-19,Schurz Elementary,,,Watertown,Jefferson,,,,94,,6,5,43.177466,-88.727339
383,Wisconsin,2018-19,Sheboygan Falls Elementary,,,Sheboygan Falls,Sheboygan,,,,94,,5,5,43.737367,-87.805688
384,Wisconsin,2018-19,Shell Lake Primary (K-2),,,Shell Lake,Washburn,,,,94,,6,5,45.729895,-91.936699
385,Wisconsin,2018-19,St John's Evangelical Luth,,,Sparta,Monroe,,,,94,,5,6,43.9422439,-90.8155061
386,Wisconsin,2018-19,Stillson Elementary,,,Chippewa Falls,Chippewa,,,,94,,6,5,44.91854,-91.321401
387,Wisconsin,2018-19,Stratford Elementary,,,Stratford,Marathon,,,,94,,5,5,44.805733,-90.076727
388,Wisconsin,2018-19,Strum Elementary,,,Strum,Trempealeau,,,,94,,6,5,44.54754,-91.396938
389,Wisconsin,2018-19,Taft Elementary,,,Neenah,Winnebago,,,,94,,5,5,44.18738,-88.480341
390,Wisconsin,2018-19,Tainter Elementary,,,Rice Lake,Barron,,,,94,,6,5,45.478316,-91.726668
391,Wisconsin,2018-19,Thorson Elementary,,,Cedarburg,Ozaukee,,,,94,,6,5,43.309592,-87.973323
392,Wisconsin,2018-19,Todd Elementary,,,Beloit,Rock,,,,94,,5,5,42.50656,-89.015559
393,Wisconsin,2018-19,Traver Elementary,,,Lake Geneva,Walworth,,,,94,,6,5,42.543643,-88.472132
394,Wisconsin,2018-19,Tullar Elementary,,,Neenah,Winnebago,,,,94,,6,5,44.1715,-88.495629
395,Wisconsin,2018-19,Valders Elementary,,,Valders,Manitowoc,,,,94,,6,5,44.068606,-87.887408
396,Wisconsin,2018-19,Waterloo Elementary,,,Waterloo,Jefferson,,,,94,,6,5,43.190899,-88.992185
397,Wisconsin,2018-19,Westside Academy,,,Milwaukee,Milwaukee,,,,94,,5,5,43.055724,-87.958145
398,Wisconsin,2018-19,Woodside Elementary,,,Sussex,Waukesha,,,,94,,6,5,43.153413,-88.216444
399,Wisconsin,2018-19,Abrams Elementary,,,Abrams,Oconto,,,,93,,5,5,44.782855,-88.055496
400,Wisconsin,2018-19,Allis Elementary,,,Madison,Dane,,,,93,,5,5,43.07735,-89.321263
401,Wisconsin,2018-19,Arboretum Elementary,,,Waunakee,Dane,,,,93,,6,5,43.17641,-89.41782
402,Wisconsin,2018-19,Badger Elementary,,,Appleton,Outagamie,,,,93,,5,5,44.258252,-88.456605
403,Wisconsin,2018-19,Barrie Elementary,,,Fort Atkinson,Jefferson,,,,93,,5,5,42.932984,-88.85016
404,Wisconsin,2018-19,Bay Harbor Elementary,,,Suamico,Brown,,,,93,,5,5,44.62204,-88.045481
405,Wisconsin,2018-19,Brookfield Christian,,,Brookfield,Waukesha,,,,93,,7,5,43.07414,-88.088381
406,Wisconsin,2018-19,Brown Deer Elementary,,,Brown Deer,Milwaukee,,,,93,,6,5,43.169736,-87.983501
407,Wisconsin,2018-19,Cathedral,,,Superior,Douglas,,,,93,,5,5,46.72151,-92.095311
408,Wisconsin,2018-19,Central WI Christian Schs,,,Waupun,Fond du Lac,,,,93,,7,5,43.628136,-88.753131
409,Wisconsin,2018-19,Cooper Elementary,,,Superior,Douglas,,,,93,,5,5,46.71661,-92.123019
410,Wisconsin,2018-19,Country Dale Elementary,,,Franklin,Milwaukee,,,,93,,5,5,42.909703,-88.061609
411,Wisconsin,2018-19,Creekside Elementary,,,Sun Prairie,Dane,,,,93,,5,5,43.165189,-89.254072
412,Wisconsin,2018-19,Crestwood Elementary,,,Antigo,Langlade,,,,93,,5,5,45.109593,-89.072277
413,Wisconsin,2018-19,Cushing Elementary,,,Delafield,Waukesha,,,,93,,5,5,43.057163,-88.40544
414,Wisconsin,2018-19,Deerfield Elementary,,,Oak Creek,Milwaukee,,,,93,,5,5,42.853719,-87.855988
415,Wisconsin,2018-19,Dodgeville Elementary,,,Dodgeville,Iowa,,,,93,,5,5,42.965155,-90.140079
416,Wisconsin,2018-19,E Cook Elementary,,,Oshkosh,Winnebago,,,,93,,7,5,44.037119,-88.522031
417,Wisconsin,2018-19,Edgerton Community Elementary,,,Edgerton,Rock,,,,93,,7,5,42.842261,-89.071154
418,Wisconsin,2018-19,Endeavor Elementary,,,Endeavor,Columbia,,,,93,,5,5,43.710475,-89.46484
419,Wisconsin,2018-19,Erin Elementary,,,Hartford,Washington,,,,93,,8,5,43.250896,-88.382196
420,Wisconsin,2018-19,Falk Elementary,,,Madison,Dane,,,,93,,5,5,43.040683,-89.489726
421,Wisconsin,2018-19,Flynn Elementary,,,Eau Claire,Eau Claire,,,,93,,5,5,44.803344,-91.480621
422,Wisconsin,2018-19,Franklin Elementary,,,Wausau,Marathon,,,,93,,5,5,44.969073,-89.624907
423,Wisconsin,2018-19,Galesville Elementary,,,Galesville,Trempealeau,,,,93,,8,5,44.086114,-91.363003
424,Wisconsin,2018-19,Gaston Elementary,,,Beloit,Rock,,,,93,,5,5,42.50219,-89.057511
425,Wisconsin,2018-19,Gegan Elementary,,,Menasha,Winnebago,,,,93,,5,5,44.222022,-88.440373
426,Wisconsin,2018-19,Grace Evang Lutheran,,,Menomonee Falls,Waukesha,,,,93,,5,5,43.176723,-88.11121
427,Wisconsin,2018-19,Grant Elementary,,,Wisconsin Rapids,Wood,,,,93,,5,5,44.359419,-89.717139
428,Wisconsin,2018-19,Greenfield Elementary,,,Baldwin,Saint Croix,,,,93,,5,5,44.965094,-92.382307
429,Wisconsin,2018-19,Holy Trinity Grade,,,Kewaskum,Washington,,,,93,,7,5,43.5206497,-88.2254204
430,Wisconsin,2018-19,HolyGhostImmaculateConception,,,Dickeyville,Grant,,,,93,,7,5,42.6276577,-90.5954055
431,Wisconsin,2018-19,Howard Elementary,,,Green Bay,Brown,,,,93,,5,5,44.559704,-88.073662
432,Wisconsin,2018-19,Huegel Elementary,,,Madison,Dane,,,,93,,5,5,43.024963,-89.487844
433,Wisconsin,2018-19,Immanuel Evang Lutheran Gr,,,Manitowoc,Manitowoc,,,,93,,7,5,44.1072752,-87.6595897
434,Wisconsin,2018-19,Indian Hill Elementary,,,River Hills,Milwaukee,,,,93,,5,5,43.175732,-87.921509
435,Wisconsin,2018-19,Ixonia Elementary,,,Ixonia,Waukesha,,,,93,,7,5,43.148448,-88.598243
436,Wisconsin,2018-19,Janssen Elementary,,,Combined Locks,Outagamie,,,,93,,5,5,44.267063,-88.307133
437,Wisconsin,2018-19,Jefferson Elementary,,,Sheboygan,Sheboygan,,,,93,,5,5,43.762216,-87.725553
438,Wisconsin,2018-19,Johnson Creek Elementary,,,Johnson Creek,Jefferson,,,,93,,7,5,43.074351,-88.769746
439,Wisconsin,2018-19,Kennedy Elementary,,,Junction City,Portage,,,,93,,7,5,44.5933,-89.765454
440,Wisconsin,2018-19,Kewaskum Elementary,,,Kewaskum,Washington,,,,93,,5,5,43.522958,-88.224744
441,Wisconsin,2018-19,Ladysmith Elementary,,,Ladysmith,Rusk,,,,93,,5,5,45.458706,-91.09528
442,Wisconsin,2018-19,Levi Leonard Elementary,,,Evansville,Rock,,,,93,,5,5,42.775176,-89.306911
443,Wisconsin,2018-19,Longfellow Elementary,,,Clintonville,Waupaca,,,,93,,8,5,44.620453,-88.763754
444,Wisconsin,2018-19,Lowell Elementary,,,Madison,Dane,,,,93,,5,5,43.093175,-89.340369
445,Wisconsin,2018-19,MacArthur Elementary,,,Germantown,Washington,,,,93,,6,5,43.22757,-88.101789
446,Wisconsin,2018-19,Marcy Elementary,,,Menomonee Falls,Waukesha,,,,93,,6,5,43.105904,-88.136961
447,Wisconsin,2018-19,Merrill Elementary,,,Oshkosh,Winnebago,,,,93,,7,5,44.033141,-88.539789
448,Wisconsin,2018-19,Minocqua Elementary,,,Minocqua,Oneida,,,,93,,5,5,45.82308,-89.714686
449,Wisconsin,2018-19,Morning Star Lutheran,,,Jackson,Washington,,,,93,,7,5,43.33018,-88.158701
450,Wisconsin,2018-19,Mound View Elementary,,,Elk Mound,Dunn,,,,93,,6,5,44.873187,-91.678419
451,Wisconsin,2018-19,Muir Elementary,,,Madison,Dane,,,,93,,5,5,43.068236,-89.49476
452,Wisconsin,2018-19,Neenah Creek Elementary,,,Briggsville,Sauk,,,,93,,5,7,43.65027,-89.58521
453,Wisconsin,2018-19,Our Lady Queen of Peace Gr,,,Milwaukee,Milwaukee,,,,93,,5,5,42.98624,-87.9495809
454,Wisconsin,2018-19,Parkview Elementary,,,Orfordville,Rock,,,,93,,7,5,42.63178,-89.256301
455,Wisconsin,2018-19,Pewaukee Lake Elementary,,,Pewaukee,Waukesha,,,,93,,5,5,43.076353,-88.262353
456,Wisconsin,2018-19,Pineview Elementary,,,Reedsburg,Sauk,,,,93,,8,5,43.540484,-89.992643
457,Wisconsin,2018-19,Prairie View Elementary,,,Holmen,La Crosse,,,,93,,5,5,43.990107,-91.284589
458,Wisconsin,2018-19,Putnam Heights Elementary,,,Eau Claire,Eau Claire,,,,93,,5,5,44.78855,-91.505041
459,Wisconsin,2018-19,Reedsville Elementary,,,Reedsville,Manitowoc,,,,93,,5,5,44.148334,-87.95287
460,Wisconsin,2018-19,Reek Elementary,,,Lake Geneva,Walworth,,,,93,,7,5,42.546144,-88.501036
461,Wisconsin,2018-19,Riverview Elementary,,,Manitowoc,Manitowoc,,,,93,,5,5,44.106766,-87.704602
462,Wisconsin,2018-19,Roosevelt Elementary,,,Janesville,Rock,,,,93,,7,5,42.682899,-89.007666
463,Wisconsin,2018-19,Rossman Elementary,,,Hartford,Washington,,,,93,,7,5,43.323995,-88.370086
464,Wisconsin,2018-19,Sacred Heart Grade,,,Reedsburg,Sauk,,,,93,,5,5,43.537762,-89.999133
465,Wisconsin,2018-19,Saint Francis Borgia Gr,,,Cedarburg,Ozaukee,,,,93,,7,5,43.3270808,-88.0068098
466,Wisconsin,2018-19,Saint Francis,,,Ellsworth,Pierce,,,,93,,7,5,44.7288489,-92.480634
467,Wisconsin,2018-19,Saint John Vianney Grade,,,Brookfield,Waukesha,,,,93,,7,5,43.0543644,-88.1275117
468,Wisconsin,2018-19,Saint Joseph Academy,,,Milwaukee,Milwaukee,,,,93,,5,5,42.988343,-87.933782
