index,state,name,city,county,overall,xmed,xrel,xper,lat,lng
876,Oklahoma,Kildare,Ponca City,Kay,,,,,36.806827,-97.04996899999999
877,Oklahoma,Lakewood Christian,McAlester,Pittsburg,,,,,34.9013591,-95.74816709999999
878,Oklahoma,Lawton Christian,Lawton,Comanche,,,,,34.6250271,-98.5289794
879,Oklahoma,Le Mond International,Norman,Cleveland,,,,,35.2225668,-97.4394777
880,Oklahoma,Leach Public,Rose,Delaware,,,,,36.2053661,-94.9416217
881,Oklahoma,Legacy Christian,Claremore,Rogers,,,,,36.3100257,-95.61088930000001
882,Oklahoma,Life Christian Academy,Choctaw,Oklahoma,,,,,35.501679,-97.263831
883,Oklahoma,Lincoln Elementary,Lawton,Comanche,,,,,34.5969158,-98.39740789999999
884,Oklahoma,Marble City Public,Marble City,Sequoyah,,,,,35.625319,-94.81526249999999
885,Oklahoma,Marquette Catholic,Tulsa,Tulsa,,,,,36.1401305,-95.9723673
886,Oklahoma,Mazie Elementary,Chouteau,Mayes,,,,,36.1059308,-95.36612579999999
887,Oklahoma,Mercy School Institute,Edmond,Oklahoma,,,,,35.61269619999999,-97.5190377
888,Oklahoma,Milburn Elementary,Milburn,Johnston,,,,,34.2417457,-96.552201
889,Oklahoma,Mingo Valley Christian,Tulsa,Tulsa,,,,,36.043056,-95.857565
890,Oklahoma,Monroe Public,Monroe,Le Flore,,,,,34.9895904,-94.51746879999999
891,Oklahoma,Mounds Elementary,Mounds,Creek,,,,,35.8801449,-96.0550968
892,Oklahoma,Mt. Olive Lutheran,Miami,Ottawa,,,,,36.9032228,-94.8786435
893,Oklahoma,Nashoba Public,Nashoba,Pushmataha,,,,,34.4821606,-95.2091299
894,Oklahoma,Oaks-Mission Elementary,Oaks,Delaware,,,,,36.166198,-94.8546745
895,Oklahoma,Oklahoma Christian Academy,Edmond,Oklahoma,,,,,35.6471451,-97.4658755
896,Oklahoma,Oklahoma Christian,Edmond,Oklahoma,,,,,35.6500743,-97.4191242
897,Oklahoma,Oklahoma School For The Blind,Muskogee,Muskogee,,,,,35.7556437,-95.3269163
898,Oklahoma,Oklahoma School For The Deaf,Sulphur,Murray,,,,,34.5120626,-96.9535425
899,Oklahoma,Optima Public,Optima,Texas,,,,,36.7559714,-101.3555369
900,Oklahoma,Paden Elementary,Paden,Okfuskee,,,,,35.5047185,-96.57030139999999
901,Oklahoma,Panola Elementary,Panola,Latimer,,,,,34.9311043,-95.21347630000001
902,Oklahoma,Paoli Elementary,Paoli,Garvin,,,,,34.8282331,-97.26201019999999
903,Oklahoma,Parkview Adventist Academy,Oklahoma City,Oklahoma,,,,,35.5154814,-97.478795
904,Oklahoma,Parkview Elementary,Stroud,Lincoln,,,,,35.7568148,-96.6534034
905,Oklahoma,Paths To Independence,Bartlesville,Washington,,,,,36.748728,-95.9248384
906,Oklahoma,Peace Academy,Tulsa,Tulsa,,,,,36.096653,-95.911935
907,Oklahoma,Peggs Public,Peggs,Cherokee,,,,,36.0809666,-95.1022911
908,Oklahoma,Pershing Elementary,Muskogee,Muskogee,,,,,35.7573583,-95.42942479999999
909,Oklahoma,Pioneer Adventist Christian,Guymon,Texas,,,,,36.6951279,-101.4750243
910,Oklahoma,Ponca City Christian Academy,Ponca City,Kay,,,,,36.71842,-97.0370389
911,Oklahoma,Positive Tomorrows,Oklahoma City,Oklahoma,,,,,,
912,Oklahoma,Prairie Vale Elementary,Edmond,Oklahoma,,,,,35.7007874,-97.5482286
913,Oklahoma,Primrose School Of Nw Oklahoma City,Oklahoma City,Oklahoma,,,,,35.6127082,-97.6242053
914,Oklahoma,Project Accept Traice Elementary,Tulsa,Tulsa,,,,,36.1738206,-96.0051473
915,Oklahoma,Rejoice Christian,Owasso,Tulsa,,,,,36.3100364,-95.8291484
916,Oklahoma,Reydon Elementary,Reydon,Roger Mills,,,,,35.655713,-99.92056
917,Oklahoma,Ridgecrest Elementary,Lawton,Comanche,,,,,34.6291704,-98.45065590000002
918,Oklahoma,Ringling Elementary,Ringling,Jefferson,,,,,34.1862957,-97.5933199
919,Oklahoma,Riverfield Country Day,Tulsa,Tulsa,,,,,36.0781351,-96.01962309999999
920,Oklahoma,Rockdale Elementary,Miami,Ottawa,,,,,36.8871478,-94.8545397
921,Oklahoma,Rose Union Elementary,Edmond,Oklahoma,,,,,35.6961663,-97.6106286
922,Oklahoma,South Coffeyville Elementary,South Coffeyville,Nowata,,,,,36.9941895,-95.61304779999999
923,Oklahoma,Southwest Covenant Schools,Yukon,Canadian,,,,,35.4912299,-97.7216424
924,Oklahoma,Spring Creek Elementary,Oklahoma City,Oklahoma,,,,,35.6271553,-97.63726109999999
925,Oklahoma,St. John Catholic,Bartlesville,Washington,,,,,36.7451602,-95.97999569999999
926,Oklahoma,St. John Christian Heritage Academy,Oklahoma City,Oklahoma,,,,,35.5304786,-97.4930828
927,Oklahoma,St. John's Lutheran,Moore,Cleveland,,,,,35.3476423,-97.51110779999999
928,Oklahoma,St. Joseph Catholic,Muskogee,Muskogee,,,,,35.7428766,-95.344134
929,Oklahoma,St. Mary's Episcopal,Edmond,Oklahoma,,,,,35.6839682,-97.47153139999999
930,Oklahoma,St. Paul's Lutheran,Enid,Garfield,,,,,36.3971588,-97.8534129
931,Oklahoma,Stillwater Christian,Stillwater,Payne,,,,,36.1747556,-97.0575659
932,Oklahoma,Stonebridge Academy,Okmulgee,Okmulgee,,,,,35.62188039999999,-95.9734895
933,Oklahoma,Stonewall Elementary,Stonewall,Pontotoc,,,,,34.6475821,-96.52855079999999
934,Oklahoma,Straight Public,Guymon,Texas,,,,,36.8780176,-101.4492623
935,Oklahoma,Sts. Peter And Paul Catholic,Kingfisher,Kingfisher,,,,,35.8580102,-97.9324097
936,Oklahoma,Sts. Peter And Paul Catholic,Tulsa,Tulsa,,,,,36.1759906,-95.90232859999999
937,Oklahoma,Sulphur Elementary,Sulphur,Murray,,,,,34.5103626,-96.9756721
938,Oklahoma,Sweetwater Public,Sweetwater,Roger Mills,,,,,35.4068676,-99.9120109
939,Oklahoma,Swink Public,Swink,Choctaw,,,,,34.0155266,-95.203707
940,Oklahoma,Taloga Elementary,Taloga,Dewey,,,,,36.0385581,-98.9690543
941,Oklahoma,Tannehill Public,McAlester,Pittsburg,,,,,34.9995143,-95.85818069999999
942,Oklahoma,Terral Public,Terral,Jefferson,,,,,33.897182,-97.9359509
943,Oklahoma,The Academy Of Classical Christian Studies,Oklahoma City,Oklahoma,,,,,35.5794631,-97.4948279
944,Oklahoma,The Little Light House,Tulsa,Tulsa,,,,,36.110523,-95.9206109
945,Oklahoma,Tony Goetz Elementary,Muskogee,Muskogee,,,,,35.748988,-95.33913400000002
946,Oklahoma,Trinity Lutheran,Norman,Cleveland,,,,,35.217875,-97.43601699999999
947,Oklahoma,Tulsa Adventist Academy,Tulsa,Tulsa,,,,,36.149234,-95.93427199999999
948,Oklahoma,Tuskahoma Public,Tuskahoma,Pushmataha,,,,,34.6191831,-95.2765321
949,Oklahoma,Tyrone Elementary Elementary,Tyrone,Texas,,,,,36.9582911,-101.0686147
950,Oklahoma,Victory Life Academy,Durant,Bryan,,,,,34.0056225,-96.4114932
951,Oklahoma,Vinita Elementary,Vinita,Craig,,,,,36.6397689,-95.15874219999999
952,Oklahoma,Virginia Smith Elementary,Harrah,Oklahoma,,,,,35.4793257,-97.1731176
953,Oklahoma,Ward Elementary,Shidler,Osage,,,,,36.7814503,-96.6650246
954,Oklahoma,Washington Elementary,Lawton,Comanche,,,,,34.613163,-98.400797
955,Oklahoma,Western Oklahoma Christian,Clinton,Washita,,,,,35.4656117,-98.9976701
956,Oklahoma,Westminster,Oklahoma City,Oklahoma,,,,,35.5161531,-97.52262069999999
957,Oklahoma,White Oak Ps,Vinita,Craig,,,,,36.6201895,-95.2701326
958,Oklahoma,White Rock Public,McLoud,Lincoln,,,,,35.5504371,-97.03563609999999
959,Oklahoma,Whittier Elementary,Muskogee,Muskogee,,,,,35.737659,-95.34983969999999
960,Oklahoma,Wickliffe Public,Salina,Mayes,,,,,36.3356404,-95.05537419999999
961,Oklahoma,William Bradford Christian,Pryor,Mayes,,,,,36.3038557,-95.28243959999999
962,Oklahoma,Woodland Hills Elementary,Lawton,Comanche,,,,,34.6129248,-98.47734679999999
963,Oklahoma,Wright Christian Academy,Tulsa,Tulsa,,,,,36.161388,-95.84927900000001
964,Oklahoma,Wynona Elementary,Wynona,Osage,,,,,36.5480943,-96.3284168
965,Oklahoma,Yarbrough Elementary,Goodwell,Texas,,,,,36.5953038,-101.6365504
